"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1960,1080,666.456284153005,569.5,475.818164407022,259.571428571429,335,288.75
"2",1961,789,485.78904109589,407,400.603021451832,279.142857142857,305,290.2
"3",1962,862,511.33698630137,429,377.317678213799,223.714285714286,271,241
"4",1963,582,366.884931506849,302,250.748858447489,143.142857142857,172.6,160.4
"5",1964,370,249.66393442623,223.5,194.138020007051,105.571428571429,156,127.25
"6",1965,857,430.720547945205,295,272.221493803001,180.714285714286,190,182
"7",1966,883.4,476.402739726027,390,344.570218377513,212.857142857143,236.6,215.8
"8",1967,1118,551.901369863014,450,436.473556854105,206,246,219.2
"9",1968,1060,690.989071038251,561.5,459.17107550919,267.428571428571,375,332
"10",1969,1350,852.690410958904,736,684.544931506849,385.714285714286,450,420
"11",1970,1070,625.145205479452,523,476.437123287671,321.142857142857,382.4,355
"12",1971,964.4,600.276712328767,490,419.084767945945,225,269.4,242.4
"13",1972,936,577.573770491803,477.5,405.9997909683,273.857142857143,299.5,276.5
"14",1973,1600,975.134246575342,884,720.974402363685,403,527.4,457.2
"15",1974,1966,1039.24109589041,884,758.759911202556,407.142857142857,450,435.2
"16",1975,1312,782.378082191781,618,532.836073059361,330.714285714286,374.8,328.2
"17",1976,1750,930.275956284153,666,718.307937278305,335.142857142857,405.5,369.5
"18",1977,1050,530.553424657534,419,387.993322928325,250.428571428571,277.4,233
"19",1978,1100,581.772602739726,450,389.485893760569,247.714285714286,302.4,276
"20",1979,1246,636.397260273973,470,446.42496194825,255.142857142857,320,286
"21",1980,1155,679.368852459016,569.5,464.69420815781,280,376,340
"22",1981,1336,758.339726027397,604,534.085773586465,382.428571428571,442,408.4
"23",1982,1480,860.169863013699,665,625.609369739849,376.428571428571,448.4,411
"24",1983,1466,848.515068493151,744,651.594830397913,360,421,379
"25",1984,1095,652.371584699454,580,486.675249195447,283.428571428571,350,311.25
"26",1985,1806,875.778082191781,633,632.310630678043,365.857142857143,398,379.2
"27",1986,1296,848.542465753425,766,620.206237267299,389.142857142857,436,400.4
"28",1987,966.8,660.252054794521,628,525.892112198304,271.571428571429,348,301.4
"29",1988,1050,626.439890710383,541,490.662622517131,242.571428571429,275.5,258.25
"30",1989,1436,877.027397260274,747,640.289641913002,402.142857142857,534.4,490
"31",1990,1280,836.298630136986,735,632.622484396962,430.714285714286,463,447
"32",1991,1580,935.26301369863,872,710.279360730594,381.571428571429,425,407.2
"33",1992,1205,798.658469945355,732,657.156453151233,411.142857142857,475,426.5
"34",1993,1560,999.087671232877,871,756.793837456303,444.571428571429,532.4,475
"35",1994,1256,781.164383561644,681,580.570610040644,398.714285714286,453.2,421.2
"36",1995,1036,715.339726027397,676,566.268194590797,363.142857142857,435,397
"37",1996,932,593.27868852459,554,471.349970308987,270.714285714286,346,300
"38",1997,1070,698.293150684932,626,523.873613069619,312.714285714286,369.4,334.6
"39",1998,1580,839.471232876712,637,649.509137164206,388,430.2,401.4
"40",1999,1026,629.216438356164,505,490.709290120278,266.857142857143,321.4,280.4
"41",2000,937.5,572.639344262295,470,418.930606415442,317.571428571428,338,324
"42",2001,1396,837.298630136986,667,642.365774180158,391.285714285714,451.4,419
"43",2002,1450,894.621917808219,896,734.843735514065,306.142857142857,352.4,331.2
"44",2003,746,451.816438356164,376,379.836727549467,239.285714285714,288.4,263.2
"45",2004,1145,707.786885245902,552.5,497.1906449553,281,385.5,337.25
"46",2005,1266,738.167123287671,617,559.704966041211,203,327.8,281.6
"47",2006,966.6,599.8,529,459.013911719939,257.714285714286,314,291.4
"48",2007,1276,761.684931506849,672,588.530184055357,279.142857142857,353.2,323.2
"49",2008,1765,996.983606557377,783,682.390233560788,345.428571428571,408.5,372.25
"50",2009,2010,1076.35890410959,797,787.872477744268,434.571428571429,531,479.4
"51",2010,1380,856.27397260274,708,640.818077715104,476,539.4,501.6
"52",2011,1546,823.602739726027,598,614.903876589809,393,442,426.8
"53",2012,1345,768.724043715847,723,605.977512833251,274.571428571429,295,285.25
"54",2013,1146,689.621917808219,560,528.940591495343,294.285714285714,388,361.4
"55",2014,1362,803.882191780822,656,658.252616701571,379.428571428571,427,406
"56",2015,1378,759.169863013699,565,574.868905888632,387,432.2,415.4
"57",2016,1155,675.281420765027,547,520.461144785783,273.571428571429,346.5,320.75
"58",2017,1648,886.531506849315,709,625.815778490507,289.857142857143,345.8,310.4
"59",2018,1724,971.339726027397,799,640.018584131562,291.857142857143,418,388.8
"60",2019,1230,786.035616438356,660,610.779269406393,400.571428571429,429,409.2
"61",2020,1595,1025.5,895,747.540807962529,407.142857142857,506,445.5
"62",2021,942.2,615.715068493151,538,465.950195016251,311.142857142857,350.4,331.4
