"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1962,1362.03260869565,1131,1365,1589,1717,1043.85714285714,NA
"2",1963,1630.26575342466,800,1240,2816,4326,689.714285714286,1095.16800494027
"3",1964,1298.08469945355,713.5,1110,2375,2622.5,561.142857142857,1013.1748811298
"4",1965,2799.09589041096,1370,2190,5286,5768,1132.85714285714,2271.55292850224
"5",1966,3077.44657534247,1348,2820,5546,6380,1264.28571428571,2262.89207436399
"6",1967,3256.12328767123,1170,2950,6168,6736,1050.14285714286,2754.40647423353
"7",1968,3763.06010928962,2065,3400,5755,7420,1850,2987.19112104989
"8",1969,4022.38356164384,1770,3760,6582,7452,1474.28571428571,3395.95531637312
"9",1970,3166.05479452055,1804,2800,5632,6266,1391.42857142857,2621.83713850837
"10",1971,2388.03561643836,1050,1690,5036,6236,845.714285714286,1934.57770039782
"11",1972,3114.34426229508,1465,2985,4970,5540,1187.14285714286,2515.04702128473
"12",1973,3731.31506849315,1720,3350,6516,6924,1414.28571428571,3057.66301369863
"13",1974,3790.51232876712,1400,3010,7532,8168,1278.57142857143,2997.2200913242
"14",1975,3425.39726027397,1640,3590,5258,5776,1421.42857142857,2819.84025855726
"15",1976,3481.19672131148,1375,2640,6915,8765,1298.57142857143,2716.40916149068
"16",1977,2498.19178082192,1154,1950,4818,5146,950,2055.04279893622
"17",1978,3292.79452054795,1514,2460,6348,9936,1127.14285714286,2654.83351613643
"18",1979,3210.49315068493,1574,2470,6076,6694,1258.57142857143,2620.89494026161
"19",1980,3659.28961748634,2275,3175,6440,7255,2091.42857142857,2995.11216640229
"20",1981,4336.35616438356,2648,3760,6872,7802,2300,3197.11206843117
"21",1982,4521.2602739726,1734,3770,7834,11200,1544.28571428571,3582.95200476844
"22",1983,3416.1095890411,1520,3160,6034,7476,1132.85714285714,2794.91095890411
"23",1984,3341.03825136612,1500,3085,5975,6515,1080,2620.24027137035
"24",1985,4420.7397260274,1550,3250,9406,11900,1385.71428571429,3197.27091917535
"25",1986,3982.90410958904,2292,3700,5776,7160,1852.85714285714,3158.07216076966
"26",1987,2593.29589041096,1434,2370,3916,4998,1187.14285714286,2108.77767189465
"27",1988,3038.02459016393,982,3165,5320,5845,658.428571428571,2449.56937401158
"28",1989,3403.53424657534,1908,2940,5092,6052,1678.57142857143,2671.63846360462
"29",1990,4383.15068493151,2388,4030,6886,7804,1867.14285714286,3427.99561002964
"30",1991,3913.15068493151,1654,4030,6142,7048,1472.85714285714,3298.26308579668
"31",1992,3643.08743169399,2170,3645,4985,6162.5,1571.42857142857,3174.67180390951
"32",1993,4832.32876712329,2594,4060,8000,9522,1927.14285714286,3991.54308248829
"33",1994,2857.97260273973,1470,2540,4620,5458,1395.71428571429,2431.6342423178
"34",1995,2819.47945205479,1650,2770,4178,4624,1440,2310.25875882109
"35",1996,3267.9781420765,1690,2700,6035,7147.5,1554.28571428571,2550.81339878323
"36",1997,3914.21917808219,2320,3580,6326,7284,1530,3170.93345196435
"37",1998,3710.65753424658,1720,2610,7226,7798,1320,3078.35074274544
"38",1999,2811.56712328767,1210,1880,5506,6814,953.142857142857,2367.17816202063
"39",2000,2492.13114754098,1560,2200,3945,4407.5,1405.71428571429,2003.65629213682
"40",2001,3643.20547945205,1734,3420,5880,7146,1152.85714285714,3068.16831752722
"41",2002,3023.5698630137,1130,2220,5670,6420,962.142857142857,2584.0527606284
"42",2003,2294.46575342466,1200,2100,3788,4246,1137.14285714286,1830.17083431113
"43",2004,3095.71038251366,1615,2820,4700,5647.5,1422.85714285714,2498.08145826637
"44",2005,2816.62465753425,1124,1930,5664,7274,935.571428571428,2269.37913737806
"45",2006,3125.45205479452,1904,2920,4706,5124,1657.14285714286,2621.44530474489
"46",2007,3948.78356164384,1612,3850,6506,6940,1005.14285714286,3272.41671438871
"47",2008,4900.84153005464,1585,3595,8945,10450,1059.71428571429,4012.22131147541
"48",2009,4587.53424657534,2116,3780,7812,8840,1362.85714285714,3703.49312517894
"49",2010,3157.75342465753,1520,2930,5610,6496,1450,2820.10944288499
"50",2011,3779.17808219178,1518,3180,7292,8238,1207.14285714286,2984.19098173516
"51",2012,2796.16120218579,947.5,1775,5860,6410,735.857142857143,2474.7381342701
"52",2013,2993.20547945205,1510,2540,4868,6238,1184.28571428571,2239.22152454611
"53",2014,3288.35616438356,1690,2850,5522,7218,1357.14285714286,2724.42243560333
"54",2015,2825.80821917808,1748,2450,4706,5366,1574.28571428571,2359.12485694984
"55",2016,2922.00819672131,1525,2885,4165,4580,910.714285714286,2581.78338910701
"56",2017,3747.42465753425,1388,3780,6096,6504,1238.57142857143,3078.94477850916
"57",2018,4988.65753424658,2594,4010,8118,10200,2335.71428571429,3803.66475716065
"58",2019,4566.38356164384,2340,4480,6702,7280,1908.57142857143,3942.03950391537
"59",2020,3637.51639344262,1395,2835,6455,8107.5,1038.71428571429,2983.17141556076
"60",2021,2521.31868131868,1750,2230,3430,4078,1450,NA
