"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1962,4.63152173913043,3.3,4.3,5.98,7.45,3.25714285714286,NA
"2",1963,41.9824657534247,2.2,5.1,43.8000000000001,167.8,1.94285714285714,5.953605496892
"3",1964,42.5390710382514,2.1,9.3,99,251.5,1.57142857142857,9.52714368251856
"4",1965,77.7246575342466,2.4,16,164.4,380.4,1.67142857142857,13.2327748324735
"5",1966,57.3479452054795,2.8,13,117.8,293,2.17142857142857,10.8447303726857
"6",1967,77.7219178082192,3.94,31,199.4,395.4,2.27142857142857,20.550250228397
"7",1968,33.948087431694,3.5,12,52,97.5,2.42857142857143,11.0685659346725
"8",1969,42.2369863013699,3.3,20,91.6,164.8,2.57142857142857,12.3264895685719
"9",1970,56.2764383561644,3.7,26,125.8,241.8,2.15714285714286,15.8923607768103
"10",1971,63.1112328767123,2.44,6.7,98.4000000000001,322.2,1.78571428571429,13.1077139899768
"11",1972,93.1103825136612,12,37,204,371.5,5.42857142857143,24.8571225969466
"12",1973,79.0852054794521,4.4,27,214.4,369.8,2.42857142857143,17.8041899107155
"13",1974,82.5369863013699,3,23,170.2,390,2.34285714285714,19.4482001667417
"14",1975,86.4468493150685,5.2,27,193.6,400.6,2.91428571428571,18.5545186455543
"15",1976,66.068306010929,2.6,8.85,107,315.5,2.4,15.9381051642969
"16",1977,37.9652054794521,2.4,7.9,93.0000000000001,216.8,1.98571428571429,10.4037899848811
"17",1978,98.0753424657534,9.44,30,225.800000000001,498.6,4.65714285714286,19.2473537344121
"18",1979,91.0345205479452,6,22,191.2,412.6,5.5,23.7163775990963
"19",1980,70.8333333333333,8.7,20,143,382.25,5.45714285714286,13.9473305858575
"20",1981,82.9561643835616,4.5,17,112.8,341.6,3.18571428571429,14.2339320637671
"21",1982,103.344931506849,6,16,191.2,471.600000000002,5.3,18.1565256570701
"22",1983,48.907397260274,4,21,103.6,194,3.34285714285714,15.4150031330922
"23",1984,64.7081967213115,2.1,18.5,116,312.75,1.6,12.4650707130219
"24",1985,89.9106849315069,2.74,21,148.6,502,1.98571428571429,28.3908295543089
"25",1986,107.411232876712,10,33,230.6,576.2,5.02857142857143,21.4803378995434
"26",1987,68.3945205479452,2.4,23,180,365.4,1.24285714285714,18.2503457645621
"27",1988,78.2338797814208,2.5,29,226.5,411.5,1.41428571428571,19.9213487460904
"28",1989,64.3186301369863,5.8,17,123.8,252.4,4.6,12.7859665144597
"29",1990,113.641369863014,5.04,37,314.2,503.4,4,22.4458856440363
"30",1991,84.5487671232877,4.04,31,206.2,357.8,3.2,21.5658641176175
"31",1992,71.5704918032787,6.85,32,175,272.5,4.27142857142857,20.1946937619283
"32",1993,98.9591780821918,10.4,33,229.2,433.2,6.14285714285714,23.7187626894315
"33",1994,90.4901369863014,6.48,28,197.6,393.2,4.37142857142857,20.2511164693701
"34",1995,60.9019178082192,4.24,25,126.4,247.6,2.68571428571429,17.2688660262112
"35",1996,70.1122950819672,2.6,21.5,131,291,1.52857142857143,14.4805710955711
"36",1997,91.4172602739726,5.8,19,132.6,352.4,5.04285714285714,20.9614482929551
"37",1998,54.8454794520548,2.7,11,124,278,1.8,17.5967080711347
"38",1999,50.3328767123288,2.9,11,94,184.8,2.11428571428571,11.5651305659078
"39",2000,85.0606557377049,10,22,159,390,5.58571428571429,17.2078869997354
"40",2001,87.6452054794521,12.4,34.1,188.6,328.2,4.82857142857143,25.262827110753
"41",2002,63.3845479452055,3.844,17.3,126,283.4,3.33714285714286,14.850865038257
"42",2003,53.1545753424658,3.386,13,120.6,289.8,2.63285714285714,14.3135948158066
"43",2004,70.8112021857924,4.45,19,201,369.75,2.11428571428571,25.9921699580338
"44",2005,51.4739178082192,1.2,11,103,268.6,0.477142857142857,14.3527635235533
"45",2006,97.3991780821918,4.54,32,287.8,426,3.05714285714286,21.3881641149611
"46",2007,69.1063287671233,3.24,13,160,276,1.94285714285714,19.501217976448
"47",2008,147.776721311475,9.765,49.1,327,570,3.49571428571429,29.4915874547926
"48",2009,130.730246575342,14.9,36.9,271.2,604,9.57,25.7241331675017
"49",2010,68.6116712328767,5.684,27.2,112,415.2,4.94857142857143,19.0915508060736
"50",2011,81.3428767123288,8.404,28.6,193.2,404.2,4.40714285714286,20.3941144502986
"51",2012,50.6195901639344,1.76,16.7,98.75,216,1.06,15.4981556616388
"52",2013,106.522904109589,3.938,27.8,251,449.2,2.91,20.3830481362239
"53",2014,100.338520547945,11,33,290.8,512.8,4.08428571428571,26.9025086186744
"54",2015,58.6484109589041,4.602,19,107.4,234.6,3.47714285714286,13.7771663914919
"55",2016,82.3579234972678,7.51,32.95,220,329.5,3.01857142857143,21.4758358932223
"56",2017,97.3132602739726,2.86,31.5,286.4,425.4,1.54,22.4672750328919
"57",2018,102.252712328767,5.014,33.8,240,453.8,2.41428571428571,20.2040091366013
"58",2019,120.151671232877,5.196,48.9,335,489,3.39285714285714,25.5158593557331
"59",2020,69.6778142076503,3.565,26.25,163.5,275.75,2.20714285714286,19.2099419223763
"60",2021,50.345347985348,3.15,17.7,90.1600000000001,225.8,2.11428571428571,NA
