"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1912,269,172.27868852459,167,124.236220243083,41,72,60.0000000000003
"2",1913,346,226.997252747253,241,176.513189832146,63.1428571428571,105,105
"3",1917,224,146.405479452055,165,117.773778434485,32.5714285714286,35,35
"4",1918,207,118.621917808219,126,83.9737068141843,10,24,13.2
"5",1919,314,170.013698630137,177,140.901001947565,14,23,14
"6",1920,192,112.760928961749,123.5,94.9625588437064,3.5,28,14.0000000000001
"7",1921,540,254.582417582418,192,189.406049368721,3.85714285714286,24.7999999999999,7
"8",1924,191,94.9448087431694,88,85.5850393287952,3.12857142857143,4.99999999999999,4
"9",1925,298,159.162739726027,137,117.013461880508,7.48571428571428,12.4,10
"10",1926,230.6,116.832328767123,104,92.2572649901804,7.97142857142857,11,9
"11",1927,462.8,253.46301369863,211,155.979766352369,14.4285714285714,25.8,18
"12",1928,277.5,157.17349726776,160.5,111.084927432161,11.0714285714286,18,13.25
"13",1929,171.2,97.7958904109589,111,84.6915992981983,10,13.4,12
"14",1930,196,105.509589041096,97,85.5946531593808,13.4285714285714,21,15.2
"15",1931,148.2,86.6972602739726,110,78.5422817878469,9.92857142857143,14,12
"16",1932,152,89.8592896174863,116,77.0687881710061,9.64285714285714,14,11
"17",1933,142,87.2802197802198,119,75.5158594491928,13.4285714285714,16,14
