"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1904,8286,4309.28057553957,3680,3998.74045801527,1545.71428571429,1640,1580
"2",1905,3060,2132.27397260274,2040,2101.82328767123,1017.85714285714,1040,1040
"3",1906,3960,2225.12328767123,1980,2161.89543378995,1071.42857142857,1180,1150
"4",1907,5390,2894.13698630137,2200,2844.8302891933,1171.42857142857,1316,1220
"5",1908,2900,2021.93989071038,1980,1913.80387501084,737.142857142857,962,880
"6",1909,3600,2312.75068493151,2020,2124.0901411374,903,1020,968.6
"7",1910,4392,2465.01917808219,2520,2262.55238848286,980,1120,1050
"8",1911,4820,2747.06849315068,2450,2555.71079879025,1151.42857142857,1300,1202
"9",1912,3090,2148.79781420765,1995,1990.30450423893,1364.28571428571,1430,1392.5
"10",1913,3420,2233.42465753425,2080,2152.33896499239,1312.85714285714,1410,1370
"11",1914,3980,2392.24657534247,2300,2295.09336812351,895.714285714286,1094,1060
"12",1915,2580,1758.66849315068,1870,1681.5009458578,837.142857142857,904.2,860.6
"13",1916,3190,1925.10655737705,1940,1826.91071028511,932.571428571428,986,940
"14",1917,3580,1792.2602739726,1660,1742.40479280393,851.428571428571,917,880
"15",1918,2400,1443.34246575342,1190,1309.50643618178,337.142857142857,500,440
"16",1919,2280,1506.52602739726,1480,1396.42932649542,752.142857142857,810,765
"17",1920,1740,1237.92349726776,1110,1161.81318306011,655.714285714286,765,720
"18",1921,3500,2085.34794520548,1740,1938.78744618395,425.142857142857,570,516
"19",1922,2996,1706.97260273973,1720,1584.74796871074,747.428571428571,867,829.6
"20",1923,2600,1360.72054794521,1090,1154.32908876512,642.285714285714,775,737.6
"21",1924,1740,1152.1393442623,1160,877.10596936062,384.428571428571,619,523.5
"22",1925,1966,1404.08219178082,1420,964.600019284592,489.285714285714,874.6,717
"23",1926,1450,1083.65205479452,1020,659.949273869606,225.571428571429,602.6,537
"24",1927,2700,1628.06575342466,1510,1278.05505298583,374.714285714286,743.6,625
"25",1928,2475,1510.53551912568,1455,1166.77349509931,574.714285714286,798.5,650
"26",1929,1616,1018.3095890411,1140,747.441223606963,237.285714285714,260.4,251.2
"27",1930,1376,873.016438356164,966,630.437979828391,270.857142857143,307.4,291
"28",1931,1330,579.194520547945,337,502.993913894325,221.142857142857,228,223
"29",1932,1310,675.098360655738,624.5,343.087101978382,36.5714285714286,101,43
"30",1933,1360,754.821917808219,689,272.325742413938,236.857142857143,284,217.2
"31",1934,1360,829.232876712329,844,489.468562335686,85.8571428571428,295.4,213.4
"32",1935,1450,885.895890410959,862,359.469360704184,30,60,33
"33",1936,1560,1114.81147540984,1235,726.019734635522,38.1428571428571,278,48
"34",1937,1682,930.679452054795,990,469.573746541602,31.4285714285714,38,33
"35",1938,3100,1762.41095890411,1380,1101.31230206942,55.2857142857143,388.6,197.000000000001
"36",1939,1546,1058.17808219178,1020,649.151016635827,473.428571428571,568.4,433.2
"37",1940,1750,1225.96721311475,1150,509.261469387755,40.2857142857143,355.5,105
