"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1914,4588,2885.00961538462,2970,2857.64630836048,1440,1440,1165.5
"2",1915,2820,1898.6095890411,1975,1853.4587262053,NA,930,832.5
"3",1916,3168,2049.70469798658,2020,2003.84587485594,NA,1084,1060
"4",1917,3670,2030.92617449664,1900,1995.01009858896,NA,1092,1014
"5",1918,2530,1596.70666666667,1550,1542.06197691967,NA,590,470
"6",1919,2710,1617.92763157895,1550,1548.58428623642,NA,870,820
"7",1920,1690,1214.58598726115,1220,1177.03178049834,NA,820,820
"8",1921,3800,2055.03937007874,1430,2019.03853725015,NA,720,680
"9",1922,2810,1801.96551724138,1900,1751.72383689108,NA,1020,965
"10",1923,3184,1627.24920127796,1280,1452.95808340384,874.857142857143,1040,953
"11",1924,1760,1195.30054644809,1190,1003.09253187614,414.714285714286,624,484.75
"12",1925,2030,1552.9397260274,1550,1260.62540483629,944.571428571428,1100,922.4
"13",1926,1590,1159.93424657534,1080,861.483481234402,458.857142857143,688,622
"14",1927,2940,1791.91232876712,1640,1522.60011329694,657.142857142857,980,852
"15",1928,2730,1689.50819672131,1600,1427.40380427266,738.571428571429,990,850
"16",1929,1760,1108.66301369863,1160,986.351203522505,317,486.2,446
"17",1930,1310,896.309589041096,970,730.810394822673,305.714285714286,368,345.6
"18",1931,1330,545.332417582418,286,477.378451898212,79,90,80
