"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1912,5030,1759.98087431694,1020,964.024661983907,183.428571428571,232,204
"2",1913,3720,1764.15616438356,1470,1180.37354765098,249.428571428571,258,255
"3",1914,4500,2679.73424657534,1470,2252.10448318804,200,328,255
"4",1915,5260,2347.76373626374,1435,1676.84726037851,200,270.6,200
"5",1928,3530,1504.25956284153,1300,1308.61708022854,145.428571428571,173.5,156.5
"6",1929,1830,818.884931506849,596,608.711306053155,106.714285714286,126,115.4
"7",1930,2500,1058.98630136986,829,956.844840182648,96,118,106
"8",1931,1580,653.408219178082,329,451.69238571642,73.1428571428571,84,78
"9",1932,3170,1439.48360655738,875.5,982.923768948165,83.7142857142857,118,88.5
"10",1933,3350,1397.2602739726,674,1015.71090675924,104.571428571429,185,143.8
"11",1934,1652,800.572602739726,520,563.965715326615,95.4285714285714,114,98
"12",1935,3250,1566.51780821918,1480,1189.45648211194,112.857142857143,150,129.4
"13",1936,3760,1575.48360655738,924.5,1044.12215858359,119.285714285714,159,145
"14",1937,4106,1352.91232876712,298,947.945440217684,114.714285714286,125,117
"15",1938,6560,3085.97808219178,2560,1987.6592500145,169.285714285714,215,192
"16",1939,2606,1046.59178082192,720,735.928260124399,106.285714285714,118.2,114
"17",1940,4200,1759.71584699454,930.5,1095.28948430382,122.857142857143,137,133
