"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1960,219,119.549180327869,NA,37.7142857142857,44,87.5,300
"2",1961,197,103.98904109589,59.5929881077826,39.1428571428571,42,74,239
"3",1962,180.2,84.9671232876712,57.4592859061433,31.4285714285714,38,52,291.4
"4",1963,125,54.7479452054795,27.9082191780822,20.2857142857143,21,34,176.6
"5",1964,84,45.8224043715847,27.3459997197702,19.8571428571429,21,34,129.5
"6",1965,186.8,84.9041095890411,47.7940609618692,30.2857142857143,34,55,223
"7",1966,171.6,83.2575342465753,53.3697260273973,29.2857142857143,33,62,192
"8",1967,208,109.164383561644,75.2667101543814,22.7142857142857,34,92,224.6
"9",1968,351,180.814207650273,90.1221356003902,64.5714285714286,70,136,433.25
"10",1969,325.6,169.594520547945,112.564722765819,45,53,145,354.8
"11",1970,243,127.715068493151,77.1468842331453,42.5714285714286,52,109,268
"12",1971,219.2,103.824657534247,69.7646271306617,31.7142857142857,35,57,342.4
"13",1972,216.5,119.180327868852,73.7031194991658,44.1428571428571,49,105,260
"14",1973,299.2,168.991780821918,109.960356323773,55.1428571428571,72.8,152,349.6
"15",1974,423.2,180.008219178082,114.536073059361,35.1428571428571,45.4,123,493.8
"16",1975,270.6,157.402739726027,94.442877693754,42.4285714285714,65.4,142,308.6
"17",1976,399.5,167.855191256831,114.434670474973,35.7142857142857,44,108,541
"18",1977,241.2,109.682191780822,61.6707762557078,36,40,68,284.8
"19",1978,242,115.534246575342,80.1022612588414,31.7142857142857,40,79,380.8
"20",1979,202.6,105.358904109589,61.0156664492281,37,41,71,236
"21",1980,237.5,138.833333333333,84.1232451110706,50,59.5,127,312.25
"22",1981,264,164.512328767123,104.369604005986,64.1428571428571,75,160,299.6
"23",1982,342.6,161.38904109589,118.920408297316,39.8571428571429,55.4,136,480.2
"24",1983,275.2,157.021917808219,111.40655922643,47.1428571428571,59,138,324.2
"25",1984,280,129.311475409836,77.9414164291753,23.1428571428571,40.5,93,351.5
"26",1985,331.6,154.452054794521,88.5666492900934,43.2857142857143,53,115,418
"27",1986,238.8,141.816438356164,90.6164927158078,45.4285714285714,55.4,129,297.6
"28",1987,163.6,96.4821917808219,77.989095962604,30.7142857142857,38,94,178.8
"29",1988,204.5,117.871584699454,88.3140455825951,31.8571428571429,36.5,121.5,251.5
"30",1989,224.2,146.597260273973,112.389337643733,58.1428571428571,77,130,311.4
"31",1990,311.6,188.506849315069,141.152140583921,62.5714285714286,80,174,369.4
"32",1991,246,148.876712328767,116.241879938535,49,61.4,146,277.8
"33",1992,267,174.122950819672,135.782742607832,76,97,157,313.75
"34",1993,312,198.257534246575,148.244557867022,63.5714285714286,97.4,174,404.2
"35",1994,232.6,146.372602739726,108.008976169582,54.7142857142857,67,132,272.8
"36",1995,256.6,145.528767123288,97.0418909481601,57.4285714285714,68.4,128,275.8
"37",1996,230,129.770491803279,99.5829820452771,52,61,112,264
"38",1997,268.4,152.830136986301,109.948729242399,59,69.4,127,340
"39",1998,371.2,167.783561643836,124.363289526303,53.7142857142857,64.4,107,394.8
"40",1999,207.6,109.657534246575,74.8913698630137,31.1428571428571,47,82,284.6
"41",2000,193.5,124.456284153005,85.4646630236794,59.4285714285714,65.5,109,271.75
"42",2001,303.6,169.58904109589,125.249093934184,45.4285714285714,59,150,356.8
"43",2002,261.6,126.333424657534,98.2636979778213,37.5714285714286,45,90,277.8
"44",2003,203.6,104.380547945205,77.568473940143,41.6428571428571,45.48,80,247.4
"45",2004,249.5,129.218852459016,95.48139420652,47.7428571428571,58.8,98.05,266.75
"46",2005,246.2,124.977808219178,93.5531745369976,35.5285714285714,44.62,93.2,295
"47",2006,278,180.472876712329,122.857063176935,65.9857142857143,83.62,172,321.8
"48",2007,317.2,152.071780821918,101.685871395742,44.0285714285714,56.16,136,360
"49",2008,383.5,187.286885245902,135.356523628531,43.5714285714286,67.85,140.5,416.25
"50",2009,381,206.929589041096,134.746210329278,66.1714285714286,82.9,167,426.4
"51",2010,349.4,167.579452054795,111.186501555159,54.4428571428571,59.5,125,416.6
"52",2011,383.6,204.20301369863,135.485776284069,56.3285714285714,72.64,169,447.8
"53",2012,311,121.895628415301,90.4417572682327,31.8714285714286,35.85,67.85,333.25
"54",2013,223.2,128.546849315068,71.2503287671233,50.9285714285714,57.2,94.4,311.8
"55",2014,246.6,135.120547945205,99.5371421180236,44.5714285714286,54.5,112,363.2
"56",2015,226.6,115.414246575342,81.9782891350418,37.2714285714286,49.54,77.9,311.6
"57",2016,196,105.391256830601,77.8659867950415,32.0571428571428,39.95,85.1,238.5
"58",2017,294,142.434794520548,95.1129638816989,27.7428571428571,32.48,102,355.2
"59",2018,322,157.024383561644,98.2604590626765,43.1428571428571,48.5,117,487
"60",2019,265.8,161.230136986301,107.334335281157,56.7857142857143,70.18,154,296.2
"61",2020,350,169.950546448087,112.399443325983,51.6428571428571,56.2,125,433.25
"62",2021,272.2,138.196438356164,NA,43.8571428571429,54,101,326.8
