"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1960,409,261.040983606557,NA,104.571428571429,126,208,541.5
"2",1961,330.8,210.734246575342,153.502770167428,102.428571428571,117,183,398
"3",1962,309.8,188.728767123288,137.617260798824,78.8571428571428,95,142,521.2
"4",1963,269.8,160.750684931507,111.998896499239,74.7142857142857,85,120,395
"5",1964,242,150.407103825137,113.585786574938,67.8571428571428,80,125,320.5
"6",1965,434.8,246.802739726027,148.012376696631,76.7142857142857,99,174,627.2
"7",1966,422.8,226.361643835616,150.63811273962,83.8571428571429,92,176,545.4
"8",1967,529,295.054794520548,206.158747081551,112.571428571429,140.4,220,721
"9",1968,275.5,187.005464480874,146.447458327593,80.1428571428571,104,166.5,303.75
"10",1969,349.6,207.065753424658,159.982305813982,87.5714285714286,100.4,180,411.6
"11",1970,361.4,215.813698630137,151.766735549243,97.8571428571428,109.4,191,426.4
"12",1971,413,204.641095890411,152.228087627745,73.7142857142857,81.4,145,511.2
"13",1972,410.5,250.868852459016,179.435992680665,108.142857142857,122.5,214.5,515.75
"14",1973,504.8,296.098630136986,204.149863972986,114.285714285714,142.4,241,671.8
"15",1974,577,311.021917808219,223.404530823023,120.142857142857,134,217,790.8
"16",1975,492,320.372602739726,210.814566210046,99.1428571428571,144,265,699.2
"17",1976,687.5,317.734972677596,245.609110146791,109.428571428571,123.5,197,916.25
"18",1977,314.6,181.635616438356,144.896246610027,77.2857142857143,87,143,392.6
"19",1978,344.8,216.706849315068,150.327418004205,94.4285714285714,112.4,170,499.8
"20",1979,554.6,260.282191780822,194.381239314039,90.1428571428571,116.4,174,687
"21",1980,403,233.732240437158,168.040248481027,112.428571428571,135,200,499
"22",1981,433,262.435616438356,188.120525945538,90.7142857142857,121,211,606.6
"23",1982,479.8,258.889705882353,NA,123.714285714286,140,191,646.3
"24",1987,503.6,312.869565217391,NA,169.857142857143,183.2,278.5,543.7
"25",1988,479,279.786885245902,200.968198050392,85.1428571428571,104,240.5,657.75
"26",1989,405,267.81095890411,195.872954990215,123.714285714286,145,209,614.2
"27",1990,559.4,318.830136986301,206.918778538813,131,155,262,705.6
"28",1991,674.6,373.539726027397,257.795278123703,142.142857142857,169,322,780.2
"29",1992,479.5,284.139344262295,233.2491695185,113.571428571429,142,250,552
"30",1993,443.2,290.515068493151,225.31125298978,169.142857142857,180,255,495
"31",1994,467,302.495890410959,208.459972692532,127.285714285714,155,264,619.2
"32",1995,367.2,241.060273972603,180.39599443815,109.571428571429,123,223,492.2
"33",1996,375.5,245.928961748634,176.209656463755,112.571428571429,131,207,462.5
"34",1997,341.8,221.194520547945,171.492781756816,107.428571428571,116.4,169,407
"35",1998,380.2,215.67397260274,163.84732275235,80.2857142857143,99,175,472.2
"36",1999,359.6,227.364383561644,170.264131905105,112.714285714286,131,194,461
"37",2000,354,233.210382513661,169.276927247009,122.571428571429,132.5,186.5,512.25
"38",2001,419.4,271.482191780822,202.638393170756,100.714285714286,135,236,556.8
"39",2002,351.8,238.947945205479,184.702260273973,111.285714285714,123,217,509.4
"40",2003,330.2,177.354794520548,134.39795629012,68.2571428571429,91,140,384.2
"41",2004,518,274.846994535519,199.502164149403,107,122,205.5,726.5
"42",2005,378.2,226.858904109589,162.685962561031,79.0571428571428,97.18,197,462
"43",2006,567.8,328.112328767123,219.666159700269,110.714285714286,134.4,276,704
"44",2007,438.2,243.381095890411,188.754780014016,92.5571428571428,113,189,557.8
"45",2008,445.5,285.168306010929,198.544029937882,101.857142857143,120.5,240.5,607.5
"46",2009,549.8,330.054794520548,224.468402366444,114.857142857143,142.8,266,934
"47",2010,302.4,201.781095890411,158.030899543379,91.4285714285714,113.4,185,423.4
"48",2011,407.6,254.824657534247,187.862845469839,119.428571428571,136.8,208,457.6
"49",2012,336.5,192.810655737705,161.324903399735,78.6857142857143,88.05,167,405.75
"50",2013,499.6,297.024383561644,195.934080943872,105.271428571429,134,231,748.4
"51",2014,555.4,309.243835616438,214.180325006715,142.714285714286,162,230,764.2
"52",2015,393,248.654794520548,170.252210806697,116.857142857143,123.4,195,547.2
"53",2016,467.5,285.679781420765,199.630248178506,100.971428571429,145,233,600
"54",2017,530,278.066849315069,188.685909720016,94.4571428571429,109.4,229,652.4
"55",2018,454.6,302.101643835616,205.013058256123,91.2571428571429,122,255,542.8
"56",2019,681.4,397.78904109589,265.501504513271,139,162,355,793
"57",2020,542,337.584699453552,245.277083333333,126.714285714286,166.5,278.5,723.5
"58",2021,302.6,202.822739726027,NA,102.485714285714,119,183,348.2
