"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1960,735,422.013661202186,NA,189.857142857143,218,340.5,858.75
"2",1961,577.6,348.895890410959,271.371412263536,172.285714285714,220.8,304,649.4
"3",1962,557.2,327.38904109589,252.725088062622,160.571428571429,168,272,677.2
"4",1963,468.4,304.632876712329,219.714520547945,141.857142857143,161.4,236,758
"5",1964,433,284.079234972678,217.914861732075,134,167,240.5,547.25
"6",1965,749.6,437.830136986301,346.185568648381,191.428571428571,204.4,381,836.4
"7",1966,834.6,462.950684931507,347.55103286617,182,233,380,926.4
"8",1967,804.4,477.854794520548,414.225935853144,200,226,442,900
"9",1968,663,448.841530054645,355.779127674166,234.142857142857,267,407.5,793
"10",1969,818.400000000001,517.216438356164,428.354357855444,226.857142857143,272,469,949.8
"11",1970,736,462.2,401.230578386606,255.428571428571,277,410,917.200000000001
"12",1971,748,432.254794520548,367.141258438043,233.714285714286,265,352,931.4
"13",1972,701,468.948087431694,407.52453565132,242.714285714286,255,460,779
"14",1973,803.4,549.720547945205,448.838932676196,270,331,479,940.8
"15",1974,906.2,529.424657534247,437.856206295107,243.285714285714,269,460,1060
"16",1975,880.4,581.095890410959,488.487122997622,306,349,560,984
"17",1976,890.5,502.948087431694,443.432651160315,255.857142857143,281,430,1027.5
"18",1977,783.2,412.180821917808,367.546789233357,215.142857142857,236.4,340,889.6
"19",1978,785,467.26301369863,392.298222399439,260.285714285714,290,402,936.4
"20",1979,924.4,590.46301369863,493.276657693636,290,336.2,484,1018
"21",1980,731.5,536.901639344262,444.097364643821,361.857142857143,392.5,480,854.75
"22",1981,766.6,511.86301369863,416.083861709067,268.428571428571,307,450,977.6
"23",1982,915.6,546.060273972603,445.027984649427,271.714285714286,290.4,450,1108
"24",1983,774.4,460.372602739726,402.441672303209,226.142857142857,266.2,423,908.8
"25",1984,730.5,462.024590163934,376.846602047012,199.714285714286,260,426.5,826
"26",1985,1092,575.224657534247,419.035225048924,270.571428571429,281.4,430,1446
"27",1986,766,580.849315068493,435.892063096721,268.142857142857,336.4,504,1036
"28",1987,646,431.27397260274,371.331284284442,227,256,417,706
"29",1988,800,486.407103825137,391.479518468302,190.142857142857,220.5,475,906.75
"30",1989,622,429.876712328767,365.651619802932,256.714285714286,277.4,391,714.2
"31",1990,840,583.076712328767,453.521015310234,272.428571428571,298,540,1108
"32",1991,936.200000000001,575.695890410959,471.659166915078,268.714285714286,284.4,555,1098
"33",1992,694,497.161202185792,436.859308385841,282.571428571429,307,491,767
"34",1993,866.8,602.386301369863,489.325211382694,314.142857142857,398,533,1114
"35",1994,645.6,463.257534246575,385.394872862387,257.428571428571,286.4,430,789.4
"36",1995,676.8,445.328767123288,384.376393544911,251.285714285714,265.4,420,779.6
"37",1996,597,385.18306010929,329.593471896956,181.714285714286,214.5,370.5,676
"38",1997,783.4,521.153424657534,399.011721513286,238,292.4,443,1102
"39",1998,727.4,409.542465753425,353.250697966913,211.857142857143,227.4,309,821.4
"40",1999,543.4,357.227397260274,291.156294624555,177.714285714286,196,282,702
"41",2000,536.5,374.245901639344,311.211958744767,197.428571428571,236.5,338,687.75
"42",2001,678.2,451.547945205479,371.525652173913,188.428571428571,237.4,424,872.6
"43",2002,637.6,406.72602739726,341.812465753425,213.714285714286,231.4,348,775.2
"44",2003,538,343.175342465753,279.547803475064,178,192.8,307,632
"45",2004,754,440.002732240437,341.31042193993,220,250,373,848.75
"46",2005,700.2,408.038356164384,326.707471356649,180.142857142857,213,305,903.2
"47",2006,625.8,419.972602739726,332.644063926941,190.285714285714,221,388,819.6
"48",2007,757.4,440.660273972603,362.453125094084,195,235,399,866
"49",2008,917,614.415300546448,460.629343522215,212.857142857143,269.5,522.5,1212.5
"50",2009,1030,630.47397260274,484.128071777618,247.285714285714,296.4,518,1338
"51",2010,742,478.92602739726,394.366924080486,261,286,448,887.6
"52",2011,859.6,553.049315068493,429.350504686373,284.714285714286,328.4,482,1018
"53",2012,684,420.833333333333,362.601225004504,201,234,356.5,756.75
"54",2013,799,512.443835616438,379.806552511416,232.571428571429,260,436,1058
"55",2014,929.6,524.002739726027,413.663191585476,257.428571428571,293.4,442,1074
"56",2015,619.8,457.345205479452,358.441139061851,290.285714285714,312.4,401,879.4
"57",2016,815.5,553.601092896175,416.552567381599,264.714285714286,332,487,961.25
"58",2017,1096,594.441095890411,443.665464903927,246.714285714286,265,496,1330
"59",2018,1038,675.641095890411,523.437490758861,376,394.4,557,1278
"60",2019,1070,695.309589041096,537.670297114565,336.142857142857,367.4,640,1298
"61",2020,892.5,559.617486338798,468.856570526869,268.571428571429,310,480,1092.5
"62",2021,602.4,435.520547945205,NA,224,249.4,407,736
