"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1960,2010,880.994535519126,NA,169,217,533.5,2542.5
"2",1961,1100,555.813698630137,329.569284336456,158.428571428571,190,408,1606
"3",1962,1202,539.66301369863,332.093784700392,113.857142857143,174,264,2044
"4",1963,884.2,357.950684931507,160.685118169502,44.7142857142857,77,158,1320
"5",1964,487,243.896174863388,146.526069499797,78,99,178,671.75
"6",1965,1536,617.542465753425,240.570491169876,75.5714285714286,125,251,2350
"7",1966,1360,589.906849315068,320.473249210324,99.2857142857143,124,388,1690
"8",1967,1772,751.367123287671,522.170327343889,124.714285714286,158,510,2410
"9",1968,2095,1130.0956284153,570.213224043716,311.857142857143,382,768,3037.5
"10",1969,2220,1051.32876712329,674.664396026148,205.571428571429,275.8,741,2946
"11",1970,1472,781.356164383562,509.978188290225,184.142857142857,275,642,1898
"12",1971,1578,694.747945205479,419.10295281583,94.5714285714286,136.4,355,2596
"13",1972,1535,895.989071038251,605.016137224744,209.714285714286,264,678.5,2337.5
"14",1973,2808,1202.7095890411,804.397654501551,215,317.4,795,3274
"15",1974,3432,1276.55890410959,649.96352902805,182.285714285714,223,601,4472
"16",1975,2244,1208.32328767123,722.842414719312,226.714285714286,372.4,912,2782
"17",1976,2875,1061.40983606557,731.568638631504,146.714285714286,220,518,3385
"18",1977,1422,557.994520547945,343.577168949772,126.857142857143,172.2,326,1668
"19",1978,1376,652.808219178082,378.86061348018,104.285714285714,171,399,2750
"20",1979,1546,675.895890410959,410.2404411828,128.142857142857,162,404,2018
"21",1980,1800,889.002732240437,621.549815413857,282.714285714286,356,699,2170
"22",1981,1992,1011.44931506849,604.862804500093,225.571428571429,366.8,807,2678
"23",1982,2192,1024.42191780822,709.269545602303,178,246,650,3316
"24",1983,2124,990.386301369863,708.126760204609,211.142857142857,272.4,748,2746
"25",1984,1775,744.625683060109,439.158309480441,114.571428571429,180.5,498.5,2142.5
"26",1985,3234,1294.96438356164,730.021900471272,220.571428571429,280,676,4372
"27",1986,2058,1165.40547945205,650.237937012519,219.142857142857,324.8,945,3292
"28",1987,1120,602.378082191781,422.676719745062,110.428571428571,190,496,1440
"29",1988,1615,809.215846994535,483.01085709507,95.7142857142857,141.5,713.5,2047.5
"30",1989,1730,933.906849315068,662.34027807383,305.285714285714,367.4,714,2130
"31",1990,2116,1180.80273972603,771.281817082998,240.142857142857,331.4,1080,2568
"32",1991,1980,1014.13150684932,694.751550966457,175.571428571429,231,869,2258
"33",1992,2195,1305.82786885246,862.410918576039,358.714285714286,565,1195,2725
"34",1993,2620,1474.01369863014,1020.8204718417,429.571428571428,598.2,1160,3450
"35",1994,2308,1244.56712328767,705.853913041625,325.857142857143,452,1150,2646
"36",1995,1728,928.068493150685,605.779661762696,245.714285714286,300,766,2104
"37",1996,1565,780.904371584699,493.722368421053,175.142857142857,231.5,596.5,1872.5
"38",1997,1896,1008.33424657534,662.53698630137,264.142857142857,375,776,2500
"39",1998,2650,1122.65205479452,699.912478446211,218,259,604,3480
"40",1999,1360,677.317808219178,367.944467176659,111.571428571429,193.2,401,1864
"41",2000,1420,801.866120218579,515.938367911636,256.857142857143,345.5,699.5,1647.5
"42",2001,2176,1238.22191780822,834.240706790436,193.714285714286,284.2,1040,3090
"43",2002,1818,772.216438356164,563.463179556992,140.571428571429,180.6,436,2126
"44",2003,1258,583.402739726027,391.530222844245,154.142857142857,178,386,1476
"45",2004,1965,1000.30054644809,653.978641337346,215,312,711,2470
"46",2005,1914,836.980821917808,538.261463954615,135.857142857143,181.4,508,2248
"47",2006,2082,1169.62739726027,720.249028634988,218.285714285714,433.2,1020,2480
"48",2007,2208,1037.61369863014,696.137139138058,186.857142857143,270.4,804,2600
"49",2008,2995,1455.64207650273,851.5572141897,187.714285714286,368.5,994,3692.5
"50",2009,3096,1462.10684931507,933.077139595564,355.857142857143,440.4,975,3782
"51",2010,1952,903.016438356164,620.329092688134,260.714285714286,288.4,653,2536
"52",2011,3006,1468.16438356164,991.883403589121,309.714285714286,403.4,1110,3606
"53",2012,1970,807.18306010929,610.530329593752,151,173.5,426,2145
"54",2013,1940,937.958904109589,566.343519490709,226,284.4,679,2890
"55",2014,2024,1011.0301369863,726.369032076844,328.142857142857,413.2,678,3004
"56",2015,1702,896.306849315068,631.937225289163,275.142857142857,335.4,593,2668
"57",2016,2020,1034.68032786885,690.781363782473,183.571428571429,304.5,851,2285
"58",2017,2668,1291.15616438356,745.144814212712,167,205,1030,2948
"59",2018,2428,1231.00547945205,728.930383999562,225.285714285714,282.4,821,3588
"60",2019,2126,1205.08767123288,788.55466506365,278.285714285714,340.6,1090,2542
"61",2020,2505,1250.95355191257,802.967858259004,256.285714285714,316,919.5,3130
"62",2021,1942,1065.40273972603,NA,301.428571428571,373,896,2722
