"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1960,210,81.4098360655738,NA,17.2857142857143,19,51,276
"2",1961,158,64.427397260274,43.66453870975,14,18,30,240.8
"3",1962,100,49.8649315068493,26.1175788448514,7.17142857142857,9.1,26,227.6
"4",1963,49,25.427397260274,13.7094513290296,5.1,5.54,9.8,122.4
"5",1964,56,19.4568306010929,16.9015958474838,3.48571428571429,4.35,9.9,75
"6",1965,173.8,67.427397260274,48.9062643663796,10.7142857142857,14,37,193
"7",1966,151,70.1802739726027,40.6558875966538,8.42857142857143,11,50,209.8
"8",1967,190.6,73.1917808219178,59.603962953193,5.68571428571429,11,48,220.6
"9",1968,156,81.3060109289618,58.4307615273637,12.4285714285714,18,64.5,212.5
"10",1969,190,87.6712328767123,60.5885442874246,17.5714285714286,19.4,62,239
"11",1970,151.6,59.9095890410959,48.2852290472629,14.2857142857143,19,39,174.8
"12",1971,132.8,46.2443835616438,35.0661228670993,5.12857142857143,7.88,21,187.4
"13",1972,127.5,60.3879781420765,48.6309492906991,11.4285714285714,17,35,153.25
"14",1973,217.6,102.087671232877,79.2762092445726,19,22.4,86,247
"15",1974,181.6,82.9205479452055,59.2261265208883,12,17,53,231.6
"16",1975,214,109.920547945205,81.6135961375003,25.5714285714286,35.4,100,250
"17",1976,181.5,92.207650273224,71.8150681602392,21.5714285714286,24,48,434
"18",1977,189.6,74.2712328767123,52.9855918384874,15.4285714285714,19,37,262.6
"19",1978,202.8,93.6630136986301,79.2375020651702,11,15,42,541.6
"20",1979,169.6,65.4684931506849,45.6953953574344,15,17,38,208.8
"21",1980,185.5,87.3224043715847,66.7958909954488,26.8571428571429,30,63,292.75
"22",1981,261.6,126.660273972603,72.2090625839377,34.5714285714286,37,92,354.2
"23",1982,310.4,137.605479452055,92.3585949961071,25.2857142857143,31,92,483.6
"24",1983,189,87.3232876712329,65.5382197488027,20,24,70,211
"25",1984,238.5,102.585245901639,67.7440427928852,12.7571428571429,33,66.55,307.75
"26",1985,330.2,133.398904109589,72.040865885992,26.4714285714286,33.58,65,483.6
"27",1986,184.8,100.245753424658,66.7289041488964,20.4,38.84,81.3,255.8
"28",1987,109.8,55.9468493150685,39.490973293427,14.2714285714286,18,50.1,161
"29",1988,158.5,69.8770491803279,47.037011199824,11.1428571428571,13,55.5,187.25
"30",1989,154,89.9616438356164,60.3770770401592,30.4285714285714,39.4,70,195
"31",1990,244.6,129.065753424658,83.48354698272,30.7142857142857,39,110,310.8
"32",1991,179.2,91.3287671232877,62.1150720744919,15.5714285714286,21,68,237.8
"33",1992,144,83.0382513661202,56.8367746552173,22.2857142857143,38,63,195
"34",1993,247.2,122.923287671233,78.3532754156042,30.1428571428571,36,77,382
"35",1994,127.6,61.2356164383562,42.6205261519303,14.1428571428571,16,37,191
"36",1995,159.2,77.5369863013699,47.4905987627044,25,29,58,198.6
"37",1996,303.5,134.434426229508,72.5267622228005,31.2857142857143,35,72.5,428.75
"38",1997,191,114.597260273973,75.8468201527186,36.5714285714286,48,89,291.8
"39",1998,259.4,108.284931506849,72.5067657684781,27.5714285714286,31.4,57,320
"40",1999,188.2,82.8739726027397,60.5704162914711,15.1428571428571,16,35,243
"41",2000,127.5,61.4071038251366,45.6576877290287,18.1428571428571,21,48,156.75
"42",2001,229,114.585205479452,66.0754164864215,21,27.74,80,351.4
"43",2002,255.6,94.247397260274,52.9830174118119,17.1714285714286,19.94,42.4,330.6
"44",2003,149.6,79.4967123287671,42.7609688667497,19.2,20.98,59.8,183.6
"45",2004,168,82.0848087431694,56.6501640759306,10.22,17.55,60.55,219.5
"46",2005,194.2,84.833698630137,58.5526065494821,13.5142857142857,18.64,46.3,270.8
"47",2006,230.4,112.145479452055,71.5849685171834,31.3428571428571,39.7,88.3,260
"48",2007,253,114.544657534247,74.429201610545,28.5285714285714,36.34,84.1,294
"49",2008,314.5,127.11693989071,88.9061492048867,21.5428571428571,23.7,71.7,412
"50",2009,289.8,137.21698630137,97.1732781159359,31.4714285714286,40.92,93,362.4
"51",2010,178.6,82.1057534246575,64.9379653715667,14.2428571428571,19.9,63.4,217.8
"52",2011,336.6,135.687671232877,86.037306693109,22.2285714285714,31.1,83.9,426.8
"53",2012,189.5,69.1368852459016,58.191771605577,11.7,15.55,24.1,221
"54",2013,156,73.5550684931507,38.3925913657764,13.4,18.14,48.5,222.6
"55",2014,225.4,80.0613424657534,52.8927743714109,5.97428571428571,15.06,48.6,312.2
"56",2015,129.8,60.378904109589,41.3083494215693,17.9857142857143,21.24,38.6,208
"57",2016,142.5,64.8409836065574,53.2344806441359,13.9,18,44.6,159.25
"58",2017,246.2,115.555342465753,72.8703981731411,18.4142857142857,25.14,84.6,289
"59",2018,253.8,129.888219178082,73.5315220365631,24.8142857142857,38.8,93.9,322
"60",2019,282.4,157.179452054795,102.130055112817,49.1714285714286,70.88,136,338
"61",2020,217.5,91.5098360655738,67.022583802051,16.2428571428571,20.65,39.85,276.75
"62",2021,152,79.4079452054795,NA,23.3,29.48,55.3,187.2
