"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1960,527.5,232.81693989071,NA,23.1428571428571,25,104,772.5
"2",1961,200.8,118.071232876712,58.9621336654213,20,30.8,82,346.2
"3",1962,264.8,142.120547945205,69.0163798113397,7.71428571428571,36,57,485
"4",1963,209,92.9315068493151,38.6300483306648,13.5714285714286,17,30,394.2
"5",1964,102.5,46.6284153005465,32.1790494780673,10.8,15,31,145.25
"6",1965,408,162.104109589041,42.5845888156968,10.1428571428571,17,49,820.4
"7",1966,385.200000000001,152.808219178082,78.0893352724009,22,28,86,496
"8",1967,515,210.523287671233,141.199139200984,24.5714285714286,36,128,739
"9",1968,587.5,281.188524590164,109.373412280958,60.5714285714286,73,138,958.75
"10",1969,609,243.950684931507,111.818551483608,30,38,135,832
"11",1970,389.4,185.457534246575,97.0246543311691,33.5714285714286,42,126,574
"12",1971,365.4,173.342465753425,84.3628909142608,16,20,65,724
"13",1972,433,225.773224043716,142.392196765822,38.8571428571429,47,135,618.75
"14",1973,934,320.808219178082,197.09937243,21.5714285714286,42,177,1098
"15",1974,1028,328.479452054795,132.168394344695,26.8571428571429,34.8,108,1470
"16",1975,710.000000000001,349.076712328767,157.137148915803,41.7142857142857,70.2,198,995
"17",1976,785,270.445355191257,161.937021593352,22.7142857142857,34,84,1040
"18",1977,335,123.701369863014,70.6277066130217,20.8571428571429,28,55,462
"19",1978,283.8,137.997260273973,58.3906492452595,15.2857142857143,24,65,625
"20",1979,369.4,153.364383561644,83.8497595995642,18,28.4,65,549
"21",1980,468.5,206.248633879781,126.102155434123,40.1428571428571,55,129,662.5
"22",1981,508,247.53698630137,117.686263293516,22.5714285714286,34,156,952
"23",1982,548,237.764383561644,128.115622923698,26.4285714285714,38,111,845.000000000001
"24",1983,646,238.235616438356,151.691524090154,27.8571428571429,38,135,809
"25",1984,460,163.948087431694,88.4533443461188,13.5714285714286,24,88,603.75
"26",1985,851,335.224657534247,161.311229636971,31,51,149,1228
"27",1986,573,298.882191780822,139.310204082505,36,50,200,1064
"28",1987,282,142.257534246575,102.070215123905,18.5714285714286,36.8,99,419
"29",1988,460,194.620218579235,109.265290446612,14.4285714285714,24,143,583.25
"30",1989,484.2,228.515068493151,138.581688081399,52.1428571428571,67,143,606.8
"31",1990,602,291.471232876712,156.049989337147,28.7142857142857,50.4,225,800.200000000001
"32",1991,540.4,223.052054794521,127.870469074305,26,33,159,632
"33",1992,647,339.407103825137,188.984460639303,52.4285714285714,105,275,872.5
"34",1993,767.600000000001,381.161643835616,204.151579691237,89.5714285714286,129.6,253,1058
"35",1994,760,376.243835616438,169.358750024403,76.7142857142857,101.4,268,980.8
"36",1995,473.8,221.986301369863,137.083228490747,34.5714285714286,50.4,153,666.2
"37",1996,409,191.439890710383,106.294178567858,31,41,119,523.75
"38",1997,453.2,241.287671232877,138.303179617787,54.1428571428571,72,161,678
"39",1998,715.2,267.46301369863,146.881903716327,27.1428571428571,35,76,1148
"40",1999,284.6,144.967123287671,70.4160232461602,16.8571428571429,30,61,460.6
"41",2000,290,165.021857923497,91.2092827490413,44.7142857142857,49.5,127,445.25
"42",2001,586,310.205479452055,163.621995888434,28.5714285714286,43,207,887.6
"43",2002,451.6,181.081917808219,120.090790461712,20,31,75.7,591.4
"44",2003,281.8,128.065479452055,68.282222630445,18.3428571428571,27.08,62.4,388
"45",2004,529,236.137431693989,131.268669169682,37.9571428571428,54.6,139.5,672.5
"46",2005,548.6,206.709589041096,113.229454347584,15.3,24.84,81.6,710
"47",2006,603,278.730684931507,136.126272001247,32.4285714285714,57.78,199,828.6
"48",2007,600,257.16301369863,152.163581715089,33.5857142857143,52.82,154,826
"49",2008,807,355.871857923497,171.799703981178,31.6,56.1,186,1140
"50",2009,915.6,370.401643835616,184.04402003357,52.2285714285714,71.38,190,1248
"51",2010,460.4,188.493424657534,105.206319736208,35.8714285714286,43.54,111,725
"52",2011,878.8,333.478904109589,178.802505406922,56.9142857142857,67.1,191,1050
"53",2012,411,162.069672131148,113.772510467674,21.2,27.8,69.85,504.75
"54",2013,524.2,237.189315068493,132.616392685701,32.9714285714286,49.54,140,853.6
"55",2014,540.8,259.28904109589,162.875248337739,78.4428571428572,96.08,141,936
"56",2015,337.2,187.210410958904,112.01864535927,51.2714285714286,59.6,119,614.6
"57",2016,599,275.262295081967,161.222899513127,31.2857142857143,57.25,203.5,742.5
"58",2017,840.6,348.94301369863,164.084808623857,32.0285714285714,41.84,229,1015.6
"59",2018,603.2,313.479178082192,138.565475162585,39.0714285714286,48.3,185,1026.8
"60",2019,667.6,305.513150684932,162.497900225316,50.8142857142857,61.26,247,797.8
"61",2020,672,305.527322404372,147.786891751236,47.3857142857143,59.85,167.5,1050
"62",2021,629.6,281.159452054795,NA,61.5714285714286,78.28,173,920.6
