"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1960,6915,3729.53005464481,NA,1014.28571428571,1200,2300,9532.5
"2",1961,4302,2322.93424657534,1687.92162643293,964.428571428571,1100,1780,5218
"3",1962,5060,2628.39178082192,1551.52530984997,853,969,1540,9742
"4",1963,3392,1726.62739726027,1169.20654790022,726.857142857143,900,1100,4790
"5",1964,3235,1630.70765027322,1292.37336278483,792.571428571428,865,1245,3930
"6",1965,7600,3415.89315068493,1762.0454380551,724,886,1850,13080
"7",1966,6650,3056.34246575342,2096.00121996218,910.142857142857,1088,2200,7434
"8",1967,8516,3993.43287671233,2919.61350125254,1051.42857142857,1418,3000,12060
"9",1968,6265,3678.30601092896,2295.48926559232,1380,1665,2690,8910
"10",1969,7502,3696.67123287671,2714.37634592276,1004.28571428571,1198,3100,8826
"11",1970,5810,3568.5095890411,2671.4650898734,1105.14285714286,1504,3380,7300
"12",1971,7206,3396.37260273973,2446.28259329239,859.428571428571,1090,2110,10640
"13",1972,6965,4527.07650273224,3394.92118867967,1692.85714285714,2080,3805,10725
"14",1973,11460,5516.84931506849,4355.29078351673,1315.71428571429,1750,4160,13060
"15",1974,12660,5578.87671232877,3701.63513185366,1361.42857142857,1600,3320,17580
"16",1975,10660,5556.52054794521,3674.92156405239,1441.42857142857,2080,4680,12380
"17",1976,12850,4928.55191256831,3953.92082403564,1181.42857142857,1445,2590,16300
"18",1977,5176,2438.00821917808,1875.65847818579,764.857142857143,1080,1750,6046
"19",1978,5150,3014.89315068493,1824.15075359632,1002.14285714286,1274,2030,11080
"20",1979,7708,3306.25753424658,2362.34268363594,996.285714285714,1240,2070,9548
"21",1980,5985,3354.59016393443,2353.11621958376,1494.28571428571,1700,2640,7452.5
"22",1981,9352.00000000001,4434.68493150685,2661.44999172901,1120,1558,3300,12560
"23",1982,9282,4239.31506849315,3120.78186562296,1387.14285714286,1638,2730,11180
"24",1983,8356,4335.61643835616,3418.94665579971,1344.28571428571,1614,3300,11300
"25",1984,6575,3269.34972677596,2185.7793959797,983.142857142857,1210,2360,8410
"26",1985,12240,5444.76712328767,4183.04530109718,1530,1808,3320,17300
"27",1986,10700,5853.80821917808,3476.84846129832,1342.85714285714,1858,4700,16980
"28",1987,5500,3251.79726027397,2614.27285363039,1124.28571428571,1420,2870,6244
"29",1988,7200,3998.85519125683,2823.80572528564,857.571428571428,1080,3810,8767.5
"30",1989,7254,4207.56164383562,3303.24383165673,1714.28571428571,2118,3320,9156.00000000001
"31",1990,9424,5401.20547945205,3839.84765874738,1470,2120,4950,12140
"32",1991,9776,5084.13698630137,4015.50326853053,1541.42857142857,1834,4600,10980
"33",1992,8010,5062.43169398907,4183.75747741898,1967.14285714286,2660,4575,8880
"34",1993,10560,5937.56164383562,4213.12266358071,2730,3134,4750,13300
"35",1994,9946,5622.60273972603,4093.24004275636,2241.42857142857,2500,5050,11900
"36",1995,6986,3961.83561643836,2965.21091976517,1375.71428571429,1684,3400,8190
"37",1996,6210,3800.7650273224,2666.8667407274,1298.57142857143,1500,3300,8457.5
"38",1997,7688,4331.56164383562,3201.38617478077,1335.71428571429,1654,2940,10032
"39",1998,9326,3981.25205479452,3003.31540696746,1045,1200,2240,10680
"40",1999,5358,2956.32876712329,2112.50684931507,812.142857142857,1154,2090,7076
"41",2000,5985,3594.18032786885,2243.4336213111,1385.71428571429,1525,2920,8670
"42",2001,8772,4841.78082191781,3477.46796216973,1230,1604,4060,12660
"43",2002,6912,3455.57534246575,2770.16040443575,986.428571428571,1320,2330,8600
"44",2003,4878,2414.2602739726,1831.57374934112,849.714285714286,1098,1720,5596
"45",2004,8670,4438.06010928962,3159.97503725782,1160,1570,2895,13175
"46",2005,7192,3422.99178082192,2425.96591241276,839.285714285714,1114,2520,8784
"47",2006,8278,4714.46575342466,3348.49569334775,1382.85714285714,1914,3990,9458
"48",2007,8588,4020.03835616438,3186.78144161774,1006.28571428571,1344,2990,10080
"49",2008,10350,5330.54644808743,3694.61716698602,1182.85714285714,1830,3780,12275
"50",2009,12120,6089.56164383562,4077.13589960268,1421.42857142857,2162,4460,15920
"51",2010,7070,3844.7397260274,2863.95400581154,1375.71428571429,1680,3070,9618
"52",2011,10720,5556.82191780822,4055.6875436295,1787.14285714286,2010,4300,13180
"53",2012,7185,3429.51639344262,2659.18997762376,1028.57142857143,1170,2445,8217.5
"54",2013,9978,5097.20547945205,2956.4140129037,1467.14285714286,1654,3590,13740
"55",2014,9454,4935.80821917808,3799.41024135682,2142.85714285714,2460,3800,11960
"56",2015,6570,3780.27397260274,2959.70701775118,1532.85714285714,1870,3160,9370
"57",2016,9360,5017.7868852459,3835.13398820366,1307.14285714286,1840,4320,11000
"58",2017,10660,5593.23287671233,3762.23920417482,1070,1354,4860,11760
"59",2018,9414,5570.27397260274,3604.91193354054,1402.85714285714,1704,4800,11580
"60",2019,11300,6665.58904109589,4480.15459411403,1948.57142857143,2368,6360,13060
"61",2020,10950,5675.5737704918,4038.47097411321,1677.14285714286,2140,4070,15500
"62",2021,6016,3900.1095890411,NA,1662.85714285714,1884,3500,7240
