"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1960,645,328.592896174863,NA,74.4285714285714,88,189.5,928.25
"2",1961,288.8,175.717808219178,122.035206017847,65.2857142857143,77.8,128,440.000000000001
"3",1962,340,202.868493150685,118.225071697709,50.5714285714286,65,118,882.2
"4",1963,198,122.895890410959,77.8899425232302,40.5714285714286,51,80,325.4
"5",1964,176,105.428961748634,75.4097064592966,36.4285714285714,48,84,246.5
"6",1965,631.6,285.090410958904,119.443445087458,52,68,130,1292
"7",1966,643,274.953424657534,154.743537523624,63.5714285714286,74,182,857
"8",1967,750.6,328.756164383562,223.579934111251,76.2857142857143,92,239,981.6
"9",1968,550,316.379781420765,178.459233022058,114.714285714286,133.5,207.5,851
"10",1969,757.4,357.668493150685,227.595781700493,73.5714285714286,90,248,1066
"11",1970,551.4,318.367123287671,204.002586646363,99.8571428571429,123.2,247,766.6
"12",1971,691.400000000001,314.542465753425,182.160445405752,78.1428571428571,110.4,183,1076
"13",1972,652,439.489071038251,295.314105205049,138.857142857143,159,373.5,1110
"14",1973,1020,476.841095890411,321.745813854353,78.2857142857143,123.8,337,1160
"15",1974,1338,483.668493150685,293.397281903389,99.8571428571429,112.4,257,1872
"16",1975,893.6,452.627397260274,265.995704078633,101.714285714286,126,293,1170
"17",1976,891.5,349.043715846995,239.315827431392,80.2857142857143,93,164.5,1237.5
"18",1977,466.8,205.887671232877,145.632014205987,70.8571428571429,82,133,656.6
"19",1978,534.2,281.498630136986,148.047703013306,76.7142857142857,101.4,173,1100
"20",1979,920.8,379.024657534247,238.464846705806,87.4285714285714,110.4,207,1088
"21",1980,657.5,321.554644808743,196.567395264117,135.571428571429,149,230.5,802.5
"22",1981,759,367.934246575342,210.822341141512,94.1428571428571,140.2,233,1160
"23",1982,803,380.082191780822,226.180628364111,101.285714285714,114,228,1134
"24",1983,730.8,382.997260273973,264.182150824281,105.428571428571,121,262,1286
"25",1984,599,269.166666666667,168.078199396232,54,85,203,740
"26",1985,1334,491.465753424658,336.633061869637,106.285714285714,124,220,1866
"27",1986,849.4,505.843835616438,251.163361449712,133.428571428571,182,348,1816
"28",1987,437.4,249.175342465753,195.377512597256,66,105,210,582
"29",1988,750,361.674863387978,210.895649177478,54.2857142857143,80,287,954.75
"30",1989,639.2,356.717808219178,233.46908371337,137.285714285714,145,232,832
"31",1990,924.2,490.030136986301,262.511360836018,117,143.4,369,1568
"32",1991,969.4,424.512328767123,264.747699332631,104,124,307,1256
"33",1992,710.5,404.587431693989,284.663700469893,126.428571428571,170,330.5,854
"34",1993,1066,508.901369863014,297.295978336071,185.714285714286,215,331,1418
"35",1994,719,391.057534246575,229.682034928542,116.571428571429,154.4,289,1100
"36",1995,533.6,294.224657534247,208.955830071755,101,115.4,242,649
"37",1996,522,282.106557377049,169.24446746332,89.2857142857143,107.5,201.5,700.5
"38",1997,541.8,319.797260273973,203.516297409985,88.5714285714286,112,194,873.600000000001
"39",1998,851.2,329.090410958904,206.83273801305,86.4285714285714,106,166,975.2
"40",1999,420,224.150684931507,137.084033683212,61,81,127,657.8
"41",2000,491,279.428961748634,160.047488940932,81.1428571428572,111,195,727.25
"42",2001,783.200000000001,431.134246575342,271.886093435012,102.714285714286,124,307,1194
"43",2002,618.6,281.583561643836,210.343635305334,72.0428571428571,94.9,161,808.8
"44",2003,461.4,221.564657534247,148.527249264095,71.8714285714286,87.78,127,659
"45",2004,805,410.009016393443,227.327447278789,100.042857142857,134.5,225,1115
"46",2005,706.6,294.46904109589,180.622653237835,57.5714285714286,77.78,161,809.6
"47",2006,680.2,342.161917808219,202.533130434783,82.0285714285714,99.52,249,959.600000000001
"48",2007,683.2,318.623287671233,232.012418589021,77.2571428571429,94.42,222,855.6
"49",2008,1070,507.321584699454,265.327581583236,87.9857142857143,137.5,301,1440
"50",2009,1050,477.054794520548,293.025000116546,125.428571428571,155.8,291,1452
"51",2010,719.400000000001,324.030136986301,198.993198076657,105.571428571429,120.4,216,1038
"52",2011,1110,499.643835616438,278.930560534421,126.571428571429,147,321,1582
"53",2012,629.5,279.084426229508,193.061263836346,79.8428571428571,86.55,179.5,746.75
"54",2013,916.8,417.65698630137,198.827625570776,110.571428571429,129.4,258,1364
"55",2014,745.400000000001,386.569863013699,290.345629484671,132,164.4,269,1086
"56",2015,562.2,307.802739726027,221.781175319443,131,144,215,978.8
"57",2016,868.5,414.894262295082,291.345605724273,89.4571428571429,110,318.5,1087.5
"58",2017,999.200000000001,502.582465753425,287.922247405562,85.6714285714286,117,361,1364
"59",2018,913.6,481.224657534247,256.935702190143,104.428571428571,126.8,345,1358
"60",2019,1070,564.750684931507,303.129288975864,132.571428571429,190.2,442,1494
"61",2020,881,502.81693989071,297.456367096019,119.857142857143,167,331,1377.5
"62",2021,633.6,342.497260273973,NA,104.642857142857,136,268,839.200000000001
