"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1960,1010,484.349726775956,NA,107,136,347,1282.5
"2",1961,699,338.578082191781,231.640886773167,102.857142857143,120,255,884.4
"3",1962,713.4,307.517808219178,200.483242009132,82.7142857142857,106,169,1168
"4",1963,478.2,198.035616438356,102.710318448675,52.4285714285714,60,100,755
"5",1964,300,156.445355191257,90.162970861812,59.2857142857143,76,117,383
"6",1965,842.8,345.095890410959,168.710172024863,70.2857142857143,94,173,1122
"7",1966,718.6,325.021917808219,200.195160349544,68.4285714285714,84.4,230,815
"8",1967,914.4,410.175342465753,318.252990522812,83.1428571428571,114.8,328,1070
"9",1968,1070,648.147540983607,364.921974323758,234,257,500,1685
"10",1969,1300,642.542465753425,460.105512630004,124.428571428571,166.8,520,1552
"11",1970,863,473.750684931507,340.293378995434,118.571428571429,171,418,1008
"12",1971,920.6,413.66301369863,275.687040003128,62.5714285714286,94.2,212,1334
"13",1972,775,475.136612021858,346.667934749745,138.714285714286,181.5,393,1065
"14",1973,1386,680.084931506849,475.630528375734,156.714285714286,233.6,544,1608
"15",1974,1838,719.087671232877,477.022779551619,123.714285714286,143.8,424,2066
"16",1975,1106,618.953424657534,408.608902582428,122.428571428571,215.4,511,1360
"17",1976,1575,601.669398907104,467.363051680639,96.1428571428571,148,350.5,1935
"18",1977,879.6,353.6,249.336984276443,90.8571428571428,117,200,1006
"19",1978,885,401.539726027397,305.626372599741,89.2857142857143,137,260,1498
"20",1979,872,394.564383561644,266.529004298671,90,126.6,260,1040
"21",1980,951,505.532786885246,385.053683575556,159.285714285714,213.5,416,1240
"22",1981,1026,574.53698630137,371.971015901459,166.428571428571,251,504,1262
"23",1982,1699,641.580882352941,NA,120.714285714286,173,382.5,2354.5
"24",1995,697,423.663043478261,NA,179.285714285714,191,385,872.5
"25",1996,901.5,463.792349726776,329.810818621269,123.285714285714,164,414.5,1010
"26",1997,1102,576.186301369863,438.3555570609,151.428571428571,229.2,471,1294
"27",1998,1430,639.731506849315,474.250242147502,155,182.6,367,1638
"28",1999,824,411.194520547945,279.564751823519,81.2857142857143,139,269,1070
"29",2000,833.5,505.051912568306,344.878927053517,185.714285714286,251,450,977
"30",2001,1246,701.597260273973,563.10396642446,128.571428571429,179,646,1526
"31",2002,964.8,435.169863013699,356.96350140056,100.857142857143,127.8,266,1078
"32",2003,695.6,338.164109589041,246.704574268063,94,124.8,250,813.2
"33",2004,1055,562.213114754098,413.18928005639,156,213,428,1280
"34",2005,1060,475.518356164384,348.961820850382,109.285714285714,125,281,1260
"35",2006,999.2,604.638356164384,440.90514586591,141.857142857143,219,573,1134
"36",2007,1132,552.928767123288,418.590208281064,121.428571428571,175.4,455,1358
"37",2008,1580,800.691256830601,572.246390771493,126.142857142857,205,602,1860
"38",2009,1636,820.558904109589,597.274807566862,228.857142857143,272,599,1808
"39",2010,1206,564.934246575343,436.646520627522,179.285714285714,203.4,437,1428
"40",2011,1586,851.764383561644,593.945369338664,199.142857142857,269.8,704,1924
"41",2012,1105,472.732240437158,391.889304808891,91.9,108,255,1285
"42",2013,825.2,488,348.045926706475,174.142857142857,202,395,1138
"43",2014,1176,571.550684931507,464.271105665308,187.142857142857,226,419,1646
"44",2015,1030,508.852054794521,373.451836640654,162,197.4,347,1276
"45",2016,953.5,518.729508196721,395.89566419464,108.142857142857,165.5,451.5,1070
"46",2017,1436,696.47698630137,481.767184447212,100.728571428571,127.2,569,1676
"47",2018,1502,694.501369863014,552.023855467212,168.428571428571,189,466,2084
"48",2019,1060,643.2,494.388948662489,182.714285714286,219.8,637,1228
"49",2020,1490,731.308743169399,535.089527488298,181.571428571429,215.5,545,1752.5
"50",2021,1026,582.230136986301,NA,169.571428571429,231.8,515,1168
