"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1960,1220,597.814207650273,NA,158.428571428571,191.5,480,1440
"2",1961,1050,471.115068493151,368.848716777895,150.285714285714,176,302,1310
"3",1962,780,420.471232876712,332.0509717049,101.714285714286,138,261,1368
"4",1963,575.000000000001,265.128767123288,210.004060095156,79.5714285714286,106,134,984.000000000001
"5",1964,480,193.188524590164,138.297081470442,55.8571428571428,72,140,548
"6",1965,1010,523.476712328767,363.010809875342,135,163.2,360,1230
"7",1966,1136,517.802739726027,306.373816505532,100.428571428571,136,393,1438
"8",1967,1170,539.293150684932,418.930018124955,90.2857142857143,126.4,413,1422
"9",1968,1255,641.008196721311,388.990763028242,195.142857142857,231,483.5,1770
"10",1969,1036,571.191780821918,415.262843119813,154.571428571429,195,444,1358
"11",1970,934.2,473.471232876712,363.142925518277,130.285714285714,196,363,1118
"12",1971,796,334.298630136986,261.857684233575,96.5714285714286,107,198,1050
"13",1972,1165,616.016393442623,460.606295014853,157.714285714286,198,597,1310
"14",1973,1180,599.742465753425,490.899243871895,162.428571428571,177.4,503,1320
"15",1974,1276,572.282191780822,409.307323331159,122.142857142857,132,378,1704
"16",1975,965.8,527.695890410959,394.031117692446,141.857142857143,183.4,492,1148
"17",1976,1190,530.379781420765,369.622650771948,180.285714285714,212,322.5,1852.5
"18",1977,1146,482.583561643836,361.447978366784,142.857142857143,170,335,1230
"19",1978,1066,515.624657534247,415.64363961453,121.571428571429,153.4,261,2276
"20",1979,1001.6,460.964383561644,314.491004594698,137.714285714286,172,267,1338
"21",1980,1240,532.054644808743,407.866986202081,193.714285714286,215,386,1437.5
"22",1981,1560,750.764383561644,516.793275584206,269.857142857143,300,515,1788
"23",1982,1490,827.747945205479,562.46971950424,169.571428571429,209,638,2068
"24",1983,1122,558.12602739726,432.320397614313,112.142857142857,160.8,499,1320
"25",1984,1100,590.948087431694,397.515296974892,191.285714285714,246,483,1305
"26",1985,2056,866.331506849315,472.984246575342,158.714285714286,211,495,2950
"27",1986,1196,708.813698630137,516.044063820502,196.714285714286,306,622,1320
"28",1987,838.8,434.394520547945,323.083454091292,119.714285714286,155,405,1016
"29",1988,1060,504.117486338798,329.654680786988,92.7142857142857,127.5,398,1250
"30",1989,866.4,488.739726027397,357.286027943316,166,203.4,384,1134
"31",1990,1482,920.660273972603,655.522172620698,257.714285714286,485,806,1818
"32",1991,1362,723.630136986301,540.682504592453,178.571428571429,211.4,715,1584
"33",1992,968.5,587.986338797814,407.781369704851,161.857142857143,265.5,531.5,1180
"34",1993,1546,858.34794520548,638.069690608822,224,324,674,2020
"35",1994,868.4,423.852054794521,323.41240566131,110.142857142857,144,302,1040
"36",1995,898,480.454794520548,310.57070644822,117.428571428571,159.8,415,1078
"37",1996,1295,621.628415300546,444.944300673269,180.428571428571,224,426.5,1600
"38",1997,1200,696.764383561644,534.019772235695,227,310,600,1472
"39",1998,1410,648.81095890411,502.336051315503,188.571428571429,215,390,1748
"40",1999,1156,549.312328767123,375.870038637162,93.7142857142857,152.8,330,1480
"41",2000,588,338.420765027322,251.320458248095,88.1428571428571,152,304,702
"42",2001,1266,649.775342465753,491.689888998971,102.428571428571,220.6,513,1624
"43",2002,1412,623.679452054795,481.401060596034,109.714285714286,134,415,1638
"44",2003,698.2,406.241095890411,277.867258890273,138,155.4,362,950
"45",2004,898.5,466.890710382514,299.692319332235,136,177.5,343,1047.5
"46",2005,1100,463.995616438356,352.768217396758,88.7714285714286,123,251,1514
"47",2006,871,485.495890410959,335.037091950936,161.142857142857,226,407,1008
"48",2007,1272,656.498630136986,440.946913306946,177.285714285714,225.8,480,1578
"49",2008,1640,760.746994535519,539.508174989853,68.9857142857143,190,444.5,2322.5
"50",2009,1602,844.709589041096,585.367034850155,190.285714285714,285,717,1974
"51",2010,981,538.356164383562,449.480300100115,123.714285714286,133.4,498,1118
"52",2011,1626,725.657534246575,483.783278175258,103,168.6,484,1956
"53",2012,980,405.727322404372,347.579854663852,73.1857142857143,112,192,1107.5
"54",2013,817,464.285753424658,278.224501945723,76.8142857142857,144.4,360,1308
"55",2014,1116,493.405753424658,350.270679834857,34.6857142857143,165.4,356,1462
"56",2015,939,486.857534246575,330.796446518832,166.714285714286,206,370,1260
"57",2016,852,493.327868852459,396.635384416925,105.714285714286,201.5,442,946
"58",2017,1230,677.01095890411,517.508514328455,113,166.2,629,1390
"59",2018,1160,750.342465753425,483.603096028781,236.142857142857,330.4,603,1638
"60",2019,1200,760.358904109589,581.868606524783,184,361.8,675,1410
"61",2020,1130,598.23606557377,475.642353561499,97.6285714285714,128,534.5,1412.5
"62",2021,798.6,494.621917808219,NA,151.285714285714,232.4,412,1018
