"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1960,1080,633.57650273224,NA,259.571428571429,324.5,501.5,1492.5
"2",1961,789,489.619178082192,376.970219415288,279.142857142857,298,422,1012
"3",1962,862,490.545205479452,362.389682737354,223.714285714286,270.4,390,1258
"4",1963,582,330.846575342466,223.039178082192,143.142857142857,164,245,875
"5",1964,370,255.068306010929,196.046524513738,105.571428571429,168,228,435
"6",1965,946,470.594520547945,293.625266362253,197.428571428571,230,332,1266
"7",1966,883.4,488.594520547945,335.568313149361,206,222,422,1070
"8",1967,1096,591.47397260274,484.707443275796,228,274,500,1316
"9",1968,1085,714.685792349727,498.711600576644,311.714285714286,420,590,1305
"10",1969,1350,816.312328767123,668.523421900844,385.714285714286,430,700,1626
"11",1970,1070,650.416438356164,487.713466168535,321.142857142857,379,554,1288
"12",1971,959,543.750684931507,368.420590080431,225,261.2,418,1386
"13",1972,1010,676.229508196721,507.635701275046,303.857142857143,364,607.5,1295
"14",1973,1600,967.734246575342,700.61273320287,404.714285714286,525,840,1826
"15",1974,1966,968.657534246575,724.610403933966,374.285714285714,422.8,707,2452
"16",1975,1414,845.909589041096,578.908605885823,330.714285714286,413,733,1710
"17",1976,1710,860.412568306011,671.000508946748,335.142857142857,389,602,2175
"18",1977,1100,534.361643835616,383.516234101649,250.428571428571,275,383,1400
"19",1978,906,577.65205479452,450.355851272016,247.714285714286,330,460,1500
"20",1979,1266,647.843835616438,447.821292958423,255.142857142857,310,470,1460
"21",1980,1170,702.912568306011,481.484801912568,334,405.5,580,1360
"22",1981,1298,784.794520547945,541.674663776502,382.428571428571,449.4,683,1538
"23",1982,1480,869.841095890411,645.296705841623,360,406,674,2124
"24",1983,1462,815.232876712329,622.553123324645,381.714285714286,433,667,1772
"25",1984,1095,653.431693989071,495.006271427595,283.428571428571,350,583,1360
"26",1985,1816,941.232876712329,683.481746065091,365.857142857143,400,680,2248
"27",1986,1290,877.405479452055,586.6354477518,389.142857142857,452,761,1942
"28",1987,860.2,573.378082191781,478.629193761057,271.571428571429,348,522,1076
"29",1988,1105,676.595628415301,497.044694265397,242.571428571429,275.5,648.5,1380
"30",1989,1230,815.430136986301,629.350184293726,440.142857142857,484.2,689,1556
"31",1990,1528,960.778082191781,689.912829666528,430.714285714286,504,864,1850
"32",1991,1410,889.879452054795,716.72150500785,381.571428571429,423.8,837,1654
"33",1992,1180,807.909836065574,667.078388341136,411.142857142857,464.5,758,1350
"34",1993,1566,963.602739726027,737.711818330072,444.571428571429,551.8,779,2008
"35",1994,1190,768.32602739726,570.017642768191,398.714285714286,459,680,1420
"36",1995,969.6,667.093150684932,535.422447108287,363.142857142857,407.4,624,1120
"37",1996,919.5,571.997267759563,469.112980901915,270.714285714286,320,497.5,1045
"38",1997,1070,716.934246575343,563.083831887609,339.714285714286,408.2,637,1366
"39",1998,1580,823.153424657534,632.640260561356,381.714285714286,421.2,621,1814
"40",1999,1026,598.2,454.727415940224,266.857142857143,314,449,1284
"41",2000,943.5,633.603825136612,482.186573490262,351.285714285714,385,559.5,1200
"42",2001,1520,948.550684931507,742.085833760652,391.285714285714,469.6,806,1956
"43",2002,1310,725.139726027397,599.849950977485,306.142857142857,337,528,1558
"44",2003,853.4,500.545205479452,382.227796132151,239.285714285714,284.4,416,1000
"45",2004,1275,732.789617486339,539.696172921675,326.142857142857,401.5,576,1615
"46",2005,1190,657.46301369863,490.106118266716,203,290,486,1406
"47",2006,1070,717.002739726027,541.214150618755,305.285714285714,409.4,641,1318
"48",2007,1200,697.912328767123,569.933522108506,279.142857142857,353.2,620,1440
"49",2008,1830,1062.98087431694,732.881073343778,345.428571428571,462,822,2182.5
"50",2009,1952,1050.46301369863,780.669581430746,434.571428571429,528.8,802,2298
"51",2010,1380,800.824657534247,595.582284067597,438.857142857143,462,624,1890
"52",2011,1660,930.402739726027,668.82014855008,393,446.8,768,1924
"53",2012,1210,642.765027322404,532.779345721386,274.571428571429,293,478,1367.5
"54",2013,1146,734.934246575343,496.352516222062,386.714285714286,411.4,618,1628
"55",2014,1436,814.290410958904,661.569137266242,379.428571428571,455.4,630,2044
"56",2015,1300,723.772602739726,551.938921267309,363.285714285714,399.2,537,1928
"57",2016,1165,715.412568306011,549.787881773839,273.571428571429,346.5,610,1415
"58",2017,1696,934.643835616438,658.309360730594,289.857142857143,331.4,804,1980
"59",2018,1536,905.221917808219,617.097323511624,371.571428571428,427,654,2372
"60",2019,1292,848.361643835616,608.281050228311,400.571428571429,429.4,778,1680
"61",2020,1505,954.655737704918,708.296314154077,407.142857142857,460,797.5,2277.5
"62",2021,1090,702.534246575342,NA,311.142857142857,350.4,628,1284
