"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1922,134.8,155.964601769911,45,35.575,18.8571428571429,21,19.6
"2",1923,318.8,315.260273972603,38,43.813956931465,19.4285714285714,24,22
"3",1924,245,188.431693989071,86,71.4920038693092,30.5714285714286,40,33.25
"4",1925,50,36.641095890411,35,30.1801043705153,17,19,18
"5",1926,36,33.4027397260274,24,21.3634724940204,12.7142857142857,15,14
"6",1927,732.200000000001,307.630136986301,56,64.2950445910786,32.4285714285714,41,39
"7",1928,438.5,192.180327868852,63,74.3984213721919,38,50,44
"8",1929,428,302.2,68,61.8339137226628,38,47,40
"9",1930,110.4,96.8684931506849,58,54.2060800452591,22.8571428571429,32,28
"10",1931,50.4000000000001,35.5917808219178,32,28.8465362035225,11.5714285714286,18,16
"11",1932,148,104.631147540984,46,38.8292722305017,16.1428571428571,20,19
"12",1933,91.2000000000002,80.1643835616438,28,21.5528285747978,7.85714285714286,10,9
"13",1934,31,24.9150684931507,21,17.6193466920639,9.71428571428571,12,11
"14",1935,229.4,209.290410958904,25,44.5058298596436,10.2857142857143,20,18
"15",1936,37,30.7622950819672,24.5,21.5591167029692,9,11,10
"16",1937,310,134.687671232877,30,28.8291492095746,18.4285714285714,20.4,20
"17",1938,519.200000000001,226.460273972603,31,45.1445353733025,21.8571428571429,24,23
"18",1939,168,134.561643835616,41,35.8422433988485,24,32,30
"19",1940,123.5,85.2513661202186,32,33.9595788195443,19.8571428571429,23,22
"20",1941,210.8,185.369863013699,44,37.2066405740378,20,23,22
"21",1942,1058,405.005479452055,119,115.023996009363,62.4285714285714,70,66
"22",1943,404.200000000001,229.594520547945,98,86.7312861491629,33.7142857142857,51,39
"23",1944,1295,657.505464480874,81.5,109.610140391208,32.1428571428571,43,37
"24",1945,960,566.701369863014,130,121.231985060552,43.8571428571429,70.4,49
"25",1946,140,108.487671232877,72,60.7823004923059,26.2857142857143,29,27
"26",1947,600.000000000001,296.772602739726,58,61.1937608966376,27.7142857142857,33.4,29
"27",1948,1280,544.565573770492,74,89.9594670963523,27.2857142857143,33,30.25
"28",1949,1562,504.147945205479,136,147.269615384615,50,62,59
"29",1950,702.4,335.465753424658,55,81.360676814456,40.7142857142857,45,44
"30",1951,2442,973.416438356164,100,142.424803415762,43.5714285714286,58,55
"31",1952,326,181.090163934426,115,101.723042404576,28.4285714285714,35.5,30
"32",1953,71.6,50.1041095890411,40,33.7732963687758,16.1428571428571,22,18.2
"33",1954,48,38.8158904109589,25,19.8782442671484,10.9714285714286,12,11
"34",1955,33,53.2630136986301,17,14.0178188382712,4.35714285714286,6,5
"35",1956,31,47.5092896174863,18,13.2538979666305,3.05714285714286,4,3.5
"36",1957,585.400000000002,443.98301369863,33,48.4310905300269,1.92857142857143,7.6,3.96000000000001
"37",1958,1378,427.964383561644,88,83.8565496322687,28.7142857142857,34,31
"38",1959,199,141.482191780822,65,57.0900912832586,21.2857142857143,28,24
"39",1960,1195,532.989071038251,121,86.9509241401479,42.1428571428571,47,43
"40",1961,439.8,302.723287671233,88,82.2021332541668,53.5714285714286,60.4,57
"41",1962,810.600000000001,496.687671232877,100,78.3357057643567,40.5714285714286,59.4,49
"42",1963,129.2,101.849315068493,61,48.2962036954674,17.8571428571429,29.4,23
"43",1964,167.5,108.554644808743,40,31.8252293613219,15.5714285714286,26,22
"44",1965,1124,510.139726027397,66,66.4529379152313,18,32.2,20
"45",1966,108,80.5534246575343,59,47.7052130433908,17,23,21
"46",1967,821.4,315.161643835616,26,52.981795356232,14.5714285714286,18,17
"47",1968,161.5,150.128415300546,53,39.7591808943621,18,25.5,21
"48",1969,1120,460.093150684932,102,85.5857449895405,18.8571428571429,45,37
"49",1970,187.4,173.81095890411,51,47.1391095890411,15.1428571428571,23,18.2
"50",1971,539.000000000002,284.520547945205,54,52.3794173172003,24.5714285714286,37,28
"51",1972,179.5,162.926229508197,45,39.4010148321624,19,29,23
"52",1973,2050,865.153424657534,123,142.123605739863,23,33,26.2
"53",1974,2214,920.657534246575,177,165.36244116614,48,75,59.2
"54",1975,532.800000000002,296.117808219178,106,96.3079464051405,48.2857142857143,58.8,54.2
"55",1976,438,251.926229508197,62,64.8820344349033,23.4285714285714,33,27.25
"56",1977,1000,550.145205479452,43,61.9328170003512,27,33,29.2
