"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1903,2670,1186.22739726027,445,536.660908953551,44,145,105
"2",1904,5000,2135.3087431694,644,911.163554890411,150,238,195
"3",1905,5206,2019.71428571429,1210,994.556781756352,134.714285714286,500,389.000000000001
"4",1922,3894,1506.95123287671,362,542.061220040355,5.64285714285714,8.54,6.4
"5",1923,4890,2225.45479452055,483,807.506223916139,13.8571428571429,28.4,24
"6",1924,2990,1717.87158469945,1320,1050.44832266737,133.571428571429,296,181.25
"7",1925,755,414.701369863014,322,265.412241219252,101.285714285714,150,124.2
"8",1926,755,504.764383561644,439,305.410780031143,55.1428571428571,177,104.6
"9",1927,5440,2579.08219178082,1030,1171.62037409318,460,485,475
"10",1928,3400,1694.95081967213,930,953.265836224164,224.285714285714,550,371.25
"11",1929,4688,1913.99726027397,1140,829.837891560494,222.142857142857,415,295
"12",1930,1620,940.430136986301,672,531.314060087403,117.285714285714,314,209.8
"13",1931,1350,782.608219178082,718,585.138430121936,69.4285714285714,158.2,104
"14",1932,1120,687.502732240437,545,473.675983104565,107.857142857143,144,135.75
"15",1933,1286,758.430136986301,295,322.82722154798,71.4285714285714,121.8,95
"16",1934,559.6,365.646575342466,360,285.708508829151,59.8571428571429,71,63.4
"17",1935,4970,1777.04383561644,327,705.721557127412,116.142857142857,207.6,182
"18",1936,883.5,496.306010928962,374,293.239571357604,84.8571428571429,170,150
"19",1937,2130,999.923287671233,510,456.557062112241,288.428571428571,318,297
"20",1938,3046,1261.90410958904,525,594.931460076843,254.571428571429,293,265.2
"21",1939,1312,828.602739726027,500,443.797025696123,184,318,272
"22",1940,1660,744.155737704918,340,380.460994606486,138.428571428571,150,150
"23",1941,2000,1218.74794520548,716,664.756534638957,234,270,254
"24",1942,9350,3672.07397260274,1880,1441.56864642207,849.857142857143,1160,1082
"25",1943,2482,1597.30410958904,1320,1041.90909213,360.571428571429,547,415
"26",1944,5930,3255.90163934426,1210,1586.48558357444,365.714285714286,436,391.25
"27",1945,4724,2762.56164383562,1580,1478.64652114167,367.142857142857,880,483.2
"28",1946,1590,1002.41369863014,858,712.77842658283,86.8571428571428,182,110
"29",1947,5476,2543.1095890411,1220,1234.69204068634,222,387.8,330.6
"30",1948,8440,3080.80327868852,1040,1192.4152765483,270,307.5,280
"31",1949,11300,3969.61369863014,2170,2396.60513112301,779.571428571429,885,849.2
"32",1950,7106,2749.72054794521,1060,1487.12656229615,612.714285714286,680,669
"33",1951,17080,5830.49315068493,2000,2528.61740531829,857.142857142857,1300,1250
"34",1952,3030,1906.55191256831,1930,1492.47767852973,221.571428571429,420,265
"35",1953,1020,650.084931506849,644,510.134753497912,156.428571428571,242.4,206
"36",1954,727.8,462.961643835616,420,307.843950847255,27,68,53
"37",1955,1526,646.745205479452,305,363.363605175519,45.5714285714286,107.4,71.2000000000003
"38",1956,635.5,626.213114754098,418,305.424989245051,27.5714285714286,54.5,33
"39",1957,7280,2900.01643835616,678,863.185077525739,27.4285714285714,97.6,83.4
"40",1958,7334.00000000001,3202.26849315069,2100,1911.63908020532,721.428571428571,944,904
"41",1959,2706,1687.69589041096,1320,1055.66998611738,386.428571428571,684,486.000000000001
"42",1960,6450,3227.95081967213,1955,1265.07462371776,547.857142857143,1015,796
"43",1961,4482,2408.1095890411,1300,1020.33351838637,529.428571428571,860,782
"44",1962,6112,2803.76712328767,1700,1273.79178131269,579.571428571429,886,693.6
"45",1963,1966,1167.59178082192,980,700.54651826484,352.285714285714,492.6,401.6
"46",1964,1510,798.398907103825,596,458.072058038349,148.428571428571,351,261.25
"47",1965,8648.00000000001,3164.38630136986,1030,1032.70840516677,253.571428571429,611,314.8
"48",1966,2086,1172.54794520548,1080,930.697276581866,206.142857142857,364,308.6
"49",1967,3598.00000000001,1332.54520547945,437,828.352853881279,201.857142857143,236.8,223.4
"50",1968,1330,917.96174863388,608,494.979391100703,305.714285714286,422.5,340.75
"51",1969,5450,2447.50410958904,1570,1240.07267616946,392.857142857143,618,521.2
"52",1970,2264,1567.82465753425,1080,849.879096839234,207.714285714286,356.2,274.6
"53",1971,2366,1075.4,642,532.612954548668,281.285714285714,406.4,350
"54",1972,1820,1038.1912568306,737,645.09143081717,227.142857142857,468.5,357.25
"55",1973,10320,3938.65753424658,1110,1594.77627787052,365.285714285714,452,388.6
"56",1974,8360,4498.64931506849,2440,2089.71129647089,616.857142857143,742.4,659
"57",1975,5218,2563.54794520548,1680,1450.9196486054,516.571428571429,714,588.4
"58",1976,3250,1378.19398907104,645.5,829.807040406906,243.571428571429,367,281.5
"59",1977,5732.00000000001,1912.01643835616,528,775.627457137555,261.428571428571,344.8,301.4
"60",1978,3102,1461.81917808219,1130,958.427944898766,141.142857142857,302.2,176
"61",1979,3376,1653.01369863014,826,694.837214418912,200,278.8,251.8
"62",1980,4585,2420.03551912568,1500,1183.12309193539,211.142857142857,276,239.25
"63",1981,1496,739.65205479452,414,468.951460500566,197.857142857143,252.8,237.4
"64",1982,5596,2148.58356164384,1020,1026.59404233304,457.428571428571,560.4,500
"65",1983,3850,1757.67397260274,620,833.305036174084,276.428571428571,382.8,360
"66",1984,4515,1870.66120218579,619,997.443590449488,145,254.5,212.25
"67",1985,3646,1615.78630136986,893,714.838353733851,186,476.4,403.6
"68",1986,4090,2460.02465753425,1320,1048.42300564061,662.714285714286,860.4,733.6
"69",1987,9902,4290.57534246575,2450,1808.82634971797,962.571428571429,1120,1022
"70",1988,2295,1421.45355191257,1225,1008.95585585816,194.571428571429,436,257.5
"71",1989,3494,1474.03561643836,462,668.142423410123,242,315,297
"72",1990,1806,1017.41095890411,730,756.62101087343,248,350.4,293.4
