"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1902,730,297.439024390244,105,35,36.4285714285714,40,35
"2",1903,572.000000000001,491.558904109589,33,37.4916497345481,10.4285714285714,20,20
"3",1904,1640,648.786885245902,20,86.7974080189606,2,8,4
"4",1905,4500,1400.98356164384,270,488.321655722292,50,65,50
"5",1906,420,262.313186813187,70,73.9638598453835,7.71428571428571,20,15
"6",1921,8000,3754.12295081967,1955,636.720074692017,74.8571428571428,84.7,74
"7",1922,259,123.312320916905,99,74.0167608688465,3.14285714285714,5,4
"8",1923,2678,870.65205479452,100,236.645431932883,4,5,4
"9",1924,1390,729.215846994535,669,493.805402089897,6,9,6
"10",1925,288.4,363.641095890411,84,77.8671989791459,7,10.4,7
"11",1926,305,146.276712328767,100,90.7507831742078,2.28571428571429,5,4
"12",1927,1090,492.808219178082,60,135.78011852379,4.28571428571429,6,5
"13",1928,899,428.204918032787,118,172.686968367889,7.14285714285714,18.5,10.25
"14",1929,328,295.731506849315,115,106.37901667676,3.57142857142857,10,5.20000000000002
"15",1930,471.2,209.353424657534,158,104.904774930549,7.14285714285714,12,8.20000000000002
"16",1931,626.4,306.101369863014,260,179.121601364869,1,2,1
"17",1932,184,88.3306010928962,36,30.6046287539115,1.71428571428571,4,3
"18",1933,323.6,220.542465753425,38,27.9584426820476,6,10,8
"19",1934,145,95.158904109589,46,44.6215023332832,2,3,3
"20",1935,590.200000000001,306.019178082192,38,76.4758305925429,1.71428571428571,3,2
"21",1936,668.5,446.032786885246,61,33.4276981386022,3.28571428571429,11,6
"22",1937,152.4,162.364383561644,60,38.2822792153775,1.57142857142857,3,2
"23",1938,550.400000000002,275.213698630137,75,30.6646492131831,3.85714285714286,7,6
"24",1939,250,111.608219178082,87,61.467376012105,1,1,1
"25",1940,81,34.2732240437158,5,7.13849036447041,1,1,1
"26",1941,1060,323.917808219178,62,84.2608700705687,1,5,2.20000000000002
"27",1942,5480,1949.78630136986,768,1076.56371673798,152.714285714286,250,200
"28",1943,682,328.780821917808,220,189.112627379119,2,4,2
"29",1944,855,412.349726775956,144,136.907822256962,10.2857142857143,52.5,29.0000000000001
"30",1945,402,214.624657534247,166,133.593287169452,87.2857142857143,104,97
"31",1946,324,178.197260273973,140,94.1115090677167,1,6,2
"32",1947,1538,563.104109589041,239,290.063912778861,44.2857142857143,118.8,91.6000000000001
"33",1948,440,253.707650273224,189,158.595824659554,97,132,122.25
"34",1949,527.6,390.293150684932,216,172.114794520548,94.4285714285714,122.4,110
"35",1950,418,269.180821917808,228,168.748082191781,70.2857142857143,142.8,112
"36",1951,597.6,456.153424657534,206,163.185173247381,74.2857142857143,120,100
"37",1952,268,156.337158469945,176,97.498895162919,7.24285714285714,14,9.25000000000002
"38",1953,255,128.023287671233,82,59.0823332103567,4.77142857142857,10,7.40000000000001
"39",1954,257,128.152602739726,72,59.7098221585023,2.18571428571429,5.96,3.8
"40",1955,402.4,183.909315068493,62,105.76562479194,7.07142857142857,12,8.60000000000001
"41",1956,312,132.73825136612,90,60.2665617760874,5.11428571428571,11,6.6
"42",1957,509,223.347945205479,68,101.479316692837,3.92857142857143,21,4.7
"43",1958,365,232.172602739726,144,115.6771037182,108,117,107.2
"44",1959,401,254.646575342466,189,158.602296239424,96.1428571428571,134,108.4
"45",1960,373,188.295355191257,188,138.682436970638,3.22857142857143,4.3,3.57500000000001
"46",1961,208.4,129.207671232877,90,45.2242105241103,3.07142857142857,10.16,6.50000000000001
"47",1962,323.8,182.060821917808,155,105.103141081165,6.48571428571429,16.8,8.7
"48",1963,172.4,84.3520547945206,41,40.0236089065897,3.02857142857143,5.7,4.5
"49",1964,101,106.601639344262,24.5,20.4784339925982,1.77142857142857,3.3,2.6
"50",1965,1514,990.739726027397,24,140.118059201073,2.71428571428571,4.1,3.2
"51",1966,634,387.043835616438,350,267.275623995487,173.428571428571,199.4,176
"52",1967,490,271.035616438356,216,209.282016446263,36.1428571428571,110,83.4
"53",1968,333,155.805191256831,126,99.924737071355,7.78571428571428,35,17.25
"54",1969,337.6,171.334246575342,117,105.497519175833,11.5571428571429,56,32.4000000000001
"55",1970,468.8,200.597260273973,146,140.006376177055,44,74.8,59.2
"56",1971,270,159.879452054795,141,95.3987664030605,28.1428571428571,62,43.4
"57",1972,287.5,156.44262295082,123,83.2575932452011,26.4285714285714,58,47.0000000000001
"58",1973,378,159.879452054795,112,94.6544499792445,22,50,34
"59",1974,161,92.555397260274,91,72.4479878888383,0.0642857142857143,0.363999999999999,0.112
"60",1975,100.2,48.0573424657534,17,13.8168589310587,0.118571428571429,0.58,0.29
"61",1976,43.5,25.6696994535519,13,10.9137752476313,0.371428571428571,0.93,0.6425
"62",1977,79.6,29.4190410958904,5.6,6.90727306509148,0.164285714285714,0.791999999999999,0.454000000000003
"63",1978,111.6,45.401397260274,1.4,10.691494749113,0.591428571428571,0.76,0.68
"64",1979,24.6,13.996904109589,1.3,2.18327788147925,0.628571428571429,0.73,0.662
"65",1980,607.5,139.975546448087,27,112.239718486476,0.568571428571429,0.875,0.6625
"66",1981,108.2,66.6520547945206,43,32.1985368284683,6.78571428571428,15,12
"67",1982,228.6,85.2219178082192,45,37.5216706307391,14,20,18
"68",1983,493,192.975342465753,108,158.295040598071,53.2857142857143,81.4,75
"69",1984,488,239.489071038251,153,184.989936539629,60.5714285714286,100,84.25
"70",1985,556.8,327.386301369863,223,225.628229259325,97.8571428571428,142,131
"71",1986,570.8,322.002739726027,246,229.14204120461,140.571428571429,162,151.2
"72",1987,2210,681.895890410959,255,515.948719830398,188.571428571429,194,191
"73",1988,640.5,324.890710382514,238,247.342450730652,152.142857142857,182,165.25
"74",1989,305.400000000001,188.704109589041,168,151.50991083818,84.8571428571428,107.4,92.2
"75",1990,157,115.841095890411,111,85.7510393563818,20.1428571428571,40,26.2
"76",1991,123,93.186301369863,78,77.8390269837006,19.4285714285714,39.4,25
"77",1992,156,100.234972677596,86.5,64.8314527508517,19,26,23.25
"78",1993,263.600000000001,140.547945205479,108,116.154197355156,38.8571428571429,63.8,52.4
"79",1994,323,160.432876712329,142,121.812267074351,51.4285714285714,77.4,70
"80",1995,732.400000000003,365.997260273973,155,274.945996553769,78.4285714285714,117,109.2
"81",1996,668.5,364.196721311475,240.5,263.539452017321,157.285714285714,176.5,165
"82",1997,585.4,352.761643835616,264,280.810061906041,187.714285714286,201,192.4
"83",1998,1040,575.186301369863,471,409.982007759124,176.428571428571,278.8,246.4
"84",1999,2526,715.024657534247,313,565.160494861247,192.142857142857,204,201
"85",2000,689,364.672131147541,303,292.418097840229,121.428571428571,222,152
"86",2001,480,247.279452054795,193,207.891516634051,95.4285714285714,136.8,113.4
"87",2002,131,91.5882191780822,101,67.0638584474886,2.64285714285714,17.4,5.92
"88",2003,57,37.0978082191781,44,29.632642530985,1.21428571428571,1.5,1.3
"89",2004,147.5,68.0830601092896,34,29.9833601553274,1.27142857142857,1.45,1.3
"90",2005,291.2,115.968657534247,66.2,96.2658327295992,6.31857142857143,24.34,9.28800000000001
"91",2006,103,63.4345205479452,53.7,37.2694024828378,1.77,6.948,4.32
"92",2007,250.8,167.527671232877,133,138.798840076867,48.9142857142857,70.56,56.44
"93",2008,163.5,115.667486338798,94.5,106.218551698188,41.3428571428571,61.2,48.675
