"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"58",1968,174.002732240437,153,160.5,204.5,256,150,170.51938372799
"59",1969,215.238356164384,160,167,248,309.800000000001,144.857142857143,176.273140147524
"60",1970,293.12602739726,153,157,245,600.4,148.142857142857,172.45021601686
"61",1971,249.364383561644,148,157,606,802.6,143,233.47196347032
"62",1972,170.008196721311,150,154,204.5,257.75,148.571428571429,165.576810401196
"63",1973,183.61095890411,153,159,248.6,257.4,146.857142857143,169.915867036312
"64",1974,976.734246575342,160,215,2920,4204,154.142857142857,377.736127938392
"65",1975,379.115068493151,161,172,1164,1574,158,315.080019238081
"66",1976,171.095628415301,140,157.5,247.5,251.75,102.714285714286,158.893598841959
"67",1977,166.93698630137,145,154,212,247,143,162.827415050703
"68",1978,271.068493150685,163,297,324,333,161.142857142857,255.182044644853
"69",1979,311.394520547945,297,307,315.6,320,275.285714285714,295.274637964775
"70",1980,460.169398907104,294,315,468,2027.5,286.571428571429,306.199173822534
"71",1981,491.602739726027,308,329,461.4,722.6,297.428571428571,341.522385498824
"72",1982,550.194520547945,293.4,337,863.000000000001,2240,271.285714285714,369.677032259977
"73",1983,1976.87945205479,320,1150,6190,6516,292.142857142857,1077.08441374723
"74",1984,570.846994535519,304,328.5,562,1010,243.714285714286,402.21271176188
"75",1985,349.4,303,316,457,460.8,293.857142857143,337.142400521853
"76",1986,681.961643835616,302,323,818,2650,293.285714285714,468.186058382257
"77",1987,425.052054794521,298,306,720,724,295.714285714286,390.667632093933
"78",1988,351.210382513661,288.5,303,486,542.25,283.428571428571,340.001580007728
"79",1989,460.939726027397,272.4,316,813.2,1498,152.571428571429,414.915414414353
"80",1990,316.12602739726,285,306,341,351,162.714285714286,292.57980279994
"81",1991,388.139726027397,280.4,358,497,507.8,272.142857142857,346.665269524996
"82",1992,490.459016393443,314.5,345,531,533,281.428571428571,365.931086824529
"83",1993,496.090410958904,293,323,475,1588,290.714285714286,340.704550989346
"84",1994,493.838356164384,300,327,1560,1588,288.571428571429,460.763160469667
"85",1995,999.219178082192,306,480,3858.00000000001,5056,301.285714285714,591.922628832355
"86",1996,747.642076502732,317,441,1170,3677.5,300.285714285714,448.380693188022
"87",1997,1198.47123287671,311.8,463,5546.00000000002,6738,298.714285714286,1028.99998136488
"88",1998,1870.55342465753,316,1010,5662,5908,303.142857142857,1430.54192141787
"89",1999,558.517808219178,304,516,884.8,1108,288.571428571429,504.187317351598
"90",2000,776.204918032787,306,473.5,1540,3027.5,279.714285714286,438.440294041114
"91",2001,537.449315068493,292,363,1512,1560,280.285714285714,507.329753910697
"92",2002,655.205479452055,286,355,1072,2526,271.285714285714,361.606721247434
"93",2003,772.731506849315,300,318,1990,2448,289,683.973286865342
"94",2004,1056.66120218579,286,433,2440,3957.5,277.428571428571,630.094911707258
"95",2005,914.567123287671,280.4,319,2168,3174,264,711.85073484784
"96",2006,1671.10136986301,293,451,5112,6086,283.285714285714,1241.12428181539
"97",2007,636.542465753425,290,325,1204,2680,283.428571428571,351.882328964795
"98",2008,893.584699453552,293,317.5,2160,3700,283.714285714286,742.740008807222
"99",2009,629.071232876712,291,321,1312,2126,275,477.259040092328
"100",2010,905.66301369863,286,319,2172,3764,276.857142857143,759.18109555589
"101",2011,1015.99452054795,294,321,2558,3676,276.285714285714,781.983522934317
"102",2012,947.571038251366,292,322.5,2525,3552.5,278.285714285714,806.299642403741
"103",2013,662.446575342466,280,326,1602,2340,267.571428571429,519.412492101197
"104",2014,601.084931506849,297,325,1450,1480,287.428571428571,506.475943704697
"105",2015,706.490410958904,300,339,1302,2130,291.285714285714,543.248847129758
"106",2016,1027.30327868852,310,328.5,2835,3832.5,280.428571428571,797.938966938015
"107",2017,1198.6904109589,317,459,3398,4332,279,879.735007909345
"108",2018,564.26301369863,298,341,1218,1526,294.714285714286,511.664373138277
"109",2019,979.265753424658,295,438,2576,3214,287.714285714286,740.800236076166
"110",2020,519.213114754098,297,423,969.5,1267.5,292.857142857143,435.29412568306
"111",2021,610.520146520147,300,454,1480,1590,295.142857142857,NA
