"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1964,1652.02173913043,553.7,651.5,1912,8910.00000000001,537,NA
"2",1965,1433.62739726027,614,970,2790,3114,574.285714285714,1276.53347031963
"3",1966,930.53698630137,510.8,778,1602,2192,457,811.68388728671
"4",1967,1171.70410958904,511.4,814,2170,2828,472.428571428571,1020.11222592249
"5",1968,768.049180327869,444.5,663,1130,1437.5,409.285714285714,684.446686616359
"6",1969,1182.69315068493,484,800,2784,3608,474.142857142857,1081.1884372213
"7",1970,1194.55890410959,508,936,2176,2384,462.857142857143,1010.20571068673
"8",1971,1504.14520547945,609,995,3380,3660,580.571428571429,1307.87064994948
"9",1972,1384.69945355191,601.5,912,2475,3765,564.142857142857,1245.06838373256
"10",1973,956.419178082192,455,984,1588,1804,422.142857142857,869.089224087616
"11",1974,1504.82465753425,583,1010,2948,3764,555,1276.93187214612
"12",1975,1292.12876712329,631,1030,2390,2860,606.428571428571,1212.0100456621
"13",1976,969.677595628415,610,821,1560,1680,541.142857142857,909.463906403251
"14",1977,756.865753424658,511,684,1010,1198,483.571428571428,721.246193737769
"15",1978,1146.39178082192,523,737,2106,2496,472.857142857143,1001.64153664485
"16",1979,753.764383561644,439,667,1176,1350,412.571428571429,700.099380128403
"17",1980,959.267759562842,477,751,1665,1887.5,446.142857142857,850.265983420799
"18",1981,830.660273972603,390,730,1230,1536,377.428571428571,711.481875258426
"19",1982,1556.62739726027,533.8,1020,3162,3910,494,1229.51669004313
"20",1983,1741.67671232877,709.4,1250,3158,3690,652.857142857143,1470.66432535501
"21",1984,1571.32240437158,685,1230,3035,3420,593,1469.23151839053
"22",1985,1104.35616438356,553.8,926,1888,2696,513.428571428571,958.864220482714
"23",1986,1411.39178082192,597.4,956,2708,4034,568.714285714286,1248.53701353841
"24",1987,862.115068493151,514,772,1310,1458,491,808.907985097095
"25",1988,750.046448087432,412,756.5,1140,1250,394.571428571428,702.550091286977
"26",1989,1106.98082191781,485.4,678,2810,3104,444.428571428571,986.780133527051
"27",1990,673.304109589041,422.4,585,1146,1238,380.285714285714,624.364076973255
"28",1991,582.391780821918,404,564,813.2,847.4,365.714285714286,554.559923896499
"29",1992,478.915300546448,326,520.5,610.5,624,306.571428571429,466.064743256137
"30",1993,1139.53698630137,486,592,2522,3332,436.142857142857,964.508678745029
"31",1994,514.035616438356,309.4,532,737.6,773.6,293.571428571429,494.708551053209
"32",1995,1073.75342465753,451.8,783,2216,2450,412.571428571428,897.830066140371
"33",1996,1327.3306010929,468.5,930.5,2565,2990,433.285714285714,1116.67371104633
"34",1997,1318.8904109589,492,763,2290,2740,453,1023.67341733177
"35",1998,1427.39178082192,559.4,1350,2646,2994,500.714285714286,1254.32049632718
"36",1999,1412.95342465753,637,1010,2816,3218,566.857142857143,1261.72547575527
"37",2000,1065.00819672131,508.5,789,1880,2030,462.285714285714,992.002374191935
"38",2001,668.490410958904,406.2,637,981.2,1070,372,652.789582122596
"39",2002,785.994520547945,387.8,579,1370,1570,366.571428571428,713.806149558204
"40",2003,796.704109589041,408,602,1420,1488,363.428571428571,741.508838959442
"41",2004,731.669398907104,407,584.5,1315,1547.5,388.142857142857,683.357194899818
"42",2005,772.512328767123,399,608,1296,2078,368,611.919331376386
"43",2006,1365.68219178082,493.8,827,3208,3598,467.142857142857,1196.14196662266
"44",2007,798.068493150685,435,633,1452,1718,393.285714285714,727.750639269406
"45",2008,877.737704918033,467.5,624.5,1765,1840,443,813.909308246398
"46",2009,747.090410958904,448.4,631,1216,1370,424.428571428571,683.96359821305
"47",2010,707.643835616438,444.8,664,1066,1170,391.428571428571,658.46558382257
"48",2011,1091.1397260274,534,755,2140,2258,509.714285714286,968.429318580962
"49",2012,835.434426229508,460,649,1550,1897.5,422.857142857143,750.060033806152
"50",2013,691.397260273973,513,583,1084,1270,479.857142857143,645.305831702544
"51",2014,653.72602739726,464,580,933.4,1084,423.142857142857,599.302589009164
"52",2015,635.915068493151,460.4,556,867.2,972.6,446.142857142857,583.726712328767
"53",2016,865.691256830601,487,614,1555,1867.5,435.857142857143,733.612292913522
"54",2017,1296.26575342466,566.4,648,2946,3496,537.571428571429,1092.32308239906
"55",2018,679.145205479452,506.4,603,1010,1124,493.428571428571,642.988351815612
"56",2019,929.558904109589,522.4,604,1886,2598,503.285714285714,829.356609243116
"57",2020,591.978142076503,481,548,745.5,845.25,464.714285714286,571.618227946916
"58",2021,524.794871794872,442,546,594.8,607,417.285714285714,NA
