"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1964,1746.09782608696,52,107,2948,8553.50000000001,47,NA
"2",1965,681.786301369863,73.4,408,1896,2260,54,512.96260715245
"3",1966,537.468493150685,50,391,1258,1680,35.1428571428571,346.451873959875
"4",1967,576.947945205479,64,308,1342,1846,33.2857142857143,373.899003376863
"5",1968,477.431693989071,41,275,846.5,1235,32.1428571428571,271.694441503037
"6",1969,837.224657534247,70,593,1988,2436,36.2857142857143,566.26531833514
"7",1970,949.016438356164,48,557,1596,3184,31.7142857142857,491.857181961874
"8",1971,948.830136986301,91.4,667,1816,2530,58.2857142857143,591.254859711245
"9",1972,747.07650273224,68,254.5,1555,2512.5,60,352.8803979263
"10",1973,639.942465753425,24,411,1628,2300,22.5714285714286,367.73442019168
"11",1974,1200.75068493151,73,674,2182,2850,67.8571428571429,667.225107130313
"12",1975,887.46301369863,85,459,2130,2850,71.5714285714286,631.120763271816
"13",1976,313.53825136612,66.5,136,677.5,946.75,55,234.945501874037
"14",1977,223.382191780822,12,67,386.400000000001,1036,5.98571428571429,107.004711037511
"15",1978,653.041095890411,87.2,439,1410,1770,55,453.966074786947
"16",1979,395.394520547945,23,251,948,1304,18.5714285714286,247.943859200161
"17",1980,642.327868852459,34,491,1345,1777.5,27.7142857142857,404.574055121725
"18",1981,613.113424657534,7.6,259,1586,2388,5.12857142857143,302.901091498586
"19",1982,973.178082191781,60.8,816,1860,2642,45.5714285714286,654.577150684932
"20",1983,1382.54246575342,202,1230,2908,3986,181,902.236085578005
"21",1984,675.967213114754,50.5,652,1325,1600,41.5714285714286,545.003662063703
"22",1985,328.583561643836,36,203,728.8,931.6,25.7142857142857,243.003044694426
"23",1986,720.123287671233,40,157,1604,2892,29.1428571428571,428.007959228947
"24",1987,351.598082191781,14,183,911.6,1108,9.75714285714286,223.420813309615
"25",1988,298.201092896175,13,309,585.5,649.5,6.81428571428571,223.917794696261
"26",1989,471.534246575342,23,217,1472,1756,18.2857142857143,352.657703363506
"27",1990,256.327123287671,13,104,587.6,744.8,9.05714285714286,151.904003481177
"28",1991,168.341095890411,12,107,419.6,487.2,9.85714285714286,122.041762991955
"29",1992,211.397267759563,12,96.5,541,657,6.71428571428571,139.88723096749
"30",1993,688.81095890411,49,194,1786,2248,41.2857142857143,476.62430587137
"31",1994,149.424657534247,5.3,68,379.6,457.2,4.3,115.658459248977
"32",1995,1046.02465753425,53,755,2310,3256,40.4285714285714,591.274566539852
"33",1996,1106.49453551913,29.5,965.5,2400,3382.5,20.7142857142857,689.861420461879
"34",1997,671.295890410959,33,234,1202,1836,21.2857142857143,348.92679461164
"35",1998,1093.54520547945,74,1000,2172,2406,57.1428571428571,721.749539658121
"36",1999,772.909589041096,60,410,1846,2170,55.4285714285714,577.406803408786
"37",2000,560.445355191257,24,190.5,1360,1582.5,13,435.270876037706
"38",2001,151.200821917808,4.3,98,438.2,555.2,3.57142857142857,90.2295369338664
"39",2002,480.081917808219,12.5,341,1056,1328,10.8,266.981989012486
"40",2003,747.103835616438,52.2,470,1774,2200,41.0857142857143,563.352072541474
"41",2004,501.673770491803,13.55,355,1220,1355,7.99,354.431943797596
"42",2005,649.832054794521,15.26,421,1318,1780,13.0428571428571,382.188054682052
"43",2006,1084.40712328767,50.98,871,2756,3318,38.4142857142857,764.805418247251
"44",2007,345.53495890411,7.714,203,844.4,1094,4.54285714285714,250.572779279404
"45",2008,396.494808743169,18,214,918,1232.5,14.3,310.206392569539
"46",2009,255.392684931507,8.206,99,634.4,924.8,6.00714285714286,180.376039746208
"47",2010,577.235068493151,39.04,442,1236,1628,21.9142857142857,392.34839220116
"48",2011,670.526301369863,67.36,488,1586,1770,55.2428571428571,493.885187609955
"49",2012,506.451174863388,14.3,276,1350,1765,9.42428571428571,289.735987513567
"50",2013,238.987835616438,11.34,58.3,614,819.8,5.63428571428572,182.366143139416
"51",2014,255.197068493151,6.724,73.2,694.800000000001,1138,5.66857142857143,127.444396488175
"52",2015,333.872410958904,6.414,114,668.2,1108,5.86,149.022882064352
"53",2016,809.554672131148,13.1,511.5,1950,2440,6.44,531.916459787609
"54",2017,1080.76438356164,51.98,574,2450,3640,36.9,727.312008532625
"55",2018,227.03901369863,7.908,88.5,539.6,631.6,5.07571428571429,164.38298065633
"56",2019,567.390794520548,22.42,182,1468,1868,10.9485714285714,390.299910411372
"57",2020,153.162486338798,7,87.55,394.5,544,4.78571428571429,110.543918707944
"58",2021,194.018131868132,8.386,194,420.4,471,5.42571428571429,NA
