"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1962,2522,1375.04657534247,NA,448,490,1090,2828
"2",1963,2650,1653.63287671233,1350.20854403833,403.428571428571,439.6,1460,3216
"3",1964,2560,1393.81420765027,1094.30831009369,309.428571428571,402.5,1200,2870
"4",1965,7490,2928.21369863014,2765.97627401838,266.714285714286,326,2110,7748
"5",1966,2162,1128.54794520548,1001.75792597933,272.571428571429,324,1030,2540
"6",1967,2674,1607.4602739726,1161.25494819108,291.428571428571,297.4,1410,2974
"7",1968,1575,908.920765027322,493.442967733541,252.857142857143,298,793,1810
"8",1969,2886,1740.9698630137,1270.4523226137,213,351,1580,4406
"9",1970,4396,1901.59178082192,1249.45635336785,237.571428571429,310,1260,4986
"10",1971,4710.00000000001,2508.00273972603,1690.94940955544,251.285714285714,304.4,2590,6142
"11",1972,4480,2317.01092896175,1924.9186095932,242.428571428571,249,1955,7880
"12",1973,2800,1290.55890410959,1143.28455968689,244.285714285714,268.4,830,3268
"13",1974,5246,2315.11780821918,1823.42141470322,247.285714285714,273.2,2360,6210
"14",1975,3590,2132.77808219178,1838.60317084742,236.142857142857,366,2580,4456
"15",1976,2630,1366.53825136612,1259.90285584179,252,280,1260,2640
"16",1977,1290,891.254794520548,643.936808187783,291.857142857143,361.2,622,2590
"17",1978,3252,1657.75342465753,1380.12538606791,253.857142857143,340.2,1410,4070
"18",1979,1900,992.909589041096,803.760764318582,259.857142857143,477,922,2418
"19",1980,2615,1272.74863387978,993.813678331862,247.285714285714,448,992,3690
"20",1981,1240,934.205479452055,699.72261578604,250.285714285714,473,718,2414
"21",1982,5982.00000000001,2585.72602739726,2058.96284512729,282.857142857143,477,2390,7736
"22",1983,6050,3050.80821917808,2603.94587411797,341.857142857143,626.8,2460,6718
"23",1984,4920,2778.49453551913,2374.69074670258,272.142857142857,573,2570,5447.5
"24",1985,2740,1490.32876712329,1280.39647220628,265,508.4,1270,3140
"25",1986,4176,2019.87945205479,1710.90058147332,268.571428571429,405.8,1420,8016
"26",1987,1956,1072.47397260274,920.358066213266,271.714285714286,444,973,2308
"27",1988,1410,902.311475409836,768.150146119818,270.571428571429,468,779,1887.5
"28",1989,3734,1614.83835616438,1273.75803505851,382,429.4,1020,5898
"29",1990,1612,968.594520547945,818.876923329797,335.571428571429,430.4,926,1798
"30",1991,630.6,466.676712328767,402.253103329479,257.285714285714,271,408,708.2
"31",1992,649,355.77868852459,325.056048876746,139.857142857143,145,206,650
"32",1993,4704.00000000001,1568.64383561644,1139.04019251677,258.428571428571,451.4,1010,6010
"33",1994,667,482.276712328767,411.711230051174,246.285714285714,261.4,517,720.4
"34",1995,3100,1216.62739726027,766.240882757498,269.571428571429,381.8,687,4484
"35",1996,5280,2246.65027322404,1791.42132044489,353,668,1135,6625
"36",1997,5768,2021.07945205479,1709.7849979855,380.571428571429,535.4,1190,7468
"37",1998,5584,2545.31780821918,1847.78691613857,379.428571428571,719.8,1860,6244
"38",1999,5082,2282.62191780822,1954.56254363077,544,801.4,1450,6058
"39",2000,2830,1487.78415300546,1251.62496151178,551.285714285714,627,1030,3230
"40",2001,1480,970.594520547945,848.674939141796,594.285714285714,648.4,846,1720
"41",2002,1490,849.284931506849,677.580663342516,323,386,715,1910
"42",2003,1918,1022.07123287671,793.981421392834,296,491.8,897,2196
"43",2004,1230,744.920765027322,591.854246262238,251.714285714286,328.5,670,1445
"44",2005,1576,962.364383561644,598.017576098288,312.142857142857,387,716,2972
"45",2006,4482,2248.52054794521,1695.29743566751,430.714285714286,601,2120,6036
"46",2007,1876,1070.45205479452,904.222345371523,607.285714285714,702,930,2410
"47",2008,1855,1095.20765027322,936.80868806539,599,700,992,2082.5
"48",2009,1140,906.284931506849,835.589819951738,530.285714285714,726.4,904,1168
"49",2010,1050,832.134246575342,739.5071272411,496.571428571429,608.4,816,1098
"50",2011,2720,1405.53698630137,1129.02499406986,471.428571428571,699,996,2988
"51",2012,2255,1036.25683060109,786.559583419808,275.142857142857,535.5,832,2630
"52",2013,1010,726.054794520548,641.449547810997,343.857142857143,540.2,652,1260
"53",2014,990,732.753424657534,639.401155148907,401.857142857143,504.4,703,1098
"54",2015,1000,710.819178082192,580.82698837692,299,458.2,693,1028
"55",2016,1560,951.734972677596,584.593140906221,312.714285714286,497,787,2057.5
"56",2017,4060,1584.85753424658,945.455543718478,362.142857142857,500.2,843,5488
"57",2018,1326,881.230136986301,600.722172270383,338.571428571429,504.4,691,2160
"58",2019,1854,1065.12602739726,720.415720808871,428.571428571429,545.4,724,2558
"59",2020,1004,829.948087431694,673.167232141225,517.714285714286,592,745,1307.5
"60",2021,973,699.684931506849,NA,436.571428571429,510,683,1008
