"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1962,845.8,358.101369863014,NA,38,50,238,1028
"2",1963,1028,426.597260273973,239.936054463935,48,56,240,1458
"3",1964,623,528.704918032787,243.671326208079,41,44.5,343,896.5
"4",1965,822.6,399.312328767123,265.461813786536,45.5714285714286,51.4,214,1376
"5",1966,1256,517.715068493151,325.702699088605,46.1428571428571,52,337,1690
"6",1967,712.6,351.958904109589,235.706731090417,50.4285714285714,56,231,999.2
"7",1968,624.5,358.765027322404,193.486207134537,41.2857142857143,50.5,225,929.5
"8",1969,1200,496.575342465753,321.452429922877,52,58,331,1594
"9",1970,897.4,493.780821917808,236.407919043084,33.4285714285714,39,252,1872
"10",1971,1110,578.547945205479,369.296295384187,52.4285714285714,68,440,1360
"11",1972,1235,539.303278688525,298.977304321362,43.8571428571429,48,190,1965
"12",1973,1196,474.443835616438,266.12261154715,39,44,335,1800
"13",1974,1128,587.591780821918,307.65432822584,44,49,300,1496
"14",1975,1064,471.243835616438,302.626577334833,44.1428571428571,56,307,1278
"15",1976,477,213.120218579235,167.287405111847,38,43,108.5,530.5
"16",1977,516.8,232.150684931507,120.486640917362,21.5714285714286,27,91,968.6
"17",1978,836.000000000001,372.361643835616,272.623997837058,42.5714285714286,48,163,1300
"18",1979,738.6,328.243835616438,192.153313763862,37.2857142857143,46,239,924.4
"19",1980,853.5,440.117486338798,251.49524508961,38.2857142857143,47,192,1260
"20",1981,1164,421.317808219178,209.034788031996,24.8571428571429,31.4,163,1580
"21",1982,1240,582.646575342466,352.280643420506,50.4285714285714,60,412,1672
"22",1983,1662,777.961643835616,432.513957072375,64.2857142857143,71.8,616,2206
"23",1984,927,461.142076502732,322.431557377049,52.1428571428571,63,397,1080
"24",1985,491.4,228.92602739726,170.268850960927,42.4285714285714,46,155,663.2
"25",1986,907.6,396.164383561644,225.008431289752,33.5714285714286,42,191,1598
"26",1987,848,341.317808219178,200.710299165486,34,37,159,1168
"27",1988,494.5,248.385245901639,167.268025477342,35.2857142857143,37,200,625
"28",1989,1056,339.756164383562,256.950686518759,42.7142857142857,48,155,1218
"29",1990,478.4,211.364383561644,123.409346201743,38.5714285714286,43,115,651.8
"30",1991,384.6,180.632876712329,115.698522919958,21.8571428571429,27.4,104,489.6
"31",1992,440,192.92349726776,112.654242914732,24.7142857142857,28,118.5,661.5
"32",1993,1136,466.254794520548,315.32055182484,50.4285714285714,53,202,1378
"33",1994,368.2,175.320547945205,129.331089474092,28.1428571428571,32,110,465.4
"34",1995,1552,638.065753424657,350.833252073021,44,46,317,2302
"35",1996,1520,715.530054644809,382.302971704693,52.4285714285714,57,496.5,2197.5
"36",1997,690.8,416.835616438356,239.845638843983,58,63,238,1066
"37",1998,1332,629.978082191781,422.625209647025,53.1428571428571,57,468,1710
"38",1999,1090,481.797260273973,320.914512583307,49,55.4,300,1368
"39",2000,815,344.467213114754,248.623663661614,37.8571428571429,45,143.5,1047.5
"40",2001,375.8,155.939726027397,104.05217221135,22.1428571428571,24,100,560
"41",2002,795.800000000001,357.08904109589,208.305259595194,30.0142857142857,33,172,1110
"42",2003,1028,455.327397260274,313.264545246409,39.9428571428571,44.28,343,1406
"43",2004,891,385.684153005465,277.297574184468,38.6,44.05,193,1035
"44",2005,780.4,442.988219178082,241.109762006116,42.9571428571429,45.8,268,1100
"45",2006,1404,652.186849315068,398.148309055844,39,43.94,501,2108
"46",2007,672.800000000001,311.187397260274,210.151008029744,34.5571428571429,41.8,200,921.8
"47",2008,826.7,403.913138686131,NA,37.6857142857143,46.32,370,955.399999999999
"48",2009,423.6,171.343795620438,NA,29.8428571428571,34.93,85.25,494.4
"49",2010,933.4,482.158904109589,316.960036152188,49,59.44,463,1184
"50",2011,991.6,452.84,320.441039868002,52.2,59.84,346,1198
"51",2012,1330,512.531693989071,268.746551937358,37.4571428571429,43.35,289.5,1905
"52",2013,546,225.97095890411,177.074721331892,31.0428571428571,42.7,96.5,722.6
"53",2014,533.4,235.538356164384,103.296799897745,21.5285714285714,25.14,88.3,895.200000000001
"54",2015,548.8,246.495342465753,116.515979609948,24.6285714285714,26.94,89.1,888.000000000001
"55",2016,1360,566.965300546448,353.008873361321,33.1142857142857,37.9,353,1965
"56",2017,1606,679.329315068493,414.675186811049,52.0428571428571,58.04,349,2252
"57",2018,600.2,244.79397260274,183.367155251142,35.2,38.32,146,680.4
"58",2019,856.6,374.722465753425,243.974420109948,48.4,51.54,184,1088
"59",2020,333.5,193.586885245902,133.869102697545,28.5428571428571,36.5,161.5,432.25
"60",2021,627.2,316.027945205479,NA,49.2142857142857,52.94,243,829.2
