"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1962,343,161.252876712329,NA,0,0,120,523
"2",1963,331,139.674794520548,122.71277653853,0,0,128,373
"3",1964,319,111.101639344262,54.6753500334042,0,0,46,444
"4",1965,670,248.521095890411,233.630706000956,0,0,154,768.4
"5",1966,453.6,154.168054794521,62.7353594787733,0,0,70,728.800000000001
"6",1967,433.6,143.538849315068,135.013293764816,0,0,62,456
"7",1968,339,99.9256557377049,85.3331242629458,0,0,32,498.25
"8",1969,428,113.038931506849,102.589676281939,0,0,56,549.4
"9",1970,452.4,154.760684931507,141.984196626061,0,0,46,599.4
"10",1971,561,242.220410958904,231.119623164365,0.297142857142857,1.7,238,610.8
"11",1972,634,250.658333333333,225.869642735421,0,0.375,190,770
"12",1973,441.4,177.970328767123,157.874087109238,0,0,112,474.6
"13",1974,657.2,300.128767123288,279.19595064607,17.4285714285714,29,260,766.8
"14",1975,624.2,298.057534246575,279.19096767768,30.2857142857143,45,260,670
"15",1976,427,196.303278688525,186.625392003261,12.1428571428571,26.5,143,457.5
"16",1977,315,119.590383561644,112.010148505604,0,0,76,340
"17",1978,441,163.326547945205,153.053980211707,0,0,82,464.8
"18",1979,282.4,105.089123287671,87.9795004674737,0,0,50,396
"19",1980,272,95.4827049180328,82.4475595751674,0,0,34.05,282.25
"20",1981,191,72.5372602739726,64.3025786364288,0,0,1.6,211
"21",1982,578,234.669342465753,209.467016808529,3.18,8.702,175,723.8
"22",1983,753.6,352.703835616438,340.236631663159,35.7285714285714,63.1,304,816
"23",1984,695.5,342.615027322404,334.812672969613,28.6571428571429,51.6,372,737
"24",1985,504.8,231.751068493151,222.921969737667,3.02428571428571,24.68,206,665.8
"25",1986,772.8,302.485589041096,288.457815880923,2.84142857142857,14.46,212,1120
"26",1987,430,181.115643835616,158.630204136449,5.10714285714286,7.14,125,599.2
"27",1988,294,127.420491803279,115.910607164542,0,0,101.5,417.25
"28",1989,437.4,144.113616438356,126.140880541713,0,0,85,670.4
"29",1990,194,60.4724383561644,29.860928836551,0,0,0,280
"30",1991,135.6,23.1899452054795,19.8595392564826,0,0,0,148.8
"31",1992,26.5,7.84068306010929,2.71938635356668,0,0,0,58
"32",1993,364.2,86.8915616438356,76.6003783315342,0,0,0,649.8
"33",1994,42.8000000000001,9.47238356164384,2.51226818595846,0,0,0,73.6
"34",1995,122.9,40.9320955882353,NA,0,0,10.3,132.45
"35",1998,440,172.949456521739,NA,0.371428571428571,0.42,71.5,442
"36",1999,610,258.254794520548,247.91442994854,22,29.8,217,705
"37",2000,531,219.46912568306,213.818263020088,0.58,3.15,140.5,559
"38",2001,303,107.85301369863,102.440686790208,0,0,77,365.2
"39",2002,317.6,99.4363835616438,90.4876581684424,0,0,4.89,377.8
"40",2003,242.8,74.8764931506849,67.9666210447087,0,0,0.53,313.6
"41",2004,217.5,48.8395081967213,46.9438809876128,0,0,0,245.25
"42",2005,57.8,22.0412328767123,19.5575292043511,0,0,0,148.4
"43",2006,485.6,158.036821917808,148.314189316943,0,0,81.5,642.2
"44",2007,210.8,60.799095890411,47.8615165689639,0,0,1.81,308.6
"45",2008,234,52.9484972677596,49.5850192339537,0,0,0,366
"46",2009,85.26,23.7727671232877,16.7678163799671,0,0,0,137
"47",2010,65.28,13.6642465753425,12.1564823685373,0,0,0,76.58
"48",2011,85.36,25.0978904109589,23.3357257124862,0,0,0,110
"49",2012,230,55.4528142076503,52.2779508196721,0,0,0,310.75
"50",2013,80.0200000000001,15.8486301369863,12.9083973891012,0,0,0,109.8
"51",2014,49.74,9.89775342465753,7.86165211850908,0,0,0,64.96
"52",2015,0,0,0,0,0,0,0
"53",2016,76.05,25.5481147540984,0,0,0,0,207.25
"54",2017,396.6,94.5636438356164,82.7130632746249,0,0,0,486.8
"55",2018,18.1,3.5661095890411,2.85400632244468,0,0,0,22.2
"56",2019,125.2,29.5945479452055,0,0,0,0,210.8
"57",2020,0.82,1.87409836065574,1.04211376055638,0,0,0,18.9
"58",2021,0,0,NA,0,0,0,0
