"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1962,14500,7518.21917808219,NA,1588.57142857143,1814,5800,16880
"2",1963,18680,8909.58904109589,6857.6835294708,1972.85714285714,2200,6420,23820
"3",1964,14100,9800.13661202186,5733.96766918392,1637.14285714286,1910,6875,24700
"4",1965,24800,9833.94520547945,8417.55980495465,1937.14285714286,2250,6650,30000
"5",1966,19120,8396.1095890411,5950.6792363665,1772.85714285714,1894,5740,23740
"6",1967,15960,7939.72602739726,5769.12028996878,1935.71428571429,2088,5690,19880
"7",1968,11400,6359.34426229508,4125.52515062351,1280,1430,4595,14975
"8",1969,22520,10561.5890410959,7014.24757500564,1455.71428571429,1980,7330,28060
"9",1970,22360,12012.6849315068,6392.11868921328,1581.42857142857,1750,6590,42620.0000000001
"10",1971,24460,13396.2739726027,9125.91865260564,2098.57142857143,2354,9430,31920
"11",1972,25250,11334.9726775956,7809.15098700225,1691.42857142857,2025,5600,41075
"12",1973,23980,8923.09589041096,5762.66364921228,1280,1380,6940,29740
"13",1974,25680,13622.9589041096,8859.7873354089,2040,2204,6700,32640
"14",1975,21360,10627.3424657534,8374.36587449841,2280,2430,7500,24360
"15",1976,9140,5213.52459016393,4620.99292651826,1665.71428571429,2080,3870,10000
"16",1977,7756.00000000001,4409.58904109589,2973.30293374814,1047.14285714286,1090,2550,16800
"17",1978,16260,7760.13698630137,6643.97096034797,1722.85714285714,2148,4290,20160
"18",1979,11780,5789.12328767123,3980.47706120916,1568.57142857143,1654,4710,14020
"19",1980,15800,8103.19672131148,5603.20634810321,1834.28571428571,1905,4785,21250
"20",1981,18180,7862.95890410959,4303.08769203428,1234.28571428571,1330,4080,29960
"21",1982,26600,13224.1643835616,9301.7129446405,2211.42857142857,2340,9960,35300
"22",1983,34620,16886.6301369863,11945.4678918858,2407.14285714286,3300,14600,41240
"23",1984,19800,10412.131147541,8368.68533633983,1852.85714285714,2215,9550,23275
"24",1985,9976,5385.91780821918,4168.53980690274,1584.28571428571,1714,4750,13480
"25",1986,24600,10817.3424657534,7060.93324694267,1595.71428571429,1700,4540,33840
"26",1987,11360,5385.86301369863,3939.95613704513,1242.85714285714,1404,3150,15240
"27",1988,7980,4615.46448087432,3567.64278458336,1481.42857142857,1570,4050,9902.5
"28",1989,19020,7107.45205479452,6169.94956265196,1800,1920,3650,22880
"29",1990,8716,4579.12328767123,3390.66679188392,1528.57142857143,1774,3020,11260
"30",1991,5928,3361.17808219178,2630.63062965633,1151.42857142857,1234,2500,6878
"31",1992,5980,3086.27049180328,2259.75180039522,661,739,2285,8545
"32",1993,21620,9060.68493150685,7228.19577215356,2227.14285714286,2270,4410,25080
"33",1994,5518,3090.68493150685,2561.28905733933,1035.71428571429,1190,2700,6274
"34",1995,26700,11630.0821917808,7509.3072739133,2101.42857142857,2160,8340,36480
"35",1996,28950,13563.9617486339,8839.50128485851,1888.57142857143,2180,10700,40375
"36",1997,19860,10599.4520547945,6927.25773277745,1952.85714285714,2060,5880,28400
"37",1998,24500,13551.7534246575,10880.9678828021,2122.85714285714,2384,12000,31080
"38",1999,22820,10760.2739726027,8321.2738928681,2052.85714285714,2130,7550,27160
"39",2000,15650,7227.5956284153,6190.04966724229,1682.85714285714,1885,3685,17775
"40",2001,6536,3455.80821917808,2720.02739224246,1190,1200,2820,8698
"41",2002,12820,6290.32876712329,4336.55125474848,1222.85714285714,1294,3680,17460
"42",2003,17220,8402.27397260274,6335.0219071181,1890,2080,5980,21900
"43",2004,14550,6902.75956284153,5288.27172417746,1380,1590,4520,15775
"44",2005,14840,8302.16438356164,5264.57209016911,1910,2100,5200,20160
"45",2006,27220,12692.5753424658,9327.25901894237,1811.42857142857,1930,9850,37380
"46",2007,12260,5968.84931506849,5027.31487642241,1674.28571428571,1744,4560,15880
"47",2008,12450,6434.48087431694,5283.04456507597,1601.42857142857,1780,4985,13800
"48",2009,9040,4771.78082191781,3729.72989284625,1575.71428571429,1640,3660,11500
"49",2010,13500,7517.09589041096,5518.71057228205,1775.71428571429,1830,7210,17420
"50",2011,18100,8572.68493150685,6834.72753226741,2147.14285714286,2260,6550,20300
"51",2012,18500,8048.08743169399,5239.13656454047,1567.14285714286,1635,4965,26300
"52",2013,8062,4076.30136986301,3484.0760920702,1412.85714285714,1480,2530,10560
"53",2014,9096.00000000001,4514.82191780822,2736.39398654859,1232.85714285714,1290,2420,14660
"54",2015,9230,4741.17808219178,2932.52749921115,1245.71428571429,1350,2780,14460
"55",2016,21600,9717.04918032787,6420.0155303054,1602.85714285714,1680,6340,29750
"56",2017,31040,12853.6164383562,8953.33687608251,2038.57142857143,2124,6450,39240
"57",2018,9190,4678.16438356164,3579.58159611357,1618.57142857143,1680,3240,10100
"58",2019,15620,7184.05479452055,5142.37301310562,1622.85714285714,1830,3750,20140
"59",2020,6125,3667.15846994536,2870.05173219313,1365.71428571429,1430,3195,7815
"60",2021,6944,4153.75342465753,NA,1281.42857142857,1360,3440,9350
