"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1961,489.586956521739,320,485.5,670,717.3,301.142857142857,NA
"2",1962,641.668493150685,219,333,1318,2228,162.428571428571,394.766474167202
"3",1963,409.942465753425,122,200,952,1474,85.2857142857143,195.976942235846
"4",1964,293.431693989071,131,220,559,732,101.142857142857,183.153602424576
"5",1965,749.178082191781,160.4,329,1812,3026,115,311.776900775531
"6",1966,724.328767123288,185.4,480,1646,2058,167.571428571429,416.454906306276
"7",1967,926.597260273973,223.6,631,2190,2846,165.714285714286,668.580455216017
"8",1968,1246.01639344262,450,900,2295,3575,394.142857142857,668.577088212334
"9",1969,1206.38904109589,320.8,851,2548,3286,248.857142857143,823.194272667971
"10",1970,942.904109589041,340,795,1714,2128,262,630.606679923406
"11",1971,844.183561643836,226,445,1832,3000,171.714285714286,555.163717738642
"12",1972,1097.66393442623,371,838.5,1790,2685,307.142857142857,760.607958525991
"13",1973,1434.77260273973,400,964,3286,3820,241.285714285714,964.543775756878
"14",1974,1517.11780821918,285.8,735,4200,5300,252.857142857143,840.361588981795
"15",1975,1397.76438356164,418,1050,2636,3364,286.714285714286,814.348264840183
"16",1976,1229.34153005464,262,577.5,3380,4110,187.285714285714,851.24064828614
"17",1977,629.827397260274,213.4,379,1500,1908,161.285714285714,407.482736250688
"18",1978,756.797260273973,237.4,450,1512,3182,151.285714285714,451.059817351598
"19",1979,803.309589041096,220,450,1850,2376,174.285714285714,484.642935147045
"20",1980,990.644808743169,420,750,2015,2607.5,320,683.141124840791
"21",1981,1154.22191780822,445.8,878,2286,3440,285.285714285714,650.535858178888
"22",1982,1759.94444444444,499,699.5,5535,7476.5,487.142857142857,NA
"23",1988,758.799065420561,186,385,1889,2511.5,153,NA
"24",1989,1117.61917808219,454.8,854,2050,2512,396.142857142857,823.156420848718
"25",1990,1429.27397260274,410.4,1270,2480,3030,328.857142857143,916.08435872787
"26",1991,1177.83561643836,309.6,943,2356,2772,230.714285714286,799.468590998043
"27",1992,1455.07650273224,675.5,1360,2410,2837.5,397.428571428571,983.84396738659
"28",1993,1660.35342465753,744.6,1230,2910,3886,549.285714285714,1139.96486942371
"29",1994,1370.48219178082,523.2,1220,2496,2998,429.142857142857,775.511603971878
"30",1995,1023.55890410959,392.4,840,1856,2346,307.857142857143,691.808753093116
"31",1996,886.112021857924,290,699,1695,2030,209,573.485252073367
"32",1997,1107.04109589041,430.8,849,2046,2668,325.142857142857,758.336302292255
"33",1998,1245.21643835616,331,698,2902,3982,282.571428571429,803.517496067379
"34",1999,763.06301369863,239.2,469,1482,1972,148.714285714286,437.271177528712
"35",2000,935.598360655738,412.5,800,1570,1840,307.142857142857,620.22186920964
"36",2001,1395.4602739726,303.4,1170,2450,3610,223.428571428571,935.190288323549
"37",2002,880.493150684931,230,527,1930,2340,202.285714285714,663.690141214125
"38",2003,673.380821917808,240,432,1410,1636,205.571428571429,471.004494831652
"39",2004,1175.48360655738,395.5,811.5,2205,3002.5,278.428571428571,771.362484874629
"40",2005,995.084931506849,266.4,600,2190,2646,225.142857142857,633.460484720759
"41",2006,1313.14246575342,465,1130,2384,2810,282.142857142857,853.572054794521
"42",2007,1211.67397260274,312,955,2546,2942,206.285714285714,838.792005865922
"43",2008,1668.85245901639,439.5,1135,3445,4272.5,232.857142857143,1056.38892340807
"44",2009,1668.60273972603,502.4,1120,3468,4436,407.857142857143,1105.60754424059
"45",2010,1040.94520547945,361.4,751,2240,2774,320.285714285714,721.528098057873
"46",2011,1697.07123287671,477,1230,3612,4264,383.571428571428,1075.84000646502
"47",2012,940.114754098361,218,504,2230,2547.5,186.285714285714,684.733679153137
"48",2013,1116.75890410959,376.2,818,2282,3426,329.714285714286,698.941927174804
"49",2014,1203.61369863014,517,815,2360,3630,422.857142857143,898.524337339097
"50",2015,1045.38356164384,426.2,748,1816,3048,321.857142857143,726.59579427779
"51",2016,1241.53278688525,336.5,996.5,2420,2760,231,843.699939568093
"52",2017,1556.55342465753,296.2,1190,3196,3632,206.571428571429,928.686400722565
"53",2018,1442.48219178082,357.4,964,2984,4180,297,842.822408858766
"54",2019,1493.97534246575,485.6,1300,2646,3198,370.571428571429,982.051200159543
"55",2020,1486.26229508197,417.5,1045,2975,3997.5,323.571428571429,938.630330734839
"56",2021,980.930402930403,395.2,744,1736,2448,339.142857142857,NA
