"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1961,27.5326086956522,19,23,42,46,19,NA
"2",1962,49.8649315068493,9.1,26,100,227.6,7.17142857142857,42.3566364742237
"3",1963,25.427397260274,5.54,9.8,49,122.4,5.1,13.623729723853
"4",1964,19.4568306010929,4.35,9.9,56,75,3.48571428571429,15.1892830769613
"5",1965,67.427397260274,14,37,173.8,193,10.7142857142857,50.8055089909755
"6",1966,70.1802739726027,11,50,151,209.8,8.42857142857143,41.5104982785448
"7",1967,73.1917808219178,11,48,190.6,220.6,5.68571428571429,60.8613349564155
"8",1968,81.3060109289618,18,64.5,156,212.5,12.4285714285714,58.470385934325
"9",1969,87.6712328767123,19.4,62,190,239,17.5714285714286,59.8743835616438
"10",1970,59.9095890410959,19,39,151.6,174.8,14.2857142857143,48.3466580050224
"11",1971,46.2443835616438,7.88,21,132.8,187.4,5.12857142857143,35.1983885429639
"12",1972,60.3879781420765,17,35,127.5,153.25,11.4285714285714,47.630273854864
"13",1973,102.087671232877,22.4,86,217.6,247,19,78.2554020168728
"14",1974,82.9205479452055,17,53,181.6,231.6,12,58.4805182558161
"15",1975,109.920547945205,35.4,100,214,250,25.5714285714286,84.8611974538558
"16",1976,92.207650273224,24,48,181.5,434,21.5714285714286,71.7894337620006
"17",1977,74.2712328767123,19,37,189.6,262.6,15.4285714285714,51.7545205051971
"18",1978,93.6630136986301,15,42,202.8,541.6,11,79.4778659372351
"19",1979,65.4684931506849,17,38,169.6,208.8,15,44.8667026971298
"20",1980,87.3224043715847,30,63,185.5,292.75,26.8571428571429,66.8750788165658
"21",1981,126.660273972603,37,92,261.6,354.2,34.5714285714286,72.1836156081362
"22",1982,137.605479452055,31,92,310.4,483.6,25.2857142857143,93.3542592030586
"23",1983,87.3232876712329,24,70,189,211,20,66.6330054588526
"24",1984,102.585245901639,33,66.55,238.5,307.75,12.7571428571429,67.1615224664178
"25",1985,133.398904109589,33.58,65,330.2,483.6,26.4714285714286,72.2813862126149
"26",1986,100.245753424658,38.84,81.3,184.8,255.8,20.4,65.4451799622585
"27",1987,55.9468493150685,18,50.1,109.8,161,14.2714285714286,39.576268336146
"28",1988,69.8770491803279,13,55.5,158.5,187.25,11.1428571428571,47.6025475100108
"29",1989,89.9616438356164,39.4,70,154,195,30.4285714285714,66.1081451210621
"30",1990,129.065753424658,39,110,244.6,310.8,30.7142857142857,85.7879629473785
"31",1991,91.3287671232877,21,68,179.2,237.8,15.5714285714286,61.9636289353521
"32",1992,83.0382513661202,38,63,144,195,22.2857142857143,57.0166181958132
"33",1993,122.923287671233,36,77,247.2,382,30.1428571428571,79.9073456245882
"34",1994,61.2356164383562,16,37,127.6,191,14.1428571428571,42.7358534411856
"35",1995,77.5369863013699,29,58,159.2,198.6,25,42.5452937672985
"36",1996,134.434426229508,35,72.5,303.5,428.75,31.2857142857143,66.6172393862968
"37",1997,114.597260273973,48,89,191,291.8,36.5714285714286,77.7897312961012
"38",1998,108.284931506849,31.4,57,259.4,320,27.5714285714286,71.7380368489957
"39",1999,82.8739726027397,16,35,188.2,243,15.1428571428571,59.1115696913884
"40",2000,61.4071038251366,21,48,127.5,156.75,18.1428571428571,44.6163112537386
"41",2001,114.585205479452,27.74,80,229,351.4,21,68.3092243605149
"42",2002,94.247397260274,19.94,42.4,255.6,330.6,17.1714285714286,52.372110078498
"43",2003,79.4967123287671,20.98,59.8,149.6,183.6,19.2,46.5372238558616
"44",2004,82.0848087431694,17.55,60.55,168,219.5,10.22,51.9593108068126
"45",2005,84.833698630137,18.64,46.3,194.2,270.8,13.5142857142857,53.2511074468173
"46",2006,112.145479452055,39.7,88.3,230.4,260,31.3428571428571,71.9875701371448
"47",2007,114.544657534247,36.34,84.1,253,294,28.5285714285714,74.6215465018632
"48",2008,127.11693989071,23.7,71.7,314.5,412,21.5428571428571,89.9927363760453
"49",2009,137.21698630137,40.92,93,289.8,362.4,31.4714285714286,90.900518505167
"50",2010,82.1057534246575,19.9,63.4,178.6,217.8,14.2428571428571,65.1389191820413
"51",2011,135.687671232877,31.1,83.9,336.6,426.8,22.2285714285714,83.2040539617254
"52",2012,69.1368852459016,15.55,24.1,189.5,221,11.7,62.0255085003036
"53",2013,73.5550684931507,18.14,48.5,156,222.6,13.4,38.4077043977425
"54",2014,80.0613424657534,15.06,48.6,225.4,312.2,5.97428571428571,53.4774061736045
"55",2015,60.378904109589,21.24,38.6,129.8,208,17.9857142857143,40.965508149211
"56",2016,64.8409836065574,18,44.6,142.5,159.25,13.9,47.1322799422799
"57",2017,115.555342465753,25.14,84.6,246.2,289,18.4142857142857,73.9085557479051
"58",2018,129.888219178082,38.8,93.9,253.8,322,24.8142857142857,73.341968088415
"59",2019,157.179452054795,70.88,136,282.4,338,49.1714285714286,101.424685555461
"60",2020,91.5098360655738,20.65,39.85,217.5,276.75,16.2428571428571,67.6236075653182
"61",2021,57.7410256410256,27.8,43,113.8,133,23.3,NA
