"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1962,33.4239130434783,27.1,34,37.9,38.45,25.1428571428571,NA
"2",1963,41.6657534246575,20,30,74.6,114.8,15.1428571428571,31.5670547945205
"3",1964,34.4890710382514,15,30,68,77.5,12.1428571428571,29.2272518857313
"4",1965,90.8712328767123,40,65,182.8,214.4,25.4285714285714,68.73873054862
"5",1966,93.5534246575343,32,85,170,210.8,26.7142857142857,69.258287471932
"6",1967,99.2246575342466,26,97,186.8,213.4,20.4285714285714,85.4751863346045
"7",1968,113.969945355191,57,98.5,179,238.75,48.5714285714286,84.101952378999
"8",1969,110.167123287671,45,95,189.6,213.2,37.7142857142857,90.3720370157195
"9",1970,92.2520547945205,44.4,75,172,209.8,35.1428571428571,78.6533263847528
"10",1971,62.558904109589,26,43,128.2,164.6,17.7142857142857,52.8998074083345
"11",1972,80.1885245901639,38,68,133,155,28.4285714285714,68.1225273330943
"12",1973,102.641095890411,43,90,190,201.8,38.1428571428571,83.0597019947128
"13",1974,101.972602739726,34,78,210,251.8,30.1428571428571,79.9540220414049
"14",1975,110.098630136986,57,110,171,196.4,38.7142857142857,88.51023740859
"15",1976,106.021857923497,36.5,81.5,219,285,29.7142857142857,84.6921043413494
"16",1977,76.1205479452055,38,61,138.6,157.6,22.8571428571429,62.7730978562131
"17",1978,90.5287671232877,31,74,163.6,313.8,24.2857142857143,77.3252784886347
"18",1979,89.1917808219178,40.4,67,172,188.6,30.4285714285714,71.293267903462
"19",1980,108.838797814208,65,90.5,193.5,215.75,57.4285714285714,83.4966689618336
"20",1981,125.545205479452,60,108,185.2,273.4,56,89.8516171821732
"21",1982,126.515068493151,44.4,94,230,326,34.4285714285714,102.464949374628
"22",1983,103.876712328767,40,95,172.6,210.4,33.1428571428571,87.218374348377
"23",1984,98.3879781420765,38,84,187,217.75,21.5714285714286,73.160748503428
"24",1985,137.041095890411,47,91,275.8,357.4,35.2857142857143,92.877844435983
"25",1986,120.780821917808,71,111,173.6,220,51.2857142857143,93.9371964685159
"26",1987,69.9917808219178,31,67,114,149.8,23.7142857142857,59.3552460805825
"27",1988,76.6281420765027,16,83,133.5,151.5,7.94285714285714,66.215837466356
"28",1989,93.9561643835616,48,78,144,180.6,41,77.0110617886729
"29",1990,127.139726027397,58.4,121,193,239.6,46.4285714285714,102.595430471155
"30",1991,112.082191780822,44.4,117,174.6,196,39.7142857142857,91.610362616235
"31",1992,120.543715846995,67,114,184,212,35,102.908240008186
"32",1993,139.271232876712,75,124,217,249,45.4285714285714,118.362156045265
"33",1994,81.1150684931507,40,74,134,150.8,34.2857142857143,70.2063846655628
"34",1995,86.4547945205479,47,84,131.2,146.6,36.4285714285714,74.8687208810645
"35",1996,99.1448087431694,47,86,167,199.75,30.4285714285714,79.323731459797
"36",1997,126.871232876712,61.4,115,202.6,233.4,19.8571428571429,101.017829963035
"37",1998,114.539726027397,45,83,218.2,248,16.7142857142857,94.184205167475
"38",1999,93.2383561643836,36,74,171.6,195,32.4285714285714,80.0571497908484
"39",2000,81.7021857923497,47,71,133,159.75,43.1428571428571,68.2160215543412
"40",2001,116.506849315068,51,108,181.6,234.4,30.4285714285714,93.6568445914029
"41",2002,93.3065753424657,31.84,67,173.6,211.2,21.8571428571429,76.6568832980819
"42",2003,71.3112328767123,39.98,66.5,117.8,135.8,24.3428571428571,56.8470364491301
"43",2004,101.012021857924,47.15,93.15,158,169.5,42.7285714285714,81.7540612298074
"44",2005,88.6635616438356,29.04,55.6,177.2,220.6,20.7285714285714,71.1039902830696
"45",2006,95.066301369863,49.54,90.3,136,164.8,38.6714285714286,79.2492400428219
"46",2007,115.491780821918,40.84,112,187,217,13.9285714285714,95.314165693572
"47",2008,160.343169398907,52.9,119.5,294,357.25,35.3142857142857,122.863311264019
"48",2009,149.84602739726,64.32,116,265.8,302.4,47.2714285714286,119.535527598523
"49",2010,94.2416438356164,45.4,86,168.2,192.4,35.2,82.8864655038757
"50",2011,108.942191780822,42.34,95.4,199.2,257.6,33.1428571428571,87.4960696409121
"51",2012,88.1648907103825,19.55,52.25,196,214.75,2.56285714285714,76.7594819475232
"52",2013,104.315616438356,39.14,86.5,188.6,253.6,27.6142857142857,72.1678870556081
"53",2014,93.0284931506849,45.1,82.5,152.6,212,25.5571428571429,78.3564333238659
"54",2015,81.613698630137,46.04,75.3,128.6,145.8,42.5857142857143,69.4520443403028
"55",2016,77.1849180327869,42.3,76.7,117,125.75,10.6828571428571,67.0597311422193
"56",2017,105.438904109589,32.4,104,177,192.8,25.8857142857143,84.4843333333333
"57",2018,164.944109589041,73.28,145,288.4,385.8,49.5714285714286,118.667828658404
"58",2019,147.286575342466,61.74,147,210,237,54.4714285714286,125.663778464202
"59",2020,115.464207650273,44.6,92.25,198,236.25,27.2857142857143,93.4990902782706
"60",2021,65.2483516483516,37.14,65,91.5,100.62,31.5142857142857,NA
