"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1938,25.2909090909091,1,3,34.6,0.571428571428571,NA
"2",1939,21.0767123287671,2,3,11,1.14285714285714,2.1355776368176
"3",1940,35.3934426229508,1.5,5,23,1,4.52029304205402
"4",1941,106.287671232877,5,11,100.8,3,12.0328532841175
"5",1942,82.7506849315069,11,16,126.6,7,13.7755547631359
"6",1943,15.186301369863,5,9,24,3.71428571428571,8.23124621953389
"7",1944,84.2732240437158,8,14,174.5,6.42857142857143,11.0140473710181
"8",1945,63.9041095890411,8.4,15,113,6.42857142857143,13.9257668590774
"9",1946,18.5287671232877,2,9,16,0.142857142857143,6.3798865782139
"10",1947,35.3479452054795,4,8,43.6,2.85714285714286,8.05825667387508
"11",1948,128.841530054645,6,14,176,4.57142857142857,13.6346161387401
"12",1949,61.4191780821918,5,14,161.4,4,18.9160025609985
"13",1950,129.928767123288,10,20,218,6,20.0958637747336
"14",1951,174.220588235294,20,57,403.4,17.1428571428571,NA
"15",1961,14.1173913043478,9,15,18,8.74285714285714,NA
"16",1962,74.013698630137,14,24,100.8,11.1428571428571,21.6013010117807
"17",1963,22.7394520547945,6.2,11,31.6,5.15714285714286,9.69155238771788
"18",1964,18.5762295081967,1,7.1,20,0.357142857142857,4.61865167214673
"19",1965,185.743287671233,7.1,14,176.2,5.41428571428571,27.3184980430528
"20",1966,44.4282191780822,5.78,11,47.6,2.92857142857143,9.40347019947128
"21",1967,80.341095890411,7.1,13,173.2,5.45714285714286,29.7299610916734
"22",1968,53.3062841530055,3.75,11,65,1.64285714285714,10.2103161592506
"23",1969,134.990136986301,12.4,38,235.6,7.9,41.130577562468
"24",1970,19.1665753424658,4.5,11,35.6,3.3,8.22540928189811
"25",1971,84.2635616438356,4.4,13,157.6,3.8,21.3872423144945
"26",1972,52.677868852459,5.1,13,67,2.47142857142857,12.2261265237495
"27",1973,503.444657534247,14,169,621.6,5.7,107.578801572815
"28",1974,191.613698630137,14,45,295.8,10.8571428571429,70.5462118691289
"29",1975,104.928767123288,15,27,119.2,11.4285714285714,25.8676917577603
"30",1976,37.1120218579235,3.9,9.75,35.5,3.27142857142857,11.4632669789227
"31",1977,64.4660273972603,7.84,12,66.2,5.37142857142857,9.73169928245271
"32",1978,30.1632876712329,3,9.5,52.8000000000001,2.02857142857143,10.2015890410959
"33",1979,38.4443835616438,1.94,10,63.6,1.5,9.27540169533663
"34",1980,47.6136612021858,1.9,5.8,75.5,1.6,6.8119120315022
"35",1981,79.266301369863,3.6,11,208.2,2.62857142857143,33.1607169827889
"36",1982,30.2452054794521,6.1,12,40.8000000000001,4.67142857142857,12.5003701033405
"37",1983,14.9435616438356,2.14,7.5,22,0.957142857142857,7.03827371167645
"38",1984,34.9412841530055,1.7,5.5,52,0.835714285714286,7.57201809367973
"39",1985,60.3720547945206,4.5,11,96.2,3.38571428571429,8.30984469054929
"40",1986,31.1835616438356,5.8,11,42.6,3.6,8.99713713455494
"41",1987,131.90301369863,8.54,16,267.4,7.3,38.26116894521
"42",1988,9.09696721311475,1.7,4.7,17,1.17142857142857,5.95482828874222
"43",1989,14.3101643835616,1.6,3.9,19.6,0.427142857142857,2.75621365848763
"44",1990,19.8420273972603,0.924,5.7,30,0.26,3.81203344600605
"45",1991,12.4384931506849,0.31,2.1,5.86,0.238571428571429,2.2619421730566
"46",1992,55.8994535519126,2.2,5.7,139.5,1.31428571428571,9.51214541954518
"47",1993,389.064657534247,31.4,129,1376,9.94285714285714,89.6395528342789
"48",1994,27.1168219178082,2.5,14,87.6,0.557142857142857,18.2094179567541
"49",1995,127.380547945205,6.4,9.3,167.8,4.94285714285714,41.4023740684734
"50",1996,98.1874316939891,6.5,12,128,5.57142857142857,15.5541509016919
"51",1997,78.4572602739726,7.94,14,52.6,5.02857142857143,11.2483465779977
"52",1998,77.2353424657534,5.2,21,162.6,2.67142857142857,20.6929007326305
"53",1999,82.28,8.6,32,93.0000000000001,6.38571428571429,26.8946235451643
"54",2000,64.5393442622951,3.35,11,93.5,2.31428571428571,17.4880391841373
"55",2001,118.060821917808,8,14,182.4,4.3,27.0886726096032
"56",2002,56.4676712328767,4.14,10,32,2.18571428571429,7.83600904977376
"57",2003,49.7232876712329,2.9,7.4,36,1.52857142857143,7.98436268754077
"58",2004,23.078825136612,3.02,7.6,15,2.02857142857143,5.99192609929776
"59",2005,25.3310410958904,2.404,5.87,25.08,1.72285714285714,4.37732227954694
"60",2006,7.08594520547945,1.398,4,9.01,0.61,2.98047412861111
"61",2007,270.971753424658,4.644,114,450.2,2.74285714285714,118.751533836811
"62",2008,86.4969945355191,18.8,32.25,137.5,15,26.7962950717628
"63",2009,60.4153424657534,13.34,20.6,62.68,11.7857142857143,19.5810261294491
"64",2010,48.9352602739726,6.68,18.4,45.3,4.85,13.9123632175473
"65",2011,10.6971780821918,1.33,6.43,15.42,0.432857142857143,5.67414157649361
"66",2012,9.52368852459016,0.2,1.865,8.47,0.0485714285714286,2.29527577748597
"67",2013,107.225123287671,2.244,8.83,48,1.16857142857143,5.50652863443
"68",2014,83.0452328767123,6.16,10.9,87.76,5.42571428571429,11.1981728693383
"69",2015,50.6439563862928,3.78,9.69,65.9,3.10428571428571,NA
"70",2016,70.6932513661202,7.075,9.315,52.55,6.71,8.75655152224824
