"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1924,4.23913043478261,4,4,5,3.57142857142857,NA
"2",1925,35.813698630137,2,10,52,1.28571428571429,8.10341085616748
"3",1926,10.013698630137,1,4,9.60000000000002,0.857142857142857,2.32761694231915
"4",1927,34.5074183976261,4,12,58,3.85714285714286,NA
"5",1928,29.4262295081967,3,12,55,2,16.1122302758358
"6",1929,42.8904109589041,7,11,25,4.14285714285714,9.16789948095644
"7",1930,35.8082191780822,1,9,30.2,0,7.73603392041748
"8",1931,20.0230136986301,1,5,30,0,6.71742723432893
"9",1932,14.0688524590164,2,4,15.5,0.2,3.69462945739909
"10",1933,80.8054794520548,3,4,95,0,12.4739448473453
"11",1934,26.0328767123288,1,3,15,1,2.63406392694064
"12",1935,163.284931506849,0,7,242.4,0,5.6034407735697
"13",1936,38.3743169398907,0,3,13.5,0,2.99056135121709
"14",1937,20.8438356164384,0,2,12.6,0,1.42580323785803
"15",1938,57.0493150684932,1,4,68,0.142857142857143,4.2632762088405
"16",1939,34.158904109589,0,2,20.6,0,0.970484720758693
"17",1940,94.6857923497268,0,3,82,0,2.84125683060109
"18",1941,30.8054794520548,1,3,25,0,2.20639601494396
"19",1942,34.6876712328767,3.4,6,28.6,0.285714285714286,5.0100321675545
"20",1943,53.4164383561644,1,5,12.6,0,2.72331390024852
"21",1944,128.68306010929,5,13,281,3.57142857142857,15.3661096671075
"22",1945,11.8821917808219,1,8,16,0,6.31845024838176
"23",1946,141.33698630137,0,4,103.8,0,6.46360078277887
"24",1947,59.786301369863,0,10,85.6000000000001,0,13.1648055105428
"25",1948,166.860655737705,5,18,127.5,0.714285714285714,14.9381467827542
"26",1949,168.715068493151,18,28,359.6,14.8571428571429,31.8870472906089
"27",1950,358.93698630137,11,26,347.200000000001,1.57142857142857,56.3718882621542
"28",1951,494.73698630137,38,65,1210,35.2857142857143,92.6481439108836
"29",1952,41.0806010928962,0.75,18.5,61.5,0.314285714285714,26.1370100484061
"30",1953,56.0709589041096,0.84,6.1,17,0,5.17768798292951
"31",1954,10.686301369863,0,1.5,18,0,1.69471784484041
"32",1955,70.8397260273973,0,0.2,83.4000000000001,0,2.76033789954338
"33",1956,13.0685792349727,0,0,2.8,0,0
"34",1957,129.700547945205,0,2.2,277.800000000001,0,2.01471515546858
"35",1958,296.632328767123,3.1,28,446,1.35714285714286,43.9704679338926
"36",1959,67.561095890411,4.66,20,82.8000000000001,0.442857142857143,14.0370800341211
"37",1960,78.7322404371585,0.7,7.85,101,0,7.60781429849299
"38",1961,49.4958904109589,1.4,4.1,84.6,0.242857142857143,2.85260997783072
"39",1962,133.095068493151,5.7,19,177,2.97142857142857,13.9321731008717
"40",1963,33.5276712328767,0.4,8.6,70.8000000000001,0,4.94258530510585
"41",1964,13.8060109289617,0,0.2,5.45,0,0.641566005176877
"42",1965,46.9139726027397,0,0.3,69,0,2.4142298432781
"43",1966,3.33397260273973,0,0,0.9,0,0.138401826484018
"44",1967,76.0660273972603,0,0,81.8000000000001,0,1.16289732550554
"45",1968,26.5187431693989,0,0.01,15.5,0,0.0863812521243496
"46",1969,33.4037260273973,0,0.37,49.8000000000001,0,0.184120799892249
"47",1970,28.8536164383562,0,0,0.3,0,0.0142842465753425
"48",1971,54.6388219178082,0,0.02,32.6,0,0.275226816661599
"49",1972,27.2268306010929,0,0.74,34,0,0.960591889895169
"50",1973,140.450931506849,1.4,16,249.4,0,10.1127806321637
"51",1974,12.7164109589041,0.416,4.8,16,0,3.65357061769281
"52",1975,14.5077534246575,0,1.4,5.08000000000001,0,0.713677069610188
"53",1976,16.4308469945355,0,0,15,0,1.87646471846044
"54",1977,19.7911232876712,0,0,23,0,1.09379389788294
"55",1978,18.810301369863,0,0,21.4000000000001,0,1.06814635904831
"56",1979,112.958876712329,0,1.1,44.6,0,0.578256132641055
"57",1980,30.2874316939891,0,2.3,31,0,3.78470041095111
