"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1981,0,0,0,0,0,NA
"2",1982,2.96117808219178,0,0,0.794000000000003,0,0
"3",1983,0.716657534246575,0,0,0,0,0
"4",1984,0.441338797814208,0,0,0,0,0.00129781420765027
"5",1985,0.0594246575342466,0,0,0,0,0
"6",1986,4.1987397260274,0,0,0.502,0,0
"7",1987,19.2274794520548,0,0,14,0,0.130361966156326
"8",1988,0,0,0,0,0,0
"9",1989,1.00843835616438,0,0,0,0,0
"10",1990,7.30484931506849,0,0,2.02,0,0
"11",1991,0,0,0,0,0,0
"12",1992,15.7437158469945,0,0,0.565,0,0.00674935289042278
"13",1993,74.4909315068493,0,9.7,100.6,0,5.57460282897567
"14",1994,3.92150684931507,0,1.3,7,0,1.53304583772392
"15",1995,5.86778082191781,0,0.45,6.22,0,0.441250180245133
"16",1996,32.7763387978142,0,2.3,62,0,2.45741666139207
"17",1997,22.5861369863014,2.4,6.4,27.2,0.724285714285714,5.16175097170661
"18",1998,10.6754520547945,0.276,7.6,22.6,0,5.56705182381193
"19",1999,5.04257534246575,0.144,2,5.8,0,1.52926371461827
"20",2000,4.17882513661202,0,1.5,4.4,0,1.03312997382491
"21",2001,7.59471232876712,0,0,1.16,0,0
"22",2002,2.75947945205479,0,0,0.0120000000000005,0,0
"23",2003,0,0,0,0,0,0
"24",2004,19.1812841530055,0,0,0.4,0,0
"25",2005,0.0265753424657534,0,0,0,0,0
"26",2006,1.27375342465753,0,0,0,0,0
"27",2007,15.5291232876712,0,0,4.81400000000001,0,0
"28",2008,12.8141530054645,0,0,3.12,0,0
"29",2009,7.6312602739726,0,0,7.37000000000001,0,0.0631085353003161
"30",2010,3.67254794520548,0,0,0.266,0,0
"31",2011,0.0466301369863014,0,0,0,0,0
"32",2012,2.13579234972678,0,0,0,0,0
"33",2013,0.166931506849315,0,0,0,0,0
"34",2014,0.00167123287671233,0,0,0,0,0
"35",2015,13.4184931506849,0,0,0,0,0
"36",2016,18.937868852459,0,0,1.715,0,0
"37",2017,21.9979726027397,0,0,5.56400000000001,0,0.0358538812785388
"38",2018,10.1250410958904,0,0,1.318,0,0.0164931506849315
"39",2019,26.926904109589,0,1.36,21.52,0,1.94782108674249
"40",2020,6.1146174863388,0,1.12,3.67,0,0.635959115886792
"41",2021,6.92180821917808,0,0.56,2.838,0,0.433468244084682
"42",2022,0,0,0,0,0,NA
