"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1973,429.018518518519,30,69,404,26.7142857142857,NA
"2",1974,98.8904109589041,45,82,172.2,30,82.7135877156569
"3",1975,82.4027397260274,35.4,66,99.6,20.8571428571429,53.4848385324779
"4",1976,81.379781420765,23,53,109,16.2857142857143,44.7119242570929
"5",1977,63.3315068493151,30,45,78.6,26.5714285714286,38.4504271003104
"6",1978,59.8237534246575,7.5,41,95.6,1.31,35.2327264287165
"7",1979,36.5369863013699,4.64,31,65.2,2.57142857142857,27.5134344602766
"8",1980,38.376693989071,2.5,28.5,71.5,0.498571428571428,23.9742206018026
"9",1981,23.8252054794521,5.3,22,37,2.4,15.0582322243966
"10",1982,22.0660273972603,4.68,19,42.6,3.18571428571429,16.1321600515162
"11",1983,28.840602739726,1.9,15,67.2,0.468571428571429,19.5459530516285
"12",1984,22.5836885245902,1.5,13,60,0.00428571428571429,13.9738169795358
"13",1985,24.3356164383562,4.9,20,33.6,3.52857142857143,15.0575825692577
"14",1986,23.3046575342466,12,21,29,5.45714285714286,17.0247292889759
"15",1987,65.413698630137,23,35,113.2,18.4285714285714,33.2905596078199
"16",1988,23.1995081967213,1.7,12,50,1.08285714285714,18.765183245716
"17",1989,18.4049315068493,4.7,12,38.2,3.12857142857143,10.2153448387858
"18",1990,19.1353424657534,2.8,9.7,37,1.32857142857143,12.0950645198655
"19",1991,5.82953424657534,0,5.6,11,0,4.32279729539867
"20",1992,12.6754098360656,4.6,7.6,25,3.07142857142857,8.64091169759203
"21",1993,191.975342465753,29,43,174.6,22.5714285714286,39.3570709047421
"22",1994,20.3727671232877,2.6,12,43.6,0.834285714285714,17.9334223552435
"23",1995,58.1484931506849,8.14,17,96.0000000000001,4.47142857142857,20.3066052346617
"24",1996,44.1021857923497,14,31,73,8.3,28.4285144361855
"25",1997,50.3397260273973,34,48,70.2,23.7142857142857,41.8571579105826
"26",1998,57.8454794520548,9.42,41,105.4,3.85714285714286,44.4855604897386
"27",1999,50.5397260273973,15,38,86.6,11.7142857142857,37.7267331907928
"28",2000,48.3292349726776,6,36,85.5,3.41428571428571,29.859075221586
"29",2001,39.2605479452055,6.68,21,76.6,4.14285714285714,25.2384670580561
"30",2002,15.1284931506849,4.2,13,24,3.17142857142857,11.9772167108604
"31",2003,15.6904109589041,3.2,10,27,1.75714285714286,10.6799581483965
"32",2004,14.5935245901639,6.7,12,21,4.68571428571429,9.31612967633459
"33",2005,18.1055068493151,5.444,13.7,29.9,3.62,10.6612852653005
"34",2006,9.77671232876712,3.098,7.34,17.86,2.42714285714286,7.60928059189069
"35",2007,92.4591780821918,12.74,26.1,235,7.65714285714286,26.5922209686492
"36",2008,49.9051912568306,14.4,38.75,78.25,10.7285714285714,29.5365381230109
"37",2009,70.3501369863014,22.2,33.6,150.6,17.6285714285714,34.0397234460409
"38",2010,45.6141917808219,15.8,36.1,70.64,10.34,28.138795489138
"39",2011,17.74,0.67,10.6,38.82,0.0428571428571429,14.6337858618416
"40",2012,6.5701912568306,0,3.75,16.65,0,5.45459856058252
"41",2013,10.3110684931507,2.744,6.91,13.28,1.46428571428571,5.76420058014776
"42",2014,7.84616438356164,2.684,6.33,12.2,1.93857142857143,4.90510494672755
"43",2015,17.6336438356164,2,7.13,27.44,1.26142857142857,6.44096763828542
"44",2016,12.7855464480874,4.38,8.28,20.55,3.07428571428571,7.2406577845508
"45",2017,18.6914246575342,4.322,9.3,35.6,2.87714285714286,10.6233659880294
"46",2018,15.6802191780822,3.85,10,22.66,3.27,8.67293513004335
"47",2019,43.9858082191781,8.432,23.5,78.34,5.69285714285714,21.3279301759511
"48",2020,29.1629234972678,8.365,23.25,42.25,5.64857142857143,20.2788263094186
"49",2021,NA,8.328,17.9,37.15,3.75,NA
"50",2022,NA,13.67,16.15,19.45,14.4142857142857,NA
