"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1963,60,106.063835616438,32,22.7060344827586,5.92857142857143,15,12
"2",1964,62.5,56.5049180327869,15,12.5096870603681,3.3,6.6,4.8
"3",1965,669.8,497.583835616438,61,36.7774540086206,1.44285714285714,21,4.3
"4",1966,62.2,41.1030136986301,35,25.1769014780818,1.5,3.3,2.3
"5",1967,134,167.22704109589,5.2,16.4559215141288,0.971428571428571,1.44,1.1
"6",1968,131,143.321038251366,29.5,21.7883647852108,12.8571428571429,19,17
"7",1969,837.6,452.586301369863,90,74.624390084801,16.2857142857143,30.4,26
"8",1970,182,184.720273972603,43,37.3302436581773,4.18571428571429,12,7.34
"9",1971,79.6,46.5078356164384,19,13.465387810059,1.52285714285714,4.24,2.52
"10",1972,47,50.2016393442623,15,11.171305958564,1.10142857142857,2.35,1.625
"11",1973,510.4,341.154410958904,42,46.7079272476236,0.532857142857143,3.54,0.902
"12",1974,430.6,311.994520547945,77,57.8529577081974,17,25.4,20
"13",1975,391.8,284.895890410959,72,63.4985898041496,15.2857142857143,22,19
"14",1976,72.5,112.431967213115,20,16.9391723847535,5.15714285714286,8.1,6.1
"15",1977,136.4,141.772876712329,12,13.4852694063927,3.41428571428571,6.8,5.66000000000001
"16",1978,164,131.640547945205,39,37.8775600453803,4.84285714285714,8.42,5.62
"17",1979,228.6,250.856164383562,24,28.7963884289227,3.75714285714286,4.88,4.04
"18",1980,144,76.8148633879781,28,23.371764517332,0.642857142857143,3.05,0.995000000000002
"19",1981,42.6,21.2561917808219,7,5.43951312066929,0.665714285714286,2.04,1.4
"20",1982,194,108.841095890411,37,33.3025724912148,3.14285714285714,11.4,8.68000000000001
"21",1983,140.4,124.888219178082,17,21.6560459744065,3.54285714285714,6.14,4.62
"22",1984,257,142.056010928962,23,43.7558326920767,3.12857142857143,5.05,3.6
"23",1985,346.600000000001,206.04602739726,65,42.8029347034962,4.47142857142857,22,18.2
"24",1986,249.4,307.090410958904,70,54.4046830375314,25.4285714285714,33,30
"25",1987,349.2,290.775342465753,79,62.8316927592955,26.2857142857143,39,30.2
"26",1988,153,130.078961748634,41,40.7383980277131,9.47142857142857,19.5,12
"27",1989,223,132.990136986301,15,20.6191435358985,7.7,9.5,9
"28",1990,257.2,175.975342465753,39,45.354303986047,14.1428571428571,23,19
"29",1991,28,24.5761643835616,18,13.4521661282269,1.22857142857143,4.6,2.08000000000001
"30",1992,126,99.9552732240437,19,16.3676153450964,0.468571428571429,2.55,0.685
"31",1993,1080,551.682739726027,115,82.3442579819977,9.17142857142857,29.4,19.4
"32",1994,61,69.7484931506849,27,21.5863437703849,4.98571428571428,8.24,6.5
"33",1995,1078,608.549863013699,44,53.625287191097,3.77142857142857,8.66,4.9
"34",1996,58,55.6237704918033,25,19.7439267346787,5.95714285714286,14,7.925
"35",1997,479,277.178082191781,65,51.6326644733732,22.5714285714286,26,23
"36",1998,322.6,201.782191780822,59,45.6612498385122,10.5,19,14
"37",1999,1476,681.621917808219,117,80.4759050402924,28.1428571428571,41.4,31
"38",2000,272,148.371038251366,47,43.9893532230743,6.14285714285714,14.5,7.825
"39",2001,491.200000000001,228.098630136986,38,39.6107517687792,6.92857142857143,14.4,12
"40",2002,39,65.7624657534247,14,10.5621433149083,2.11428571428571,4.94,2.5
"41",2003,292.6,197.093150684932,19,24.3756298018887,4.71428571428571,12,6.72000000000001
"42",2004,498,372.724043715847,58,49.0441779650618,27.9,34,30
"43",2005,421.4,421.051780821918,58.7,47.6527599150899,22,31.64,27.9
"44",2006,32.82,23.0798904109589,20.3,17.2344337207693,1.03857142857143,3.814,2.86
"45",2007,89.9600000000001,116.690136986301,8.88,14.4255005836509,0.968571428571429,4.05,1.27
"46",2008,792,408.04412568306,87.85,57.2324459911632,5.8,29.45,26.225
"47",2009,424.800000000001,360.691780821918,73.8,62.518601406733,23.5571428571429,40.12,32.6
"48",2010,376.4,328.954520547945,81.2,62.2832674837779,23.8714285714286,37.52,26.44
"49",2011,37.76,31.8140547945205,24.5,18.6631191365712,1.47428571428571,2.634,1.712
"50",2012,74.1,63.3625409836066,15.9,15.6106943286715,1.31285714285714,1.96,1.525
"51",2013,141,259.076438356164,11.5,13.8609331184529,2.76285714285714,4.04,3.374
"52",2014,98.84,135.347589041096,34.1,31.6273343870741,8.84428571428571,15.78,10.6
"53",2015,281.200000000001,200.171561643836,17.3,24.5152369400463,6.01714285714286,9.77,8.4
"54",2016,731,393.495928961749,55.3,48.8632658059609,8.15571428571429,18.05,10.5
"55",2017,508.600000000001,271.570684931507,64.7,70.8294917987842,21.2571428571429,36.22,23.76
"56",2018,51.94,43.7736712328767,21.6,14.551618485624,5.20285714285714,10.92,6.24400000000001
"57",2019,1230,612.138356164384,91,83.4694479036945,23.6857142857143,49.24,44.66
"58",2020,359,219.092349726776,66.65,70.4235323479959,13.6,22,18.5
"59",2021,247.6,176.855342465753,36.5,32.0280033670034,12.3571428571429,18.48,14.04
