"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1963,56.0000000000001,35.5057534246575,16,9.41640977782282,1.1,2.8,2.1
"2",1964,12,17.6338797814208,1.6,0.690183133722284,0,0,0
"3",1965,48.2,44.3386301369863,0.1,2.33713968282738,0,0,0
"4",1966,1.7,5.90931506849315,0.3,0.220317231434751,0,0,0
"5",1967,81.8000000000001,76.0543561643836,0,6.46649746144267,0,0,0
"6",1968,4,16.2014754098361,0.02,0.0894603958166437,0,0,0
"7",1969,43.6,34.4165479452055,0.14,0.1682813197377,0,0,0
"8",1970,11.6,38.198,0,0.543105437941054,0,0,0
"9",1971,18.6,35.9866849315069,0,0.0793698630136986,0,0,0
"10",1972,47,45.4530054644809,1.1,1.68305122984851,0,0,0
"11",1973,183.2,116.461205479452,3.7,8.23963251549497,0,0.14,0
"12",1974,35,36.0716712328767,9.1,5.93012261917687,0,0.568,0.0240000000000003
"13",1975,6.86,15.5182465753425,1.6,0.960367877704983,0,0,0
"14",1976,15,16.3987704918033,0,1.82120603895194,0,0,0
"15",1977,14.6,18.4333698630137,0,1.09384103728665,0,0,0
"16",1978,29.2,19.9889315068493,0,1.04641528478731,0,0,0
"17",1979,26,108.655287671233,0,0.507662455235827,0,0,0
"18",1980,33.5,34.7899726775956,2.8,4.25755431115021,0,0,0
"19",1981,85.0000000000001,42.6803287671233,0,1.66606890826069,0,0,0
"20",1982,40,39.6196438356164,2.9,2.11937367655176,0,0,0
"21",1983,14,11.0464657534247,0.01,1.98154532003246,0,0,0
"22",1984,5.1,4.51581967213115,0,0.467978499232115,0,0,0
"23",1985,0,1.20468493150685,0,0.0545936073059361,0,0,0
"24",1986,22,17.336602739726,0,0.368284510010537,0,0,0
"25",1987,143.000000000001,91.4537260273973,1.2,7.79708039731324,0,0,0
"26",1988,2.5,2.4844262295082,0.06,0.271919036590834,0,0,0
"27",1989,17.6,25.2470410958904,0,0.324032876712329,0,0,0
"28",1990,28.4000000000001,25.2466301369863,0,0.137124899274778,0,0,0
"29",1991,0,0,0,0,0,0,0
"30",1992,15,33.6958196721312,0,0.0536553473848556,0,0,0
"31",1993,189.000000000001,143.900821917808,10,6.11513952308473,0,0,0
"32",1994,12,6.65197260273973,5.4,4.21609931506849,0,0,0
"33",1995,20,17.9189315068493,0,1.42766764796254,0,0,0
"34",1996,248.5,83.1015846994536,0,7.17058479532164,0,0,0
"35",1997,126,77.68,24,22.9433143975864,4.95714285714286,14.4,13
"36",1998,73.6,41.5593698630137,32,22.4126440117408,0.0128571428571429,3.4,0.636000000000003
"37",1999,24.6,15.6844383561644,7.8,5.6479450951413,0,0.0139999999999999,0
"38",2000,24,11.747131147541,4.45,3.63383043510093,0,0,0
"39",2001,12.6,25.1888219178082,0.04,0.352633561643836,0,0,0
"40",2002,2.52,3.42246575342466,0,0.00377690802348337,0,0,0
"41",2003,1.024,7.38208219178082,0,0,0,0,0
"42",2004,3.85,19.7057103825137,0,0.110327868852459,0,0,0
"43",2005,0.03,0.64572602739726,0,0,0,0,0
"44",2006,0,9.63213698630137,0,0,0,0,0
"45",2007,77.6600000000001,48.196904109589,0.26,1.14528363430115,0,0,0
"46",2008,0.35,19.2317486338798,0,0.0162271114945835,0,0,0
"47",2009,44.4,20.7765205479452,0,0,0,0,0
"48",2010,13.56,26.0949863013699,0,0.000712328767123288,0,0,0
"49",2011,0,2.79449315068493,0,0,0,0,0
"50",2012,0,2.19407103825137,0,0,0,0,0
"51",2013,0,0.649753424657534,0,0,0,0,0
"52",2014,0,2.05416438356164,0,0,0,0,0
"53",2015,15.06,27.6990684931507,0,0.123414120126449,0,0,0
"54",2016,82.85,69.8734426229508,0,2.31246971591945,0,0,0
"55",2017,91.04,47.6498082191781,0,5.73279194840118,0,0,0
"56",2018,35.24,31.6735616438356,0.07,0.333798454969688,0,0,0
"57",2019,208.8,159.960054794521,19.1,21.5075115153364,0.0785714285714286,6.744,2.08
"58",2020,17.6,19.7639890710383,8.52,5.53706694865913,0.642857142857143,2.21,1.3125
"59",2021,21.14,14.9380547945205,4.91,4.40901706960598,0,0,0
