"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1963,129.2,101.849315068493,61,44.035094027836,17.8571428571429,29.4,23
"2",1964,167.5,108.554644808743,40,31.7524948595103,15.5714285714286,26,22
"3",1965,1124,510.139726027397,66,60.1117190002398,18,32.2,20
"4",1966,108,80.5534246575343,59,47.9152609222633,17,23,21
"5",1967,821.4,315.161643835616,26,51.7036923123873,14.5714285714286,18,17
"6",1968,161.5,150.128415300546,53,39.590688107282,18,25.5,21
"7",1969,1120,460.093150684932,102,86.2569207403454,18.8571428571429,45,37
"8",1970,187.4,173.81095890411,51,44.8893254677293,15.1428571428571,23,18.2
"9",1971,539.000000000002,284.520547945205,54,50.4070904398361,24.5714285714286,37,28
"10",1972,179.5,162.926229508197,45,37.4500694878779,19,29,23
"11",1973,2050,865.153424657534,123,139.871489287401,23,33,26.2
"12",1974,2214,920.657534246575,177,165.190341306229,48,75,59.2
"13",1975,532.800000000002,296.117808219178,106,98.5811181905065,48.2857142857143,58.8,54.2
"14",1976,438,251.926229508197,62,71.2022262904705,23.4285714285714,33,27.25
"15",1977,1000,550.145205479452,43,63.091960208741,27,33,29.2
"16",1978,597.200000000001,274.805479452055,102,89.7617229723512,13.8571428571429,22.4,18
"17",1979,630.600000000001,251.813698630137,61,68.6543038649274,18.5714285714286,25,22.2
"18",1980,1210,679.926229508197,121.5,89.1504118809381,14.1428571428571,22,17
"19",1981,151.6,65.0958904109589,31,27.6061411891525,12,23,21
"20",1982,865.4,388.138082191781,72,68.5448396238465,13.2857142857143,31.4,19
"21",1983,525,266.869589041096,32,47.8836395739199,8.84285714285714,15,13
"22",1984,551.5,370.82349726776,38,66.3685730094253,5.62857142857143,8.85,6.3
"23",1985,1220,389.065753424658,61,37.2788026553827,10.0714285714286,21.4,18
"24",1986,592.4,457.567123287671,100,75.6808045851449,39.8571428571428,56.4,45.2
"25",1987,1554,712.391780821918,130,102.216795584853,65.2857142857143,68,66.2
"26",1988,135,100.658469945355,61,48.8473656580214,12.1428571428571,22.5,14
"27",1989,544.800000000001,222.086301369863,25,36.6406618950799,10.0142857142857,15,14
"28",1990,185,113.529863013699,40,40.5408243193949,3.15714285714286,12.4,6.10000000000001
"29",1991,81.4000000000002,46.3561643835616,20,15.4340225960053,2.02857142857143,4.39999999999999,2.32
"30",1992,393.5,230.743989071038,29,46.5814306576602,5.27142857142857,8.45,5.6
"31",1993,6104.00000000001,1698.01643835616,262,151.447983985493,22.2857142857143,76,26
"32",1994,93.6,84.4153424657534,64,46.5433789954338,9.94285714285714,13,12
"33",1995,1242,685.421917808219,39,99.0348026744945,12.2857142857143,17,14
"34",1996,357,189.464754098361,47,41.2946316797956,7.44285714285714,37,28.25
"35",1997,977.400000000001,348.501369863014,75,61.118047401609,29.5714285714286,39.4,35
"36",1998,1050,362.917808219178,104,99.2240098231073,18.1428571428571,26,19.2
"37",1999,2412,796.545205479452,207,132.515703302279,79,99.4,88.2
"38",2000,835.5,335.166666666667,97,92.3374508157295,21,26,22.25
"39",2001,884.000000000001,516.246575342466,75,81.6641611584762,16.8571428571429,23,20
"40",2002,181.4,178.395068493151,39,34.0021494375207,5.85714285714286,11,9.3
"41",2003,857.600000000002,360.261369863014,52,48.7403199692241,7.2,12,9.7
"42",2004,546.5,433.494535519126,68,63.2658753511213,34.6428571428571,45,39
"43",2005,1003.2,453.167123287671,83.9,74.9263373524399,31.8285714285714,38.2,35.1
"44",2006,61.66,47.3181369863014,41.4,30.1974711321683,8.48428571428571,11.4,10.4
"45",2007,884.4,412.347342465753,38.1,43.5623710536039,10.1685714285714,14.14,12.5
"46",2008,672,351.639617486339,99,70.9247370662125,25.8285714285714,30.3,27.875
"47",2009,937.2,531.852876712329,102,106.613519008541,37.8571428571429,58.08,54.6
"48",2010,406.4,398.629863013699,82.6,65.3302541274574,33.6857142857143,52.78,48.5
"49",2011,71.96,43.860301369863,41.1,29.69424987812,5.15571428571429,6.334,5.582
"50",2012,169,89.7595901639344,20.4,17.1586857473386,4.33142857142857,5.28,4.6025
"51",2013,274.4,498.661616438356,19,20.9385720476179,6.01571428571429,7.128,6.772
"52",2014,221.8,229.331506849315,49.7,49.4781963695256,12.2571428571429,34.6,28.94
"53",2015,405.800000000001,206.304109589041,40.1,46.7120392427207,24.2142857142857,29.64,27.62
"54",2016,1295,405.468005464481,130.5,86.7151826214402,10.8757142857143,26.35,14.175
"55",2017,758,270.258095238095,89.1,106.469243477863,21.9,25.54,23.57
"56",2018,91.7000000000001,81.4442191780822,34.5,28.0304438356164,12.8142857142857,27.12,17.04
"57",2019,1740,536.947945205479,180,180.189570776256,38,93,85.24
"58",2020,424.5,187.555737704918,81.75,82.4501981695698,28.9428571428571,35.55,31.1
"59",2021,522.6,201.313424657534,55.6,50.9935124787788,26.5714285714286,29.34,28
