"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1963,484,321.12602739726,162,115.56547853553,31.5714285714286,66.8,56
"2",1964,290,175.431693989071,45,46.2753491196114,17.4285714285714,29,23.25
"3",1965,4614,2094.12328767123,450,299.248821570274,15.5714285714286,108,20.2
"4",1966,327.6,193.443835616438,149,113.92988258317,15.5714285714286,25.4,19.2
"5",1967,1018,484.701643835616,26,81.8898046160475,7.5,14,9.5
"6",1968,1210,615.945355191257,188,149.194492456641,103.428571428571,122.5,114
"7",1969,5052,1964.09863013699,593,482.941185709268,97.2857142857143,198.8,138.8
"8",1970,1418,970.769863013699,237,207.155622961513,30.8571428571429,61,39.4
"9",1971,732.400000000001,342.117808219178,173,134.342074196732,18.5714285714286,44,29.2
"10",1972,374.5,227.396174863388,103.5,81.1123131536041,12.4285714285714,31.5,20.25
"11",1973,3924,1618.88246575342,360,389.732534244032,7.58571428571428,44.4,20.6000000000001
"12",1974,3438,1690.36712328767,526,343.672191780822,72.5714285714286,130.8,107
"13",1975,3546,1386.71506849315,504,435.486402141395,75.4285714285714,109.4,93
"14",1976,514,642.715846994535,87.5,102.273803488112,42.4285714285714,50,45
"15",1977,1830,883.369863013699,61,135.46731499175,13.1428571428571,30.4,20.2
"16",1978,1358,633.8,243,246.323415260138,20.5714285714286,48.6,26.2
"17",1979,1406,835.484931506849,126,178.659034143578,16.4285714285714,29.4,18.2
"18",1980,584.5,316.525409836066,90,99.1473916736724,1.1,9.25,3.65
"19",1981,176,94.6019178082192,33,26.9603574355629,8.12857142857143,15,12
"20",1982,2692,960.531506849315,168,283.954067690301,15.4285714285714,62.4,54
"21",1983,1678,885.945205479452,146,201.995428210338,44,58,51
"22",1984,2635,1041.1393442623,130,369.121726149458,29.1428571428571,47.5,40.25
"23",1985,2152,972.794520547945,482,301.754107343608,45.8571428571429,89,78
"24",1986,3846.00000000001,1494.38082191781,458,535.213035743308,177.571428571429,237,198.2
"25",1987,4042,1976.99726027397,740,551.638379833376,134.857142857143,208,160.8
"26",1988,1655,791.153005464481,317.5,311.337950317919,41.8571428571429,77,59.25
"27",1989,1136,686.104109589041,67,130.182703076184,31.1428571428571,43,37.2
"28",1990,1420,659.895890410959,221,253.460379834524,41.4285714285714,81.2,50.4
"29",1991,134,92.8575342465753,60,48.0387507013534,18.7142857142857,26.4,22
"30",1992,1295,529.585792349727,117,169.083973118827,9.77142857142857,35,18
"31",1993,6132,2372.57808219178,1000,549.96210065902,60.2857142857143,118.4,69.2
"32",1994,789,508.021917808219,128,131.547075451185,33.7142857142857,63.4,47
"33",1995,6574,2327.35616438356,241,591.222537777653,31.1428571428571,65.4,43.2
"34",1996,408.5,225.29781420765,116,86.2254422576414,30.7142857142857,55,45
"35",1997,2680,1250.12602739726,483,379.763395966108,120.714285714286,175.4,139.4
"36",1998,2132,964.364383561644,427,391.156559430586,44.8571428571429,94.6,60.6000000000001
"37",1999,6676.00000000001,2947.67671232877,1250,709.12214154987,111.428571428571,201.2,152.2
"38",2000,2975,1064.55737704918,301,235.062621791389,50.5714285714286,93,68.5
"39",2001,2254,923.805479452055,291,284.407052160169,55.7142857142857,73.4,64
"40",2002,981.200000000001,565.731506849315,72,98.9932615343292,38.2857142857143,54.4,50
"41",2003,2976,1236.63561643836,319,273.643506545525,57,117,80.2
"42",2004,4310,2000.38797814208,582,388.942680599718,111,190.5,157
"43",2005,4834,2202.09753424658,633,439.074429223744,103.8,151.2,119.2
"44",2006,306.6,253.344657534247,129,105.590913242009,27.8571428571429,46.2,38.72
"45",2007,3084.00000000001,1756.4397260274,144,343.767800076546,26.6714285714286,36.12,31.9
"46",2008,7715,2714.75218579235,793.5,672.69555366435,82.7571428571428,142.5,132.25
"47",2009,3910.00000000001,1775.79178082192,611,734.569716857929,272.857142857143,301,284.2
"48",2010,2572,1235.97808219178,637,487.592239247032,124.285714285714,220.4,158.4
"49",2011,167.4,104.623287671233,97.9,74.8686215580462,11.5285714285714,21.14,16.4
"50",2012,723.5,332.296448087432,97.5,112.915609488952,11.6571428571429,18.65,15.175
"51",2013,1704,831.742739726027,60,414.192001066314,18.0428571428571,32.48,28.62
"52",2014,1124,484.533698630137,180,204.586739310917,43.9142857142857,74.7,50.04
"53",2015,1498.00000000001,700.398630136986,77,169.589794755316,41.7714285714286,49.08,45.28
"54",2016,4425,1933.0762295082,425.5,357.624850251286,49.1857142857143,73.65,57.575
"55",2017,3456,1459.86164383562,393,503.60117912485,91.3,166.6,121.6
"56",2018,612,333.392602739726,115,127.646449047068,51.0285714285714,88.18,66.36
"57",2019,7850.00000000002,3650.47397260274,994,726.977871443625,167.571428571429,414.8,297.4
"58",2020,3070,1304.50136612022,468.5,380.535792349727,95.7285714285714,152.5,114
"59",2021,2198,883.049589041096,328,258.028540737486,66.6,98.72,87.24
