"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1963,163,80.2369863013699,53,40.745364989714,1.37142857142857,4,3
"2",1964,92,102.289071038251,28,20.7432082597203,0.185714285714286,1.65,1
"3",1965,1476,1011.80082191781,26,178.296678011303,1.78571428571429,4.5,3.60000000000001
"4",1966,595,369.232876712329,334,246.679122760801,135,175.4,153
"5",1967,518,272.06301369863,189,187.144373149681,69.8571428571429,94.4,83.4
"6",1968,380.5,163.178142076503,126,82.1185630156122,12.7428571428571,33,22
"7",1969,350,177.183835616438,110,92.0165992777629,11.5857142857143,47.8,32.4
"8",1970,356,176.124109589041,146,128.437944635889,13.4285714285714,55,39
"9",1971,262,146.235068493151,136,76.8795527010026,12.0142857142857,31,19.6000000000001
"10",1972,299,145.591530054645,107,67.3798189221044,6.64285714285714,36,14
"11",1973,343,142.502739726027,100,92.530738651625,8.5,23,16.6000000000001
"12",1974,137.8,83.1161643835616,77,50.0854904807925,1.67142857142857,2.2,1.8
"13",1975,80.6000000000001,48.7493150684932,16,13.2116568819309,3.41428571428571,5.3,4.6
"14",1976,51.5,34.9245901639344,19,13.3074783880268,4.04285714285714,5.7,5.2
"15",1977,83,35.3057534246575,11,9.96014567396074,1.82857142857143,5.4,3.9
"16",1978,120,51.9178082191781,6.4,12.5734683874091,1.48571428571429,2.2,1.8
"17",1979,29.6,19.8330410958904,5,5.47323826401909,0.948571428571428,1.5,1
"18",1980,710.5,158.833606557377,35,127.992376226767,0.8,4.1,2
"19",1981,114.4,74.3205479452055,46,31.2581078495325,8.48571428571429,11,9.1
"20",1982,255.6,90.1375342465753,46,45.6321902926959,6.57142857142857,9.04,7.72
"21",1983,585,207.539726027397,110,163.129635037824,24.2857142857143,80,66.2
"22",1984,519.5,255.374316939891,160,191.741103955243,74.7142857142857,106,90.25
"23",1985,561.4,335.684931506849,217,210.897103692619,126.428571428571,150,139
"24",1986,558.4,308.545205479452,216,218.602634427082,120.571428571429,152,140
"25",1987,2442,708.901369863014,255,534.373064713959,169,178,172
"26",1988,622.5,321.46174863388,235.5,251.156632174015,142.142857142857,180,167.25
"27",1989,344,191.405479452055,170,141.740166379184,59,77.4,68
"28",1990,166.8,117.73698630137,115,81.6350388037613,16.1428571428571,32,22.2
"29",1991,138.6,107.939726027397,96,69.435391105817,25.1428571428571,34.4,27
"30",1992,148,105.92349726776,95,65.0590365065537,18.4285714285714,27,21.25
"31",1993,303.200000000001,152.542465753425,118,128.34604831936,41.1428571428571,70.4,59
"32",1994,363,167.054794520548,143,129.366932656385,55.4285714285714,78,67.2
"33",1995,670.8,386.18904109589,167,275.503202117517,69.8571428571429,108,97.2
"34",1996,678.5,364.718579234973,241.5,238.050298671381,159.142857142857,170,165
"35",1997,703.8,372.819178082192,239,289.239608360877,178.428571428571,199.4,188.4
"36",1998,1030,576.838356164384,466,412.251902587519,187.857142857143,260,241
"37",1999,2606,729.057534246575,316,574.935310116181,189,205,198
"38",2000,745.5,381.592896174863,304,302.501530086908,120,224,161.25
"39",2001,551.2,264.575342465753,190,208.597958790471,95.4285714285714,132.4,113.6
"40",2002,135,97.0931506849315,100,68.1460730593607,14,24,15
"41",2003,60.6,43.9849315068493,48,37.9962979933252,2.7,5.28,3.7
"42",2004,153,78.653825136612,41,29.3360006081325,7.95714285714286,15,13
"43",2005,316.6,124.389342465753,69.1,104.704178351627,10.5728571428571,20.12,13.62
"44",2006,100.48,73.6843835616438,59.9,38.0330356589422,8.84285714285714,13.24,11.6
"45",2007,284.2,176.17698630137,130,139.12504109589,53.9714285714286,78.44,66.0800000000001
"46",2008,182.5,133.970491803279,103.5,91.2334364428832,48.6714285714286,70.15,58.675
"47",2009,201.6,137.196164383562,102,116.585779784143,61.1714285714286,74.1,69.36
"48",2010,234.4,158.138356164384,120,135.292158993148,53.0285714285714,66.44,57.66
"49",2011,119.6,88.1679452054795,62.7,68.7156890724823,17.9285714285714,35.28,27.08
"50",2012,85.95,41.622650273224,48.8,35.5924740177708,0.46,2.76,0.827500000000003
"51",2013,24.3,18.0145205479452,11.5,10.7146745218818,3.12,5.742,4.376
"52",2014,210.8,85.2077808219178,46.2,63.4865413391817,7.91857142857143,18.6,9.52600000000001
"53",2015,629,177.787397260274,72.6,144.336824555872,29.8285714285714,52.78,35.1
"54",2016,540.5,207.472404371585,135,163.416378231621,77.4714285714286,91.2,81.925
"55",2017,537,212.943561643836,132,179.578096694716,86.3428571428571,99.88,91.6
"56",2018,516.2,220.066301369863,162,184.45023884791,62.2714285714286,90.52,81.52
"57",2019,477,193.273424657534,130,176.982093933464,47.7571428571429,87.88,75.58
"58",2020,263,125.632786885246,113,114.363303783345,30.3142857142857,48.35,37.225
"59",2021,231.6,93.7060273972603,66.5,76.6258871928504,24.3,31.68,27.06
