"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1965,535.673913043478,74,323.5,1313,72.7142857142857,NA
"2",1966,1440.87945205479,75,662,3326,63.1428571428571,689.052799620471
"3",1967,1191.24657534247,88.4,549,2454,63.1428571428571,614.433704385864
"4",1968,1305.92076502732,84,372,3125,62,680.166751469099
"5",1969,2291.98630136986,133.2,765,4974,95,1229.64540460741
"6",1970,2045.03287671233,57,501,4320,47.2857142857143,669.709048904874
"7",1971,1652.60821917808,103,727,3328,80.2857142857143,1022.72420180276
"8",1972,1303.02732240437,76.5,526.5,3260,57.4285714285714,636.360449811482
"9",1973,1922.79726027397,83.2,941,5180,39.8571428571428,943.356924235448
"10",1974,2058.37808219178,73,456,4772,64,1093.2869842999
"11",1975,1737.14794520548,112,594,4564,79.7142857142857,1104.57770231515
"12",1976,521.472677595628,68,153.5,1150,61.2857142857143,323.546596454707
"13",1977,387.12602739726,20,131,458,15.2857142857143,201.320475300955
"14",1978,1573.30136986301,86,312,4024,80,1027.83232743481
"15",1979,837.317808219178,57,479,2138,41,478.576905468354
"16",1980,1394.58469945355,60.5,393.5,3520,50.2857142857143,860.854487585696
"17",1981,1402.93424657534,41,419,3504.00000000001,30.1428571428571,696.826826379572
"18",1982,1951.24657534247,99,1170,4544,90.8571428571428,1086.92241719876
"19",1983,3413.05479452055,157.4,1960,8442,138.142857142857,1959.98852543197
"20",1984,1293.44535519126,95,966,3220,85.4285714285714,845.742915448179
"21",1985,534.904109589041,62.4,334,1182,51.5714285714286,333.363302496998
"22",1986,1867.44383561644,69.4,280,4690,54.1428571428571,679.813411348575
"23",1987,1011.33150684932,23,277,2794,18.4285714285714,454.016047041508
"24",1988,642.27868852459,34,395,1550,19.7142857142857,423.079855764942
"25",1989,887.550684931507,69.8,305,2244,52.8571428571429,660.492462711525
"26",1990,541.060273972603,70.4,278,1230,56.5714285714286,352.636897908159
"27",1991,430.745205479452,29,163,1172,26.4285714285714,288.634377011222
"28",1992,509.122950819672,27.5,196,1400,24.4285714285714,268.574375280022
"29",1993,1607.60547945205,89,700,3762,81.7142857142857,959.843480781034
"30",1994,468.920547945205,31,259,1158,27.1428571428571,321.247679544177
"31",1995,2634.56164383562,82,699,7048,68.5714285714286,942.280016703236
"32",1996,2389.44535519126,89,1010,6245,83.1428571428571,1247.03247291727
"33",1997,1219.40273972603,73,448,2094,63.8571428571429,512.326906419116
"34",1998,2710.87123287671,113,1300,7934.00000000001,103,1673.4379023333
"35",1999,1487.32876712329,67,533,3912,60.8571428571429,924.994254348233
"36",2000,1147.82240437158,61,272.5,3640,45.5714285714286,764.573426755394
"37",2001,608.230136986301,16,227,1722,12.7142857142857,359.409749338091
"38",2002,1304.58602739726,28.5,322,2732,21.8857142857143,620.998891811519
"39",2003,1567.13698630137,74.42,831,4188,65.6142857142857,1003.87071499956
"40",2004,1290.56693989071,48.55,372,3245,40.9714285714286,824.466689518132
"41",2005,1745.88684931507,89.82,852,3550,78.9285714285714,936.857794419485
"42",2006,2008.21671232877,82.5,753,5166,71.0857142857143,1387.88663619989
"43",2007,592.444931506849,41.78,256,1626,30.0571428571429,425.073391096287
"44",2008,808.503005464481,44.2,282.5,2225,34.7,585.787233555045
"45",2009,581.603835616438,44.48,280,1290,36.9,307.641226742074
"46",2010,1420.58493150685,83.24,1080,3122,63.6285714285714,928.935656112041
"47",2011,1364.22246575342,110.4,600,3838,64.2428571428571,1017.61187019375
"48",2012,1104.25491803279,43.65,338,3305,33.3,564.551904705852
"49",2013,452.414246575342,40.74,134,1136,27.2428571428571,338.725190519106
"50",2014,451.05397260274,17.04,99,1254,13.6428571428571,151.482561035008
"51",2015,538.959178082192,21.64,146,935.400000000001,13.3,193.254388869122
"52",2016,1783.80136612022,43.65,654.5,5305,33.2857142857143,762.33136817645
"53",2017,2355.90630136986,80.68,507,5598,72.5714285714286,1345.34953151871
"54",2018,584.106575342466,46.04,257,1488,38.3285714285714,328.804209507388
"55",2019,1573.10739726027,85.44,395,4370,73.3428571428571,879.283727855839
"56",2020,300.118032786885,35.95,192.5,574,31.5571428571429,182.06568165896
"57",2021,524.248219178082,31.14,296,1232,26.1428571428571,307.479090345727
"58",2022,1405.79166666667,634.6,1050,3232,633.714285714286,NA
