"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1950,2874.45652173913,1300,1500,7527.00000000001,1300,NA
"2",1951,1882.88493150685,88.8,756,4688,68.2857142857143,929.405322896282
"3",1952,2138.79508196721,116,1075,5265,97,1509.89940931332
"4",1953,2072.27945205479,162,1330,4176,125.857142857143,1387.94988234131
"5",1954,1981.80547945205,145,685,5358,121.571428571429,915.221996629702
"6",1955,1522.59726027397,76.4,884,2170,57,733.569551367882
"7",1956,2081.86612021858,98,597.5,4930,81.1428571428571,1134.22108310051
"8",1957,1559.02739726027,99.8,677,4132,84.2857142857143,885.816428569379
"9",1958,2888.29589041096,125,583,7462,108.714285714286,1814.97474052494
"10",1959,1272.99178082192,105,284,3428,78.4285714285714,705.038407137909
"11",1960,1332.08743169399,94,598.5,3315,72.1428571428571,560.458524053371
"12",1961,1274.21917808219,99.4,534,3340,83.7142857142857,661.860460325331
"13",1962,1319.47123287671,92.8,620,3230,67.4285714285714,701.16380224798
"14",1963,1916.15068493151,141.4,882,5000,102.714285714286,1269.81445518072
"15",1964,1823.07923497268,71,635,3470,63.4285714285714,867.555193632665
"16",1965,1704.27397260274,104,676,5830.00000000001,96,1263.06284732394
"17",1966,1784.44931506849,94,768,4336,81.4285714285714,867.480753183315
"18",1967,1942.55514705882,106.2,940,4462,98,NA
"19",1980,999.677419354839,380,595,1700,383.857142857143,NA
"20",1981,3377.69811320755,167.4,1910,7007,105,NA
"21",1982,5881,2504,3920,11760,2205.71428571429,NA
