"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1931,511.173913043478,100.1,378.5,882.2,94.7142857142857,NA
"2",1932,1646.25136612022,127,965,4240,104.428571428571,1180.29834931136
"3",1933,1827.47123287671,155,780,5066,142.285714285714,1298.5624180222
"4",1934,1719.14246575342,125.6,1600,3350,103.285714285714,1201.05246709551
"5",1935,2052.32602739726,197.6,1070,5290,156.142857142857,1577.03183797217
"6",1936,2379.58743169399,180,1350,5450,157.428571428571,1478.42246942493
"7",1937,3179.89863013699,220,1370,7594,170.857142857143,1787.49697717807
"8",1938,4495.95890410959,377.6,2440,11000,261.285714285714,3342.14338286676
"9",1939,1357.10136986301,122,868,3680,100.285714285714,937.173597085587
"10",1940,4898.64468864469,270,5500,11000,270,NA
"11",1956,717.010869565217,294.7,555,1218,267.428571428571,NA
"12",1957,3225.43287671233,295.2,1800,7032,235.428571428571,1892.31123972455
"13",1958,5825.7397260274,388.8,3120,13300,295.857142857143,3856.97282731226
"14",1959,2386.0602739726,263.2,916,5568,217.857142857143,1564.146241834
"15",1960,2407.79234972678,241.5,1400,5885,192,1415.98040043485
"16",1961,1236.21095890411,290.2,900,2644,259.428571428571,902.029650770533
"17",1962,1258.87945205479,270,904,2622,228.571428571429,819.872880958266
"18",1963,2578.12602739726,292.2,1020,7236,238.714285714286,1639.6546351482
"19",1964,1637.01912568306,235.5,934,2365,213.857142857143,861.606226046535
"20",1965,1369.95616438356,294.4,1010,3468,246.857142857143,1072.86580383943
"21",1966,1318.57534246575,240,1080,2946,169.571428571429,922.542691570045
"22",1967,1351.93698630137,265,790,3062,236.571428571429,1093.79497262251
"23",1968,1207.40163934426,295,766,2135,236.142857142857,765.321021071369
"24",1969,2094.05205479452,307,1650,4506,259.571428571429,1327.69230451563
"25",1970,2043.06849315068,268,1050,3988,232.428571428571,1011.63505002436
"26",1971,1838.15890410959,349,1250,3170,302,1263.8298680051
"27",1972,1474.01092896175,288,864,2740,245.571428571429,864.29001774331
"28",1973,1874.87671232877,275,1640,4074,234.142857142857,1145.56391336684
"29",1974,2940.89863013699,332,1040,6406,316.142857142857,1628.52270980842
"30",1975,1954.98630136986,368.2,1140,4378,323.714285714286,1561.70963220905
"31",1976,732.964480874317,273,523.5,1420,264.571428571429,597.728905702676
"32",1977,629.879452054795,190,417,866.6,181.285714285714,415.575632746249
"33",1978,1746.97534246575,416,1180,3298,399.285714285714,1199.4498630137
"34",1979,1197.17260273973,389,944,2192,369.857142857143,892.07400536173
"35",1980,1739.04644808743,437,1095,4095,387.142857142857,1270.06552656601
"36",1981,1823.90684931507,466,1080,3296,392,1045.64502039765
"37",1982,2243.6904109589,576,1710,5076,451.857142857143,1600.95642069831
"38",1983,5369.29315068493,621.4,3750,12100,544.857142857143,3745.25109648864
"39",1984,1812.6174863388,531,1345,3095,428.857142857143,1227.12916496857
"40",1985,965.221917808219,456.8,848,1588,405,787.589364794038
"41",1986,2158.34246575342,458.4,937,5794,355.285714285714,1214.11253709761
"42",1987,1276.57808219178,338,860,2322,328.142857142857,844.21741047825
"43",1988,1043.45628415301,328,968.5,1695,306,817.023074546797
"44",1989,1430.64657534247,468,731,3076,364.142857142857,1093.91478090403
"45",1990,865.095890410959,372,582,1504,358.571428571429,622.429461749289
"46",1991,851.419178082192,399.4,560,1554,364.428571428571,647.874622409554
"47",1992,1176.9043715847,506,667.5,2380,463.857142857143,830.863747606371
"48",1993,1829.65753424658,467.4,1270,3680,437.285714285714,1254.33728887551
"49",1994,937.654794520548,473,702,2090,354.428571428571,779.648447488584
"50",1995,3370.71506849315,455,1560,8858,445.571428571429,2076.98893493913
"51",1996,2627.37431693989,558,1695,6135,488.285714285714,1712.7253666643
"52",1997,2384.10136986301,629,1170,7876,526.571428571429,1707.15995824881
"53",1998,4031.35616438356,661.4,2900,8450,473.285714285714,3040.28350412865
"54",1999,1872.96438356164,577,1190,3866,453.857142857143,1422.93163683869
"55",2000,1951.81147540984,552,984.5,4065,469.285714285714,1267.08002211814
"56",2001,1220.32328767123,528,816,2436,416,952.362984174803
"57",2002,1787.60273972603,495,1210,4190,375.714285714286,1104.61501973181
"58",2003,2143.16438356164,481,1730,4542,359.714285714286,1699.33018232909
"59",2004,2230.11202185792,518,1775,5215,478.428571428571,1510.73396520387
"60",2005,2316.98904109589,572.4,1410,4612,429.142857142857,1384.25637989011
"61",2006,3555.97534246575,547,2560,9004,403.428571428571,2784.80392395866
"62",2007,1188.57260273973,493,777,2496,454,756.693999858589
"63",2008,1717.83333333333,482,1405,3260,397.571428571429,1177.18448534535
"64",2009,1348.24931506849,527.4,857,2790,459.571428571429,1025.24271023744
"65",2010,2421.42465753425,586.4,2050,4828,443.142857142857,1879.5119337331
"66",2011,2390.50684931507,544.6,1530,5136,511.428571428571,1856.59462500969
"67",2012,2134.45355191257,542.5,1350,4785,452.285714285714,1497.0461420932
"68",2013,1197.01095890411,446.8,949,2394,406.285714285714,987.975905038645
"69",2014,1211.26575342466,461,886,2164,445.142857142857,825.76114088347
"70",2015,1303.72054794521,430.4,910,2326,349,838.644806154168
"71",2016,2622.35519125683,552,1930,5155,513.571428571428,1665.23919773488
"72",2017,3248.58904109589,589,2180,6852,499,2294.80867984434
"73",2018,1093.0904109589,447.6,827,2112,365.428571428571,876.009892005508
"74",2019,2483.12054794521,446.2,1510,5606,413.285714285714,1702.56887366819
"75",2020,912.595628415301,409,676.5,1760,338,743.369186399514
"76",2021,1011.38630136986,474.4,842,2000,411.428571428571,793.236661147072
"77",2022,1292.8125,831.4,1070,2030,821.142857142857,NA
