"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1933,125.413043478261,106,130,136,100.857142857143,NA
"2",1934,78.813698630137,13,82,143.2,8.78571428571428,67.7112163711479
"3",1935,88.7657534246575,13,108,168,8.5,77.6547642768191
"4",1936,107.308743169399,12,101,211.5,9.5,86.0523441334194
"5",1937,122.298630136986,14.4,116,218.6,8.85714285714286,86.486745903841
"6",1938,277.282191780822,97,175,570,67.8571428571428,221.516107780708
"7",1939,101.59397260274,10,107,191,5.47142857142857,87.5592303932363
"8",1940,212.549180327869,51.5,157,433,36.2857142857143,135.379365228229
"9",1941,311.539726027397,108,221,716.200000000001,88.4285714285714,199.957239578038
"10",1944,215.388888888889,172,174,354.9,169.285714285714,NA
"11",1945,141.33698630137,31,155,227.2,24.2857142857143,110.061234117911
"12",1946,152.049315068493,43,150,264,25.5714285714286,127.944466652315
"13",1947,107.997260273973,21,116,191,17,89.628752069848
"14",1948,162.087431693989,46,167,234.5,20.5714285714286,119.678377894874
"15",1949,123.414246575342,22,144,202,11.9428571428571,107.041604696673
"16",1950,150.736712328767,14.8,140,284,9.7,106.464801147407
"17",1951,192.53698630137,17,148,462,13.2857142857143,135.533614983911
"18",1952,226.128415300546,44,176,470.5,31.2857142857143,176.534743828855
"19",1953,249.232876712329,53,208,460,24.7142857142857,176.5452411262
"20",1954,200.386301369863,25,172,425.6,15.7142857142857,144.222935781709
"21",1955,150.552328767123,11,100,203,6.67142857142857,92.3663800798763
"22",1956,269.950819672131,62,198,518,52.2857142857143,192.966216455388
"23",1957,201.309589041096,26,194,378.6,12.8571428571429,151.061431387681
"24",1958,331.219178082192,89,207,700.8,52,228.921635942388
"25",1959,138.113698630137,22.4,140,252,11.1428571428571,117.496827571211
"26",1960,132.234426229508,13.5,127.5,225,6.41428571428571,101.332995055946
"27",1961,152.724657534247,21.4,168,255.4,11.3571428571429,112.337684931507
"28",1962,179.857534246575,23.4,173,333.2,13,135.885049046748
"29",1963,211.246575342466,59,210,330.4,36.1428571428571,168.221721354028
