"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1980,8.64347826086957,5.63,9.2,10,5.27142857142857,NA
"2",1981,11.4356164383562,5.1,9.9,16,4.28571428571429,8.013228962818
"3",1982,11.3219178082192,6.4,10,15,4.25714285714286,8.94633616003479
"4",1983,12.0769863013699,4.84,11,17,2.78571428571429,9.53754144799647
"5",1984,13.5114754098361,4.4,9.9,20.5,3.88571428571429,9.01410389150682
"6",1985,23.7361643835616,7.34,13,22,3.77142857142857,9.67984561861274
"7",1986,14.5627397260274,8.44,13,16,7.34285714285714,10.8872068730356
"8",1987,26.4767123287671,12,15,23.6,10.8571428571429,14.4234637964775
"9",1988,13.5286885245902,6.4,13,16,5.3,10.2707066207333
"10",1989,20.7865753424658,6.2,11,24.6,3.07142857142857,9.7311498547115
"11",1990,10.3532328767123,4.1,9.8,15,1.07571428571429,8.08285595682856
"12",1991,30.0082191780822,5.1,8.9,20,3.94285714285714,8.29178679895023
"13",1992,11.2109289617486,6.1,8.7,13.5,5.18571428571429,7.8366789943192
"14",1993,22.5084931506849,9.9,13,22,9.47142857142857,11.7857666790471
"15",1994,9.21068493150685,5,8.4,12,4.04285714285714,8.00926146304229
"16",1995,26.0613698630137,7.1,10,27.6,6.22857142857143,10.3267303564016
"17",1996,38.5344262295082,7.15,12,31.5,5.08571428571429,10.3553595962301
"18",1997,33.6504109589041,12,14,23,9.91428571428571,13.0993455098935
"19",1998,14.4895890410959,6.14,13,19,3.85714285714286,11.1835543265549
"20",1999,12.8035616438356,6.1,12,19.6,3.97142857142857,10.1652831050228
"21",2000,26.5065573770492,7.2,12,28.5,5.71428571428571,11.0073224043716
"22",2001,11.7791780821918,5.4,9.1,19,4.68571428571429,9.23916133942161
"23",2002,14.6879452054795,4.9,9.2,13.6,4.27142857142857,7.89947258207814
"24",2003,13.6293150684932,5.74,9.5,15,3.38571428571429,8.59008904109589
"25",2004,11.2296174863388,6.5,9.5,13,5.7,8.25112867170645
"26",2005,10.9144109589041,5.768,9.44,12.46,5.29571428571429,7.94130547945205
"27",2006,8.45095890410959,4.07,8.5,10.86,3.49714285714286,6.78155016307893
"28",2007,23.1174520547945,7.734,11.1,31.34,5.56857142857143,10.0593716717073
"29",2008,11.1494535519126,5.905,9.93,13.85,4.89285714285714,8.45378263509411
"30",2009,11.4747671232877,4.792,9.9,13,3.87571428571429,8.71283048119675
"31",2010,18.1515616438356,7.15,9.4,13.1,4.06857142857143,8.64349080037162
"32",2011,7.29890410958904,2.28,6.82,10.9,1.75142857142857,6.49497886247374
"33",2012,6.13896174863388,2.025,6.365,9.125,1.33857142857143,4.93354800936768
"34",2013,9.74449315068493,3.238,6.53,11.8,2.54714285714286,5.13958923679061
"35",2014,8.93602739726027,2.964,5.99,11.64,2.14142857142857,5.00809337899543
"36",2015,7.97904109589041,3.98,6.1,11.72,3.01857142857143,4.99739274424206
"37",2016,9.5248087431694,3.13,6.13,11.55,0.997142857142857,4.92734714632665
"38",2017,11.6203561643836,4.324,6.53,15.26,2.97857142857143,6.32421770147661
"39",2018,37.921698630137,5.494,7.88,18.98,3.01857142857143,7.68946496686425
"40",2019,32.1614794520548,9.314,12.3,23.28,8.01857142857143,11.6411844422701
"41",2020,11.7323770491803,6.25,11.05,15.6,5.19428571428571,9.49323191517044
"42",2021,10.8865205479452,5.09,10.2,13.48,4.24857142857143,8.12704116112198
"43",2022,10.6955555555556,9.735,10.7,11.5,9.71857142857143,NA
