"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1904,3349.35064935065,1640,2110,7540,1545.71428571429,NA
"2",1905,1995.75342465753,1040,1690,3060,1017.85714285714,1957.32100456621
"3",1906,2252.57534246575,1180,1980,3960,1158.57142857143,2194.100456621
"4",1907,2950.57534246575,1440,2240,5390,1387.14285714286,2901.58469232442
"5",1908,2030.47540983607,946,2000,2900,737.142857142857,1877.37462052216
"6",1909,2377.98082191781,1020,2520,3600,903,2177.74703768913
"7",1910,2497.14794520548,1174,2510,4392,1035,2326.73355455345
"8",1911,2639.42465753425,1310,2180,4820,1151.42857142857,2455.87690802348
"9",1912,2163.55191256831,1430,2000,3090,1380,2012.22998859064
"10",1913,2199.61643835616,1378,2080,3420,1310,2117.86220917591
"11",1914,2399.17808219178,1090,2300,3980,895.714285714286,2287.89628180039
"12",1915,1695.61917808219,901.2,1860,2580,837.142857142857,1617.08711676451
"13",1916,1863.06557377049,940,1705,3190,851.428571428571,1786.58921666034
"14",1917,1821.7397260274,950,1720,3580,889.285714285714,1761.37756949451
"15",1918,1478.60273972603,500,1480,2400,337.142857142857,1342.84781474234
"16",1919,1526.60821917808,810,1480,2280,752.142857142857,1412.64302512556
"17",1920,1180.30054644809,765,1060,1680,655.714285714286,1115.37750455373
"18",1921,2124.75068493151,570,2010,3500,425.142857142857,1970.39157894737
"19",1922,1651.46575342466,816,1660,2996,642.285714285714,1497.76810535372
"20",1923,1359.35616438356,784,1180,2600,728,1170.88800341211
"21",1924,1198.03278688525,619,1210,1925,384.428571428571,855.898490728141
"22",1925,1407.37808219178,768.8,1430,2090,489.285714285714,906.229269121513
"23",1926,996.775342465753,593.4,1000,1340,225.571428571429,661.158779261474
"24",1927,1704.56438356164,885.8,1570,2700,474.714285714286,1366.50425600883
"25",1928,1532.39344262295,791.5,1520,2475,574.714285714286,1133.44420157863
"26",1929,915.649315068493,260.4,1060,1440,237.285714285714,702.201360593264
"27",1930,931.213698630137,326.4,1000,1440,270.857142857143,703.63387023935
"28",1931,434.939726027397,226,289,948.8,170.714285714286,338.418310502283
"29",1932,696.672131147541,100,647,1320,36.5714285714286,280.314564964996
"30",1933,743.024657534247,294,678,1380,249.714285714286,346.169302251061
"31",1934,762.479452054794,54.8,807,1340,30,428.9370807515
"32",1935,1039.09589041096,258,1060,1460,82.2857142857143,445.810990739614
"33",1936,1205.56010928962,360,1340,1740,38.1428571428571,806.936472269473
"34",1937,768.405479452055,36.4,788,1380,31.4285714285714,350.725749150865
"35",1938,1793.11232876712,642.4,1360,3100,216.428571428571,1146.66069759768
"36",1939,1063.23561643836,558.4,1020,1524,305.714285714286,606.408739829025
"37",1940,1276.92896174863,405.5,1250,1770,40.2857142857143,586.408964350768
"38",1941,982.052054794521,333.6,976,1610,57.1428571428571,591.856532610554
"39",1942,1256.38904109589,527.8,1350,1840,58.2857142857143,819.89502473861
"40",1943,2198.89589041096,1034,1760,4046,198.142857142857,1737.32839204175
"41",1944,1244.13661202186,779,1320,1720,496.428571428571,911.714474274702
"42",1945,1020.46575342466,347,936,1786,24.7142857142857,704.479118834351
"43",1946,1551.2,780.8,1440,3036,379,1207.12609262883
"44",1947,900.446575342466,175.8,916,1430,137.285714285714,732.992077524334
"45",1948,1159.51366120219,255,1345,1610,29.8571428571429,960.545595934121
"46",1949,1237.24931506849,441,1070,2060,341.142857142857,1015.61971893073
"47",1950,1187.07945205479,518.6,1020,2126,159,949.749576818412
"48",1951,1761.28493150685,839.8,1510,3080,587.857142857143,1465.41096745049
"49",1952,2563.25136612022,1520,2135,4130,1138.57142857143,2198.24742753971
"50",1953,2461.72876712329,1420,2220,3978.00000000001,911.428571428571,2062.33806429491
"51",1954,2331.20547945205,1390,2150,3746,810.857142857143,1979.24532756153
"52",1955,1154.43287671233,450.8,1070,1534,333,915.204205633556
"53",1956,3102.3087431694,1120,2670,5425,1027.42857142857,2686.46239006895
"54",1957,2133.75068493151,1140,1800,3554,697.571428571429,1666.38498224252
"55",1958,2765.07671232877,1448,2430,5340,892.714285714286,2359.0432163208
"56",1959,1420.21369863014,581.8,1420,2006,418.714285714286,1258.38696554587
"57",1960,1158.22677595628,770,1150,1600,728.428571428571,957.698171905374
"58",1961,1257.47671232877,705,1150,1946,360.142857142857,938.746544961226
"59",1962,1255.52054794521,402.2,1060,2350,235.714285714286,965.945689856647
"60",1963,1577.41095890411,726,1400,2576,139.142857142857,1173.81305899446
"61",1964,1256.82240437158,314,958,2570,107.285714285714,789.20716714979
"62",1965,2550.30684931507,221.6,2040,6506,125.428571428571,2334.24930352752
"63",1966,1106.09863013699,339.6,982,2200,119.857142857143,844.065408494388
"64",1967,1497.83561643836,584.4,1320,2406,377.428571428571,1015.07390559212
"65",1968,887.418032786885,227.5,816.5,1640,82.8571428571429,391.955850777901
"66",1969,1505.41917808219,379,1210,2530,137.285714285714,926.444613574396
"67",1970,1626.70410958904,327.8,1280,3342,113.285714285714,898.534010834155
"68",1971,2152.81369863014,423.4,2270,4008.00000000001,272.428571428571,1347.33303652968
"69",1972,2045.41256830601,428,1750,3450,397.285714285714,1604.99317428776
"70",1973,1273.10136986301,387.2,981,2528,149.142857142857,1054.71855952267
"71",1974,2162.6904109589,574,2180,4510,272.714285714286,1624.66131921262
"72",1975,1945.11780821918,558.2,2140,3158,220.714285714286,1537.05071565979
"73",1976,1324.7650273224,487,1110,2475,271.142857142857,1131.7900313404
"74",1977,921.775342465753,266,829,1286,105.428571428571,562.500538740114
"75",1978,1549.10684931507,713.6,1220,2816,429.714285714286,1121.50765233821
"76",1979,975.531506849315,501.2,895,1550,349.285714285714,597.14042437015
"77",1980,1182.77595628415,610,976,2195,362.285714285714,777.077547331236
"78",1981,971.482191780822,292.6,905,1454,116.285714285714,634.785527080466
"79",1982,2317.8602739726,649,2120,4654,441.571428571428,1777.48385439891
"80",1983,2324.77941176471,655.1,2080,4427,440.428571428571,NA
