"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1911,190.521739130435,147,207,227,109.714285714286,NA
"2",1912,178.043715846995,72,160,304,41,118.201678700063
"3",1913,231.577205882353,105,262,346,63.1428571428571,NA
"4",1916,182.097826086957,135,180,224,112.857142857143,NA
"5",1917,145.279452054795,35,165,240,32.5714285714286,105.393885748954
"6",1918,121.049315068493,24,138,207,10,98.5865018435768
"7",1919,167.271232876712,23,163,314,14,135.343471259075
"8",1920,135.08606557377,28,121,282.5,3.5,107.375362672391
"9",1921,250.992647058824,14,177,540,3.85714285714286,NA
"10",1923,165.641304347826,134,172,183,132,NA
"11",1924,89.8109289617486,5,82.5,195.5,3.12857142857143,76.7607231432283
"12",1925,167.066849315068,12.4,158,295,7.48571428571428,127.437169979744
"13",1926,158.84602739726,11,96,322,7.97142857142857,95.9542655238932
"14",1927,218.92602739726,25.8,205,400,14.4285714285714,154.381952598391
"15",1928,143.157103825137,18,128,257,11.0714285714286,101.585231014432
"16",1929,94.0013698630137,13.4,95,172,10,77.2720162130285
"17",1930,106.197260273973,21,134,184,13.4285714285714,92.8268600590921
"18",1931,84.3630136986301,14,108,149,9.92857142857143,74.5653487933635
"19",1932,88.9357923497268,14,111,150,9.64285714285714,76.9950345754107
"20",1933,74.4485294117647,16,48,145,13.4285714285714,NA
"21",2001,160.032608695652,125.2,165,185.9,114.428571428571,NA
"22",2002,107.381095890411,26,108,167,23.6714285714286,86.7664625922023
"23",2003,153.348219178082,63.02,164,234,53.0285714285714,135.051722113503
"24",2004,134.52868852459,41.6,136,217.5,26.4142857142857,112.80791935751
"25",2005,141.924109589041,36.6,145,203.2,27.9714285714286,114.623583050195
"26",2006,240.81095890411,76.22,175,464.4,48.6428571428571,183.632807261232
"27",2007,135.121917808219,30,147,223.2,24.5142857142857,121.260666775386
"28",2008,101.501366120219,23.55,114,176,20.9,88.2155204952271
"29",2009,91.1983561643836,21.8,102,155,18.6285714285714,81.0701983039791
"30",2010,111.988493150685,28.54,131,174,23.0714285714286,96.7699359346894
"31",2011,167.187945205479,59.08,166,280.8,41.4714285714286,138.851006018735
"32",2012,119.435792349727,32.05,127.5,196,23,107.69631537861
"33",2013,94.9720547945205,24.34,121,165.6,22.3142857142857,87.1443918638439
"34",2014,89.7342465753425,20.84,104,163.6,17.4285714285714,79.5300252897787
"35",2015,116.940821917808,29.58,98.3,179,21,94.5676777560339
"36",2016,140.649453551913,39.6,144.5,255.5,28.2714285714286,118.039108558724
"37",2017,207.44301369863,61.94,174,407,40.0285714285714,181.426524578922
"38",2018,101.560821917808,29,103,175,19.6714285714286,86.9953948015455
"39",2019,124.07698630137,39.98,137,186.6,27.9285714285714,102.300273972603
"40",2020,82.4467213114754,21.35,79.1,151,20.1,76.6502343632305
"41",2021,83.1860164835165,20.18,90.15,143,14.23,NA
"42",2022,141.229166666667,137.7,141,145,137.857142857143,NA
