"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"38",1962,3752.73424657534,543.2,2260,8192,441.142857142857,2355.65153431044
"39",1963,5816.07671232877,582,2730,14320,481.142857142857,3956.66500069891
"40",1964,5233.6912568306,428.5,2290,9460,382,2500.33450403261
"41",1965,3777.35616438356,536.4,2170,11000,466,3059.65988411803
"42",1966,4529.10684931507,450,3170,10560,367.285714285714,2351.01518524377
"43",1967,3891.9095890411,498,2280,8292,336,2415.37542095369
"44",1968,3438.21857923497,463,1830,7820,335.142857142857,1848.86417580837
"45",1969,6493.37260273973,351,3560,14300,307.714285714286,3865.27023877179
"46",1970,6656.80821917808,450,2800,15940,418.285714285714,3024.80970634254
"47",1971,5892.54246575342,683.6,3700,10200,532.571428571429,3530.67015969929
"48",1972,5030.61475409836,540.5,2240,10950,477.285714285714,2402.36306405706
"49",1973,6060.63835616438,484.2,3790,14760,451.428571428571,3329.91179213697
"50",1974,6578.33150684931,554.8,2540,13400,506,3374.61108338769
"51",1975,5977.31506849315,671.8,3110,13960,582,3804.29798360197
"52",1976,2177.80054644809,514,1045,4270,491,1595.60606565885
"53",1977,1716.64109589041,297.4,877,2364,245.857142857143,967.783408053134
"54",1978,4926.79452054795,685,1790,10580,655.571428571429,3034.81531637312
"55",1979,3187.11506849315,626.8,2220,6918,574,2011.74980686461
"56",1980,4783.79508196721,657,2110,11100,547,3154.09178087529
"57",1981,4860.36438356164,632,2100,10600,492.285714285714,2504.72231751008
"58",1982,6781.60547945206,851,4680,15320,668.285714285714,4263.32389564246
"59",1983,12658.1095890411,1050,9370,30380,920,7891.15918043117
"60",1984,5122.74863387978,819.5,3870,11100,676.428571428571,3576.16078899077
"61",1985,2287.42465753425,662.4,1740,4870,548.857142857143,1642.21809824878
"62",1986,5441.42465753425,765.8,1730,13940,590.571428571429,2633.60857856755
"63",1987,3470.55068493151,451.4,1780,8436,436.571428571428,2066.51306607575
"64",1988,2641.8825136612,500,2130,5145,472.285714285714,1842.65994902183
"65",1989,3941.38082191781,693,1570,9684,560.857142857143,3034.99318649834
"66",1990,2305.07123287671,576,1310,5246,532.571428571428,1471.56373491507
"67",1991,1749.56712328767,525.4,1030,3860,511.571428571429,1297.59750281682
"68",1992,2202.78415300546,669.5,1300,5205,626.857142857143,1417.62733692725
"69",1993,5419.51780821918,710,2980,12160,654.571428571429,3775.16597177876
"70",1994,2071.67397260274,592.4,1520,3926,479.571428571429,1594.14653777877
"71",1995,8601.12602739726,732.8,3250,23660,702,4884.71739723534
"72",1996,7246.58743169399,799,4430,18700,763.428571428571,4424.90134049314
"73",1997,5177.00547945205,782.4,2750,12560,687.857142857143,3188.56168354179
"74",1998,9718.48493150685,950.8,6750,25320,718.142857142857,6545.35916938465
"75",1999,5230.27671232877,787,2640,12360,623.285714285714,3667.21681598132
"76",2000,4257.92896174863,775.5,1695,10700,695.571428571429,2799.01907852675
"77",2001,2593.08767123288,619.2,1630,5738.00000000001,519.142857142857,1871.42898004583
"78",2002,4492.67671232877,622.4,2080,8292.00000000001,504.285714285714,2537.06630275356
"79",2003,5411.42465753425,718.6,3980,12260,572.571428571429,3869.71453900384
"80",2004,4775.23224043716,748,3100,10300,710.857142857143,3237.61295510554
"81",2005,5890.42465753425,846.2,4040,12460,697.428571428571,3851.54023934889
"82",2006,8526.91780821918,829.4,6310,17920,674.142857142857,6547.65317668901
"83",2007,3080.10410958904,731,1930,7280,663.571428571428,2180.59977566012
"84",2008,3914.38797814208,717.5,3025,8525,651.428571428571,2850.14013099252
"85",2009,3053.26301369863,658.4,1940,6510.00000000001,624.714285714286,1893.86766787999
"86",2010,5967.63287671233,862.2,6020,11360,625.428571428571,4484.86935543644
"87",2011,5521.61095890411,841,3850,13060,790.142857142857,4392.32039619597
"88",2012,4750.41803278689,721.5,2950,10950,648.571428571428,3086.11894588664
"89",2013,2283.54794520548,668,1170,4616,598.714285714286,1886.872643835
"90",2014,2489.1698630137,621.4,1250,5700,539.142857142857,1207.86745653103
"91",2015,2696.84657534247,581.4,1710,5010,465.428571428571,1446.55279762235
"92",2016,6570.88797814208,737.5,4545,16050,623.285714285714,3741.69724061988
"93",2017,7987.61095890411,811,3630,18800,737.428571428571,5305.63846379648
"94",2018,2635.30410958904,615.4,1560,5794,504.142857142857,1818.8997097195
"95",2019,5831.66301369863,761.8,2910,14220,642.285714285714,3638.71085069644
"96",2020,1891.98907103825,592,1495,3390,470,1435.83152157022
"97",2021,2442.70410958904,609,2050,4490,583.285714285714,1672.86672626534
"98",2022,4943.125,2460,3490,9744.00000000001,2428.57142857143,NA
